apply	function_address	function_name	target_kind	target_name	target_locator	expected_type	expected_source	proposed_type	access_count	field_count	confidence	type_evidence	evidence_sites	reason
0	00645880	FUN_00645880	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_STBoatC_00645880	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_STBoatC_00645880	44	15	existing	{}	004608B0 stack-value local_64.field_0000 assignment | 00462180 stack-value local_9c.field_0000 assignment | 00471AC0 stack-value local_64.field_0000 assignment | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_STBoatC_00645880 | 004608B0 stack-value local_64.field_0004 assignment | 00462180 stack-value local_9c.field_0004 assignment | 00471AC0 stack-value local_64.field_0004 assignment | 004608B0 stack-value local_64.field_0008 assignment | 00462180 stack-value local_9c.field_0008 assignment | 00471AC0 stack-value local_64.field_0008 assignment | 004608B0 stack-value local_64.field_000A assignment | 00462180 stack-value local_9c.field_000A assignment | 00471AC0 stack-value local_64.field_000A assignment | 004608B0 stack-value local_64.field_000C assignment | 00462180 stack-value local_9c.field_000C assignment | 00471AC0 stack-value local_64.field_000C assignment | 004608B0 stack-value local_64.field_000E assignment | 00462180 stack-value local_9c.field_000E assignment | 00471AC0 stack-value local_64.field_000E assignment | 004608B0 stack-value local_64.field_0010 assignment | 00471AC0 stack-value local_64.field_0010 assignment | 004608B0 stack-value local_64.field_0012 assignment | 00462180 stack-value local_9c.field_0012 assignment | 00471AC0 stack-value local_64.field_0012 assignment | 004608B0 stack-value local_64.field_0014 assignment | 00462180 stack-value local_9c.field_0014 assignment | 00471AC0 stack-value local_64.field_0014 assignment | 004608B0 stack-value local_64.field_0016 assignment | 00462180 stack-value local_9c.field_0016 assignment | 00471AC0 stack-value local_64.field_0016 assignment | 004608B0 stack-value local_64.field_0018 assignment | 00462180 stack-value local_9c.field_0018 assignment | 00471AC0 stack-value local_64.field_0018 assignment | 004608B0 stack-value local_64.field_001A assignment | 00462180 stack-value local_9c.field_001A assignment | 00471AC0 stack-value local_64.field_001A assignment | 004608B0 stack-value local_64.field_001C assignment | 00462180 stack-value local_9c.field_001C assignment | 00471AC0 stack-value local_64.field_001C assignment | 004608B0 stack-value local_64.field_0020 assignment | 00462180 stack-value local_9c.field_0020 assignment | 00471AC0 stack-value local_64.field_0020 assignment | 004608B0 stack-value local_64.field_0022 assignment | 00462180 stack-value local_9c.field_0022 assignment | 00471AC0 stack-value local_64.field_0022 assignment	script-owned anonymous structure already covers the observed extent and fields
0	00645D30	FUN_00645d30	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00645D30	FUN_00645d30	parameter	param_2	Stack[0x8]:4	/SubmarineTitans/Recovered/Enums/Global_sub_00645D30_param_2Enum	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00645F10	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00644410::sub_00645F10	parameter	this	ECX:4 (auto)	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_00644410	ANALYSIS	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_00644410	0	0	existing	{}		target already has a named/manual structure pointer type
0	00645F10	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00644410::sub_00645F10	parameter	param_4	Stack[0x10]:2	/short	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	00645F10	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00644410::sub_00645F10	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00645F10_DD339E8F	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00645F10_DD339E8F	0	1	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00645F10_DD339E8F	script-owned anonymous structure already covers the observed extent and fields
0	00645F10	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00644410::sub_00645F10	parameter	param_2	Stack[0x8]:2	/ushort	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	00645F10	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_00644410::sub_00645F10	parameter	param_3	Stack[0xc]:2	/ushort	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	006460C0	FUN_006460c0	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00646110	FUN_00646110	parameter	param_4	Stack[0x10]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00646110	FUN_00646110	parameter	param_5	Stack[0x14]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00646110	FUN_00646110	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00646110	FUN_00646110	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00646110	FUN_00646110	parameter	param_3	Stack[0xc]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	006461E0	STVolcanoC::GetMessage	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8]	conflicting or invalid access widths
0	006461E0	STVolcanoC::GetMessage	parameter	this	ECX:4 (auto)	pointer:/STVolcanoC	ANALYSIS	pointer:/STVolcanoC	0	0	existing	{}		target already has a named/manual structure pointer type
0	006461E0	STVolcanoC::GetMessage	parameter	message	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/STMessage	ANALYSIS	pointer:/SubmarineTitans/Recovered/STMessage	0	0	existing	{}		target already has a named/manual structure pointer type
0	00646C90	STVolcanoC::STVolcanoC	parameter	this	ECX:4 (auto)	pointer:/STVolcanoC	ANALYSIS	pointer:/STVolcanoC	0	0	existing	{}	interprocedural named receiver flow /STVolcanoC from [00646C90|this]	target already has a named/manual structure pointer type
0	00646D00	FUN_00646d00	parameter	param_1	ECX:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00646D00_34D7A97E	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00646D00_34D7A97E	0	1	existing	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8] | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00646D00_34D7A97E	script-owned anonymous structure already covers the observed extent and fields
0	00646D40	STVolcanoC::sub_00646D40	parameter	this	ECX:4 (auto)	pointer:/STVolcanoC	ANALYSIS	pointer:/STVolcanoC	0	0	existing	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8]	target already has a named/manual structure pointer type
0	00646D40	STVolcanoC::sub_00646D40	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00646DB0	STVolcanoC::sub_00646DB0	parameter	this	ECX:4 (auto)	pointer:/STVolcanoC	ANALYSIS	pointer:/STVolcanoC	0	0	existing	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8]	target already has a named/manual structure pointer type
0	00646DB0	STVolcanoC::sub_00646DB0	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00646E00	FUN_00646e00	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	00646E00	FUN_00646e00	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	00646E00	FUN_00646e00	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	006472B0	STVolcanoC::sub_006472B0	parameter	this	ECX:4 (auto)	pointer:/STVolcanoC	ANALYSIS	pointer:/STVolcanoC	0	0	existing	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8]	target already has a named/manual structure pointer type
0	00647370	FUN_00647370	parameter	param_1	ECX:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00647370_DB694E9C	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00647370_DB694E9C	0	12	existing	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8] | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00647370_DB694E9C	script-owned anonymous structure already covers the observed extent and fields
0	006473E0	FUN_006473e0	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	006473E0	FUN_006473e0	parameter	param_1	Stack[0x4]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	006474E0	STVolcanoC::LoadImagVolcano	local	local_14	Stack[-0x14]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	006474E0	STVolcanoC::LoadImagVolcano	parameter	this	ECX:4 (auto)	pointer:/STVolcanoC	ANALYSIS	pointer:/STVolcanoC	0	0	existing	{}		target already has a named/manual structure pointer type
0	006474E0	STVolcanoC::LoadImagVolcano	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647960	FUN_00647960	parameter	param_1	ECX:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_STVolcanoC_00647960	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_STVolcanoC_00647960	0	6	existing	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8] | existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_STVolcanoC_00647960	script-owned anonymous structure already covers the observed extent and fields
0	006479E0	STVolcanoC::sub_006479E0	parameter	this	ECX:4 (auto)	pointer:/STVolcanoC	ANALYSIS	pointer:/STVolcanoC	0	0	existing	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8]	target already has a named/manual structure pointer type
0	00647A60	FUN_00647a60	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}	interprocedural named receiver flow /STVolcanoC from [006461E0|local_8]	conflicting or invalid access widths
0	00647A60	FUN_00647a60	parameter	soundId	Stack[0x4]:4	/int	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00647AD0	AiBossClassTy::AiBossClassTy	parameter	this	ECX:4 (auto)	pointer:/AiBossClassTy	ANALYSIS	pointer:/AiBossClassTy	0	0	existing	{}	interprocedural named receiver flow /AiBossClassTy from [00647AD0|this]	target already has a named/manual structure pointer type
0	00647B60	FUN_00647b60	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647B60_9DCC946A	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647B60_9DCC946A	0	1	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647B60_9DCC946A	script-owned anonymous structure already covers the observed extent and fields
0	00647B80	FUN_00647b80	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647B80_0B3474AE	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647B80_0B3474AE	0	1	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647B80_0B3474AE	script-owned anonymous structure already covers the observed extent and fields
0	00647BA0	FUN_00647ba0	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00647BA0_86AA90F7	2	1	review	{}	00647BA0 nested this+0x4E2 -> +0x14 | 00647BA0 nested this+0x4E2 -> +0x8	consistent nested offsets through a pointer field in one persistent target
0	00647BA0	FUN_00647ba0	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647BA0_F0CA3D39	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647BA0_F0CA3D39	0	1	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647BA0_F0CA3D39	script-owned anonymous structure already covers the observed extent and fields
0	00647BE0	FUN_00647be0	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00647BE0	FUN_00647be0	parameter	param_1	Stack[0x4]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647C10	FUN_00647c10	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00647C10	FUN_00647c10	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647C10	FUN_00647c10	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647CA0	FUN_00647ca0	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00647CA0	FUN_00647ca0	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647CE0	FUN_00647ce0	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00647CE0	FUN_00647ce0	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647CE0	FUN_00647ce0	parameter	param_2	Stack[0x8]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647D10	FUN_00647d10	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00647D10	FUN_00647d10	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647D50	FUN_00647d50	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00647D50_CD712BA5	2	1	review	{}	00647D50 nested this+0x5B3 -> +0x14 | 00647D50 nested this+0x5B3 -> +0x8	consistent nested offsets through a pointer field in one persistent target
0	00647D50	FUN_00647d50	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647D90	AiBossClassTy::vfunc_30	parameter	this	ECX:4 (auto)	pointer:/AiBossClassTy	ANALYSIS	pointer:/AiBossClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	00647D90	AiBossClassTy::vfunc_30	parameter	param_1	Stack[0x4]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647D90	AiBossClassTy::vfunc_30	parameter	param_2	Stack[0x8]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647D90	AiBossClassTy::vfunc_30	parameter	param_3	Stack[0xc]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647DC0	AiBossClassTy::InitData	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /AiBossClassTy from [00647DC0|local_8]	conflicting or invalid access widths
0	00647DC0	AiBossClassTy::InitData	parameter	this	ECX:4 (auto)	pointer:/AiBossClassTy	ANALYSIS	pointer:/AiBossClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	00647DC0	AiBossClassTy::InitData	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647EF0	AiBossClassTy::PrepareToSave	local	local_14	Stack[-0x14]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647EF0	AiBossClassTy::PrepareToSave	local	local_c	Stack[-0xc]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00647EF0	AiBossClassTy::PrepareToSave	parameter	this	ECX:4 (auto)	pointer:/AiBossClassTy	ANALYSIS	pointer:/AiBossClassTy	0	0	existing	{}	interprocedural named receiver flow /AiBossClassTy from [00648030|local_10]	target already has a named/manual structure pointer type
0	00647EF0	AiBossClassTy::PrepareToSave	parameter	param_1	Stack[0x4]:4	pointer:/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648030	AiBossClassTy::GetMessage	local	local_10	Stack[-0x10]:4	pointer:/AiBossClassTy	DEFAULT	pointer:/AiBossClassTy	0	0	existing	{}	interprocedural named receiver flow /AiBossClassTy from [00648030|local_10]	target already has a named/manual structure pointer type
0	00648030	AiBossClassTy::GetMessage	parameter	this	ECX:4 (auto)	pointer:/AiBossClassTy	ANALYSIS	pointer:/AiBossClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	00648030	AiBossClassTy::GetMessage	parameter	message	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/STMessage	USER_DEFINED	pointer:/SubmarineTitans/Recovered/STMessage	0	0	existing	{}		target already has a named/manual structure pointer type
0	00648400	FUN_00648400	local	local_8	Stack[-0x8]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648400_5C076F88	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648400_5C076F88	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00648400_5C076F88	script-owned anonymous structure already covers the observed extent and fields
0	00648400	FUN_00648400	parameter	text	Stack[0x4]:4	pointer:/char	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	00648400	FUN_00648400	parameter	param_2	Stack[0x8]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648400	FUN_00648400	transient	local_8	HighVariable[local_8]	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648400_5C076F88	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648400_5C076F88	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00648400_5C076F88	script-owned anonymous structure already covers the observed extent and fields
0	006484F0	FUN_006484f0	parameter	param_1	Stack[0x4]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648530	FUN_00648530	local	local_8	Stack[-0x8]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648530_D39EB612	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648530_D39EB612	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00648530_D39EB612	script-owned anonymous structure already covers the observed extent and fields
0	00648530	FUN_00648530	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648530	DEFAULT	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648530	0	0	existing	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648530 from [00648780|local_8]	target already has a named/manual structure pointer type
0	00648530	FUN_00648530	transient	local_8	HighVariable[local_8]	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648530_D39EB612	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648530_D39EB612	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/AnonShape_00648530_D39EB612	script-owned anonymous structure already covers the observed extent and fields
0	00648620	BossDataPack	parameter	param_4	Stack[0x10]:4	pointer:/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648620	BossDataPack	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620	DEFAULT	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620	0	0	existing	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620 from [006488C0|param_3, 00649B90|local_8, 00649EB0|local_8]	target already has a named/manual structure pointer type
0	00648620	BossDataPack	parameter	param_2	Stack[0x8]:4	pointer:/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_0065CD10 from [006488C0|local_c, 00649B90|local_10, 00649EB0|local_10, 00683C70|local_c]	conflicting or invalid access widths
0	00648620	BossDataPack	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648780	LoadBossEdit	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648780	LoadBossEdit	parameter	param_2	Stack[0x8]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	006488C0	SaveBossEdit	parameter	param_4	Stack[0x10]:1	/char	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	006488C0	SaveBossEdit	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	006488C0	SaveBossEdit	parameter	param_2	Stack[0x8]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	006488C0	SaveBossEdit	parameter	param_3	Stack[0xc]:4	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620	DEFAULT	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620	0	0	existing	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620 from [006488C0|param_3]	target already has a named/manual structure pointer type
0	00648A30	FUN_00648a30	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648A30	FUN_00648a30	parameter	param_2	Stack[0x8]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648AB0	LoadStrategData	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648AB0	LoadStrategData	parameter	param_2	Stack[0x8]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648AB0	LoadStrategData	parameter	param_3	Stack[0xc]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648C10	StartStrateg	parameter	strategData	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00648C10_4BE0A791	ANALYSIS	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00648C10_4BE0A791	0	4	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00648C10_4BE0A791	script-owned anonymous structure already covers the observed extent and fields
0	00648C10	StartStrateg	parameter	param_2	Stack[0x8]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648DD0	FUN_00648dd0	parameter	param_1	Stack[0x4]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648E70	CreateArbiter	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}	interprocedural named receiver flow /cMf32 from [00648FE0|local_c]	conflicting or invalid access widths
0	00648E70	CreateArbiter	parameter	param_2	Stack[0x8]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00648FE0	CreateAi	local	local_18	Stack[-0x18]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	006494C0	CreatePlrDataForWS	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_0067D3B0 from [006494C0|local_8]	conflicting or invalid access widths
0	00649790	CreatePlrDataForBO	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_0067D3B0 from [00649790|local_8]	conflicting or invalid access widths
0	00649A60	CreatePlrData	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00649B90	CreateBossData	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620 from [00649B90|local_8]	conflicting or invalid access widths
0	00649EB0	CreateDefaultBossData	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_00648620 from [00649EB0|local_8]	conflicting or invalid access widths
0	00649FF0	FUN_00649ff0	parameter	param_4	Stack[0x10]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00649FF0	FUN_00649ff0	parameter	param_1	Stack[0x4]:4	pointer:/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00649FF0	FUN_00649ff0	parameter	param_2	Stack[0x8]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	00649FF0	FUN_00649ff0	parameter	param_3	Stack[0xc]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A5B0	FUN_0064a5b0	parameter	lpNumberOfBytesWritten	Stack[0x4]:4	pointer:/ulong	ANALYSIS		0	0	review	{}		conflicting or invalid access widths
0	0064A630	FUN_0064a630	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A6F0	FUN_0064a6f0	parameter	param_1	Stack[0x4]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A6F0	FUN_0064a6f0	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A7C0	FUN_0064a7c0	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A800	FUN_0064a800	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A830	FUN_0064a830	parameter	param_1	Stack[0x4]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A830	FUN_0064a830	parameter	param_2	Stack[0x8]:4	pointer:/undefined4	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064A830_D3D63054	1	1	review	{}	0064A830 param_2+0x4	single/weak fixed-offset profile retained for review; newly corrected element-scaled pointer geometry is review-only
0	0064A910	FUN_0064a910	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00848A14	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00848A14	0	2	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00848A14	script-owned anonymous structure already covers the observed extent and fields
0	0064A910	FUN_0064a910	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
