apply	type_path	offset	size	proposed_name	proposed_type	evidence_count	reason
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C82	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C82	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C82	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C96	0	1	field_0000	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C96	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C96	3	4	field_0003	/undefined4	3	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C96	19	4	field_0013	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C96	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C9A	0	1	field_0000	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C9A	2	1	field_0002	/undefined1	3	nested reads=0, writes=3
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C9A	3	4	field_0003	/undefined4	4	nested reads=5, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C9A	19	4	field_0013	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_PrividerTy_1C9A	23	4	field_0017	/undefined4	3	nested reads=0, writes=3
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_ProdPanelTy_0068	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_ProdPanelTy_0068	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_ProdPanelTy_0068	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_ProdPanelTy_0068	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CB8	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CB8	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CB8	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CBC	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CBC	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CBC	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CBC	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC0	4	4	field_0004	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC0	8	4	field_0008	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC0	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC0	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC8	4	4	field_0004	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC8	8	4	field_0008	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC8	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CC8	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CCC	8	4	field_0008	/undefined4	2	nested reads=9, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CCC	20	4	field_0014	/undefined4	2	nested reads=7, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CD0	8	4	field_0008	/undefined4	1	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SIDTy_1CD0	20	4	field_0014	/undefined4	1	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_018D	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_018D	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_018D	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_018D	12	4	field_000C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0191	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0191	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0191	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0191	12	4	field_000C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0195	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0195	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0195	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0195	12	4	field_000C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0195	16	2	field_0010	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0195	18	1	field_0012	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0199	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0199	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0199	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0199	12	4	field_000C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0199	16	2	field_0010	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_0199	18	1	field_0012	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01A5	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01A5	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01A5	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01A9	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01A9	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01A9	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01AD	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01AD	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01AD	8	2	field_0008	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01AD	10	1	field_000A	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B1	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B1	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B1	8	2	field_0008	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B1	10	1	field_000A	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B5	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B5	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B5	8	2	field_0008	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B5	10	1	field_000A	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B9	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B9	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B9	8	2	field_0008	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAllPlayersC_01B9	10	1	field_000A	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAppC_0000	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAppC_0000	24	4	field_0018	/undefined4	2	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAppC_115A	0	4	field_0000	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STAppC_115A	4	4	field_0004	/undefined4	2	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STArtiafactC_0000	172	4	field_00AC	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STArtiafactC_0000	216	4	field_00D8	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STArtiafactC_0000	292	4	field_0124	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0000	16	4	field_0010	/undefined4	3	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0000	32	4	field_0020	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0000	44	4	field_002C	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0000	144	4	field_0090	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0000	216	4	field_00D8	/undefined4	10	nested reads=10, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0000	256	4	field_0100	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0097	8	2	field_0008	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0097	10	2	field_000A	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STBoatC_0097	12	2	field_000C	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STContainerC_0000	172	4	field_00AC	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STContainerC_0000	216	4	field_00D8	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STContainerC_0000	292	4	field_0124	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0000	48	4	field_0030	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0000	52	4	field_0034	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0000	64	4	field_0040	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0000	76	4	field_004C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0000	88	4	field_0058	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0000	96	4	field_0060	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0000	204	4	field_00CC	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0195	0	4	field_0000	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0195	4	4	field_0004	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0195	8	4	field_0008	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0195	12	4	field_000C	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0195	16	2	field_0010	/undefined2	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0195	18	1	field_0012	/undefined1	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0199	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0199	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0199	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0199	12	4	field_000C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0199	16	2	field_0010	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_0199	18	1	field_0012	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01AD	0	4	field_0000	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01AD	4	4	field_0004	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01AD	8	2	field_0008	/undefined2	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01AD	10	1	field_000A	/undefined1	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01B1	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01B1	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01B1	8	2	field_0008	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGameObjC_01B1	10	1	field_000A	/undefined1	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGroupBoatC_022E	12	4	field_000C	/undefined4	3	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STGroupBoatC_022E	28	4	field_001C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STPlaySystemC_0000	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STPlaySystemC_0000	24	4	field_0018	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STPlaySystemC_003D	4	1	field_0004	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STPlaySystemC_003D	5	2	field_0005	/undefined2	3	nested reads=4, writes=5
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STSharkC_0000	28	4	field_001C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STSharkC_0000	32	4	field_0020	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STSharkC_0000	216	4	field_00D8	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STSprGameObjC_0000	12	4	field_000C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_STSprGameObjC_0000	44	4	field_002C	/undefined4	2	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_0000	0	4	field_0000	/undefined4	1	nested reads=6, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_0000	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_0000	32	4	field_0020	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_0000	36	4	field_0024	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_0000	44	4	field_002C	/undefined4	7	nested reads=9, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_000C	0	4	field_0000	/undefined4	3	nested reads=5, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_000C	20	4	field_0014	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	742	4	field_02E6	/undefined4	3	nested reads=14, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1356	4	field_054C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1670	4	field_0686	/undefined4	1	nested reads=5, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1690	4	field_069A	/undefined4	1	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1694	4	field_069E	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1698	4	field_06A2	/undefined4	1	nested reads=3, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1702	4	field_06A6	/undefined4	2	nested reads=8, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1706	4	field_06AA	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1710	4	field_06AE	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_1A5B	1714	4	field_06B2	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_21F8	2	1	field_0002	/undefined1	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_21F8	3	4	field_0003	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_21F8	19	4	field_0013	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_21F8	23	4	field_0017	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_2204	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapMTy_2204	8	4	field_0008	/undefined4	2	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapSTy_0000	8	4	field_0008	/undefined4	1	nested reads=2, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapSTy_0000	32	4	field_0020	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapSTy_0000	36	4	field_0024	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapSTy_0000	44	4	field_002C	/undefined4	1	nested reads=5, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	8	4	field_0008	/undefined4	1	nested reads=4, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	12	4	field_000C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	16	4	field_0010	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	28	4	field_001C	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	32	4	field_0020	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	36	4	field_0024	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	40	4	field_0028	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_0000	44	4	field_002C	/undefined4	1	nested reads=3, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21E8	2	1	field_0002	/undefined1	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21E8	3	4	field_0003	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21E8	23	4	field_0017	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21EC	2	1	field_0002	/undefined1	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21EC	3	4	field_0003	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21EC	23	4	field_0017	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21F0	2	1	field_0002	/undefined1	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21F0	3	4	field_0003	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21F0	23	4	field_0017	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21F4	2	1	field_0002	/undefined1	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21F4	3	4	field_0003	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SettMapTy_21F4	23	4	field_0017	/undefined4	1	nested reads=0, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SpecPanelTy_0068	4	4	field_0004	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SpecPanelTy_0068	8	4	field_0008	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SpecPanelTy_0068	14	2	field_000E	/undefined2	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_SpecPanelTy_0068	20	4	field_0014	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0000	8	4	field_0008	/undefined4	3	nested reads=16, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0000	16	4	field_0010	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0000	24	4	field_0018	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_000C	0	4	field_0000	/undefined4	1	nested reads=1, writes=0
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_000C	4	4	field_0004	/undefined4	1	nested reads=1, writes=1
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0034	126	4	field_007E	/undefined4	2	nested reads=0, writes=2
0	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_StartSystemTy_0034	138	4	field_008A	/undefined4	4	nested reads=4, writes=0
