apply	function_address	expected_function	expected_signature	label_address	decompiler_label	existing_primary_name	existing_primary_source	proposed_name	kind	goto_count	cfg_incoming	back_edges_into	back_edges_from	confidence	reason	preview
0	005F6F60	STColl3C::sub_005F6F60	undefined __thiscall sub_005F6F60(STColl3C * this)	005F744E	LAB_005f744e	LAB_005f744e	DEFAULT	cf_join_005F744E	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005F744E PUSH 0xc8; 005F7453 MOV ECX,EBX; 005F7455 CALL 0x00404133; 005F745A POP EDI; calls=FUN_005faff0
1	005F6F60	STColl3C::sub_005F6F60	undefined __thiscall sub_005F6F60(STColl3C * this)	005F76D2	cf_common_exit_005F76D2	STColl3C::sub_005F6F60::cf_common_exit_005F76D2	ANALYSIS	cf_common_exit_005F76D2	common_exit	2	3	0	0	high	all short successor paths terminate	005F76D2 POP EDI; 005F76D3 MOV dword ptr [EBX + 0x2ef],0x10; 005F76DD POP ESI; 005F76DE POP EBX
0	005F6F60	STColl3C::sub_005F6F60	undefined __thiscall sub_005F6F60(STColl3C * this)	005F7927	LAB_005f7927	LAB_005f7927	DEFAULT	cf_join_005F7927	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005F7927 DEC EAX; 005F7928 POP EDI; 005F7929 MOV dword ptr [EBX + 0x2ef],EAX; 005F792F POP ESI
0	005F6F60	STColl3C::sub_005F6F60	undefined __thiscall sub_005F6F60(STColl3C * this)	005F79AA	LAB_005f79aa	LAB_005f79aa	DEFAULT	cf_join_005F79AA	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005F79AA MOV ECX,dword ptr [0x00802a38]; 005F79B0 POP EDI; 005F79B1 POP ESI; 005F79B2 MOV EDX,dword ptr [ECX + 0xe4]
1	005F6F60	STColl3C::sub_005F6F60	undefined __thiscall sub_005F6F60(STColl3C * this)	005F7A68	cf_common_exit_005F7A68	STColl3C::sub_005F6F60::cf_common_exit_005F7A68	ANALYSIS	cf_common_exit_005F7A68	common_exit	3	4	0	0	high	all short successor paths terminate	005F7A68 MOV ECX,EBX; 005F7A6A CALL 0x00405c68; 005F7A6F POP EDI; 005F7A70 POP ESI; calls=FUN_005fb100
0	005F6F60	STColl3C::sub_005F6F60	undefined __thiscall sub_005F6F60(STColl3C * this)	005F7EFC	LAB_005f7efc	LAB_005f7efc	DEFAULT	cf_join_005F7EFC	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005F7EFC POP EDI; 005F7EFD MOV byte ptr [EBX + 0x29f],0x0; 005F7F04 POP ESI; 005F7F05 POP EBX
0	005F8D10	FUN_005f8d10	undefined4 __fastcall FUN_005f8d10(int * param_1)	005F8EA2	LAB_005f8ea2	LAB_005f8ea2	DEFAULT	cf_join_005F8EA2	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005F8EA2 MOV EDI,0x8; 005F8EA7 MOV byte ptr [ESI + 0x2bb],0x2; 005F8EAE MOV EAX,EDI; 005F8EB0 POP EDI
0	005F9CB0	FUN_005f9cb0	undefined4 __thiscall FUN_005f9cb0(void * this, int param_1, int * param_2, int * param_3, int * param_4)	005F9D2F	LAB_005f9d2f	LAB_005f9d2f	DEFAULT	cf_join_005F9D2F	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	005F9D2F MOV ECX,dword ptr [ESI + 0x58]; 005F9D32 MOV EDX,dword ptr [ESI + 0x50]; 005F9D35 MOVSX EBX,word ptr [ECX + EDI*0x4 + 0x2]; 005F9D3A LEA EAX,[ECX + EDI*0x4]
0	005FA360	FUN_005fa360	undefined4 __thiscall FUN_005fa360(void * this, undefined4 * param_1, int param_2, int param_3, int param_4, int * param_5, int * param_6, int * param_7)	005FA524	LAB_005fa524	LAB_005fa524	DEFAULT	cf_join_005FA524	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FA524 MOV EDX,dword ptr [EBP + 0x18]; 005FA527 MOV EAX,dword ptr [EBP + 0x1c]; 005FA52A MOV ECX,dword ptr [EBP + 0x20]; 005FA52D MOV dword ptr [EDX],ESI
0	005FB640	STContainerC::GetMessage	int __thiscall GetMessage(STContainerC * this, STMessage * message)	005FBD89	switchD_005fbd82_caseD_2	switchD_005fbd82::caseD_2	ANALYSIS	cf_branch_target_005FBD89	branch_target	1	1	0	0	review	single-predecessor unstructured target	005FBD89 MOV EDX,dword ptr [ESI]; 005FBD8B PUSH 0x4e20; 005FBD90 MOV ECX,ESI; 005FBD92 CALL dword ptr [EDX + 0x124]
0	005FB640	STContainerC::GetMessage	int __thiscall GetMessage(STContainerC * this, STMessage * message)	005FBF5A	switchD_005fbd08_caseD_129	switchD_005fbd08::caseD_129	ANALYSIS	cf_branch_target_005FBF5A	branch_target	1	1	0	0	review	single-predecessor unstructured target	005FBF5A MOV EBX,dword ptr [EBP + -0x4]; 005FBF5D CMP dword ptr [EBX + 0x23a],0x4; 005FBF64 JNZ 0x005fc04f
0	005FD3A0	FUN_005fd3a0	undefined4 __thiscall FUN_005fd3a0(void * this, int param_1)	005FD4EB	LAB_005fd4eb	LAB_005fd4eb	DEFAULT	cf_join_005FD4EB	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FD4EB CALL 0x00403c10; 005FD4F0 POP EDI; 005FD4F1 POP ESI; 005FD4F2 XOR EAX,EAX; calls=FUN_005fd6a0
0	005FDB50	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_005FDB50::FUN_005fdb50	undefined4 __thiscall FUN_005fdb50(AnonReceiver_005FDB50 * this, int param_1, int param_2)	005FE09B	joined_r0x005fe09b			cf_branch_target_005FE09B	branch_target	1	1	0	0	review	single-predecessor unstructured target	005FE08D IMUL EAX,ECX; 005FE090 ADD EAX,EDI; 005FE092 XOR ECX,ECX; 005FE094 MOV CL,byte ptr [EAX + EDX*0x1]
1	005FE5D0	FUN_005fe5d0	int __thiscall FUN_005fe5d0(void * this, int param_1, undefined2 * param_2, int param_3)	005FE866	cf_common_exit_005FE866	FUN_005fe5d0::cf_common_exit_005FE866	ANALYSIS	cf_common_exit_005FE866	common_exit	2	2	0	0	high	all short successor paths terminate	005FE866 MOV EAX,dword ptr [EBP + -0x18]; 005FE869 MOV EDX,dword ptr [0x00802a38]; 005FE86F MOV ECX,dword ptr [EAX + 0x233]; 005FE875 MOV EAX,dword ptr [EDX + 0xe4]
0	005FEB60	FUN_005feb60	int __thiscall FUN_005feb60(void * this, int param_1, int param_2, int param_3)	005FEE45	LAB_005fee45	LAB_005fee45	DEFAULT	cf_join_005FEE45	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	005FEE45 XOR EAX,EAX
0	005FEB60	FUN_005feb60	int __thiscall FUN_005feb60(void * this, int param_1, int param_2, int param_3)	005FEF0E	LAB_005fef0e	LAB_005fef0e	DEFAULT	cf_join_005FEF0E	join	1	2	0	1	medium	multi-predecessor target; semantic role requires review	005FEF0E INC ESI; 005FEF0F MOV dword ptr [EBP + -0x74],ESI; 005FEF12 CMP ESI,dword ptr [EBP + -0x54]; 005FEF15 JL 0x005fecef
0	005FF1F0	FUN_005ff1f0	int __thiscall FUN_005ff1f0(void * this, undefined4 param_1, int param_2, int param_3)	005FF2FA	LAB_005ff2fa	LAB_005ff2fa	DEFAULT	cf_join_005FF2FA	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF2FA TEST EAX,EAX; 005FF2FC JLE 0x005ff301
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF55A	switchD_005ff553_caseD_0	switchD_005ff553::caseD_0	ANALYSIS	cf_join_005FF55A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF55A MOV ECX,dword ptr [EBP + 0x1c]; 005FF55D MOV AX,word ptr [ESI + 0x21a]; 005FF564 MOV word ptr [ECX],AX; 005FF567 MOV DX,word ptr [ESI + 0x21c]
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF573	switchD_005ff553_caseD_1	switchD_005ff553::caseD_1	ANALYSIS	cf_join_005FF573	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF573 MOV EAX,dword ptr [ESI + 0x1c]; 005FF576 XOR EDX,EDX; 005FF578 IMUL EAX,EAX,0x41c64e6d; 005FF57E ADD EAX,0x3039
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF5A2	switchD_005ff553_caseD_2	switchD_005ff553::caseD_2	ANALYSIS	cf_join_005FF5A2	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF5A2 MOV EDX,dword ptr [ESI + 0x1c]; 005FF5A5 MOV ECX,0x3d; 005FF5AA IMUL EDX,EDX,0x41c64e6d; 005FF5B0 LEA EAX,[EDX + 0x3039]
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF5E1	switchD_005ff553_caseD_3	switchD_005ff553::caseD_3	ANALYSIS	cf_join_005FF5E1	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF5E1 MOV AX,word ptr [ESI + 0x21a]
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF5E8	LAB_005ff5e8	LAB_005ff5e8	DEFAULT	cf_join_005FF5E8	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF5E8 MOV ECX,dword ptr [EBP + 0x1c]; 005FF5EB MOV word ptr [ECX],AX; 005FF5EE MOV EDX,dword ptr [ESI + 0x1c]; 005FF5F1 IMUL EDX,EDX,0x41c64e6d
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF5FD	LAB_005ff5fd	LAB_005ff5fd	DEFAULT	cf_join_005FF5FD	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF5FD MOV dword ptr [ESI + 0x1c],EAX; 005FF600 XOR EDX,EDX; 005FF602 SHR EAX,0x10; 005FF605 MOV ECX,0x3d
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF61E	switchD_005ff553_caseD_4	switchD_005ff553::caseD_4	ANALYSIS	cf_join_005FF61E	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF61E MOV AX,word ptr [ESI + 0x21a]
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF625	LAB_005ff625	LAB_005ff625	DEFAULT	cf_join_005FF625	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF625 MOV ECX,dword ptr [EBP + 0x1c]; 005FF628 MOV word ptr [ECX],AX; 005FF62B MOV EDX,dword ptr [ESI + 0x1c]; 005FF62E IMUL EDX,EDX,0x41c64e6d
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF63A	LAB_005ff63a	LAB_005ff63a	DEFAULT	cf_join_005FF63A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF63A MOV dword ptr [ESI + 0x1c],EAX; 005FF63D XOR EDX,EDX; 005FF63F SHR EAX,0x10; 005FF642 MOV ECX,0x3d
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF73A	LAB_005ff73a	LAB_005ff73a	DEFAULT	cf_join_005FF73A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF73A MOV dword ptr [ESI + 0x1c],EAX; 005FF73D XOR EDX,EDX; 005FF73F SHR EAX,0x10; 005FF742 MOV ECX,0x3d
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF8C9	LAB_005ff8c9	LAB_005ff8c9	DEFAULT	cf_join_005FF8C9	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF8C9 MOV EAX,dword ptr [EBP + 0x1c]; 005FF8CC MOV EDI,0x1; 005FF8D1 MOV word ptr [EAX],DX; 005FF8D4 MOV EDX,dword ptr [EBP + 0x20]
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FF95E	LAB_005ff95e	LAB_005ff95e	DEFAULT	cf_join_005FF95E	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FF95E MOV ECX,dword ptr [EBP + 0x1c]; 005FF961 MOV word ptr [ECX],AX; 005FF964 MOV EDX,dword ptr [ESI + 0x1c]; 005FF967 IMUL EDX,EDX,0x41c64e6d
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FFA18	LAB_005ffa18	LAB_005ffa18	DEFAULT	cf_join_005FFA18	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FFA18 MOV dword ptr [ESI + 0x1c],EAX; 005FFA1B XOR EDX,EDX; 005FFA1D SHR EAX,0x10; 005FFA20 MOV ECX,0x3d
1	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FFA34	cf_common_exit_005FFA34	FUN_005ff430::cf_common_exit_005FFA34	ANALYSIS	cf_common_exit_005FFA34	common_exit	5	6	0	0	high	all short successor paths terminate	005FFA34 MOV EAX,dword ptr [EBP + 0x20]; 005FFA37 MOV EDI,0x1; 005FFA3C MOV word ptr [EAX],DX; 005FFA3F MOV EDX,dword ptr [EBP + 0x24]
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FFA94	LAB_005ffa94	LAB_005ffa94	DEFAULT	cf_join_005FFA94	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	005FFA94 MOV dword ptr [ESI + 0x1c],EAX; 005FFA97 XOR EDX,EDX; 005FFA99 SHR EAX,0x10; 005FFA9C MOV ECX,0x3d
1	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FFAB2	cf_common_exit_005FFAB2	FUN_005ff430::cf_common_exit_005FFAB2	ANALYSIS	cf_common_exit_005FFAB2	common_exit	2	3	0	0	high	all short successor paths terminate	005FFAB2 MOV ECX,dword ptr [EBP + 0x20]; 005FFAB5 MOV EDI,0x1; 005FFABA MOV word ptr [ECX],AX; 005FFABD MOV EAX,dword ptr [EBP + 0x24]
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FFAD3	switchD_005ff553_default	switchD_005ff553::default	ANALYSIS	cf_join_005FFAD3	join	2	5	0	0	medium	multi-predecessor target; semantic role requires review; manual_or_non_generated_label_preserved	005FFAD3 MOV AX,word ptr [EBP + 0x18]; 005FFAD7 TEST AX,AX; 005FFADA MOVSX ECX,AX; 005FFADD MOV EAX,0x51eb851f
0	005FF430	FUN_005ff430	undefined4 __thiscall FUN_005ff430(void * this, Global_sub_005FF430_param_1Enum param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, short * param_6, short * param_7, undefined2 * param_8)	005FFC99	switchD_005ffb0e_default	switchD_005ffb0e::default	ANALYSIS	cf_join_005FFC99	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review; manual_or_non_generated_label_preserved	005FFC99 MOV EAX,EDI; 005FFC9B POP EDI; 005FFC9C POP ESI; 005FFC9D POP EBX
0	006001E0	FUN_006001e0	uint __thiscall FUN_006001e0(void * this, int param_1)	0060033C	LAB_0060033c	LAB_0060033c	DEFAULT	cf_join_0060033C	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0060033C MOV EAX,dword ptr [ESI + 0x233]; 00600342 ADD EAX,EDI; 00600344 MOVSX ECX,word ptr [EAX + 0xa]; 00600348 MOVSX EDX,word ptr [EAX + 0x4]
0	00600750	FUN_00600750	undefined4 __fastcall FUN_00600750(AnonShape_00600750_A7773F7A * param_1)	00600928	LAB_00600928	LAB_00600928	DEFAULT	cf_join_00600928	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	00600928 PUSH ESI; 00600929 MOV ECX,EDI; 0060092B CALL 0x004035a8; 00600930 JMP 0x00600e75; calls=FUN_005fd940
0	00601500	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00601500::FUN_00601500	uint __thiscall FUN_00601500(AnonReceiver_00601500 * this, int param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, undefined2 param_10, int param_11, int param_12, int param_13)	006018C7	LAB_006018c7	LAB_006018c7	DEFAULT	cf_join_006018C7	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	006018C7 MOV EAX,dword ptr [EBP + 0x8]; 006018CA MOV ECX,0xc9; 006018CF CDQ; 006018D0 IDIV ECX
0	00601500	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00601500::FUN_00601500	uint __thiscall FUN_00601500(AnonReceiver_00601500 * this, int param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, undefined2 param_10, int param_11, int param_12, int param_13)	00601AEB	LAB_00601aeb	LAB_00601aeb	DEFAULT	cf_join_00601AEB	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00601AEB MOV EDX,dword ptr [ESI + 0x18]; 00601AEE MOV dword ptr [ECX + 0x18],EAX; 00601AF1 MOV EAX,dword ptr [EBP + 0x34]; 00601AF4 MOV dword ptr [ECX + 0x10],EDX
1	00601500	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00601500::FUN_00601500	uint __thiscall FUN_00601500(AnonReceiver_00601500 * this, int param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, undefined2 param_10, int param_11, int param_12, int param_13)	00601B38	cf_common_exit_00601B38	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00601500::FUN_00601500::cf_common_exit_00601B38	ANALYSIS	cf_common_exit_00601B38	common_exit	2	3	0	0	high	all short successor paths terminate	00601B38 MOV EDX,dword ptr [EBP + 0x8]; 00601B3B MOV dword ptr [ECX + 0x28],ESI; 00601B3E MOV dword ptr [ECX + 0x20],EDX; 00601B41 MOV EDX,dword ptr [EBP + 0xc]
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	00606189	LAB_00606189	LAB_00606189	DEFAULT	cf_join_00606189	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00606189 MOV EDX,EAX; 0060618B AND EDX,0x7f; 0060618E MOV ECX,dword ptr [EBP + EDX*0x4 + 0xffffff74]; 00606195 TEST ECX,ECX
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	00606282	LAB_00606282	LAB_00606282	DEFAULT	cf_join_00606282	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00606282 MOV AL,byte ptr [EBP + -0x1]; 00606285 TEST AL,AL; 00606287 JNZ 0x006062af
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	00606321	LAB_00606321	LAB_00606321	DEFAULT	cf_join_00606321	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00606321 MOV ECX,dword ptr [EBP + 0x20]; 00606324 INC ECX; 00606325 ADD EDI,0x4; 00606328 MOV dword ptr [EBP + 0x20],ECX
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	006063F9	LAB_006063f9	LAB_006063f9	DEFAULT	cf_join_006063F9	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	006063F9 MOV dword ptr [EBP + EDX*0x4 + 0xffffff04],EAX
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	006064B4	LAB_006064b4	LAB_006064b4	DEFAULT	cf_join_006064B4	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	006064B4 MOV EDX,dword ptr [ESI + 0x1c]; 006064B7 IMUL EDX,EDX,0x41c64e6d; 006064BD LEA EAX,[EDX + 0x3039]; 006064C3 JMP 0x00606606
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	006065F8	LAB_006065f8	LAB_006065f8	DEFAULT	cf_join_006065F8	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	006065F8 MOV EAX,dword ptr [ESI + 0x1c]; 006065FB IMUL EAX,EAX,0x41c64e6d; 00606601 ADD EAX,0x3039
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	00606606	LAB_00606606	LAB_00606606	DEFAULT	cf_join_00606606	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00606606 MOV dword ptr [ESI + 0x1c],EAX; 00606609 XOR EDX,EDX; 0060660B SHR EAX,0x10; 0060660E MOV EDI,0x65
0	00606050	STExplosion::sub_00606050	int __thiscall sub_00606050(STExplosion * this, int param_1, int param_2, int param_3, int param_4, uint * param_5, undefined4 param_6, int param_7, undefined4 param_8, undefined1 param_9)	0060661C	switchD_00606490_default	switchD_00606490::default	ANALYSIS	cf_join_0060661C	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review; manual_or_non_generated_label_preserved	0060661C PUSH ECX; 0060661D CALL 0x006aff50; 00606622 MOV ECX,EAX; 00606624 MOV EAX,0x68db8bad; calls=FUN_006aff50|FUN_006aff5b
0	00606A50	FUN_00606a50	undefined4 __stdcall FUN_00606a50(Global_sub_00606A50_param_1Enum param_1)	00606AAB	switchD_00606a6e_caseD_a5	switchD_00606a6e::caseD_a5	ANALYSIS	cf_join_00606AAB	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	00606AAB MOV EAX,0x4; 00606AB0 POP EBP; 00606AB1 RET 0x4
0	00606A50	FUN_00606a50	undefined4 __stdcall FUN_00606a50(Global_sub_00606A50_param_1Enum param_1)	00606ACF	switchD_00606a6e_caseD_0	switchD_00606a6e::caseD_0	ANALYSIS	cf_join_00606ACF	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	00606ACF XOR EAX,EAX; 00606AD1 POP EBP; 00606AD2 RET 0x4
0	00607200	FUN_00607200	int __thiscall FUN_00607200(void * this, int param_1, int param_2, int param_3, undefined4 param_4)	0060731E	LAB_0060731e	LAB_0060731e	DEFAULT	cf_join_0060731E	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	0060731E MOV dword ptr [ECX],EDX
0	00607200	FUN_00607200	int __thiscall FUN_00607200(void * this, int param_1, int param_2, int param_3, undefined4 param_4)	0060740B	LAB_0060740b	LAB_0060740b	DEFAULT	cf_join_0060740B	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	0060740B MOV dword ptr [ECX],EDX
0	00607200	FUN_00607200	int __thiscall FUN_00607200(void * this, int param_1, int param_2, int param_3, undefined4 param_4)	006074C8	LAB_006074c8	LAB_006074c8	DEFAULT	cf_join_006074C8	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	006074C8 MOV dword ptr [ECX],EDX
0	00608E90	FUN_00608e90	undefined4 __thiscall FUN_00608e90(void * this, AnonShape_00608E90_523B07BC * param_1)	00609164	LAB_00609164	LAB_00609164	DEFAULT	cf_join_00609164	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00609164 MOV ECX,EBX; 00609166 CALL 0x00401cc1; 0060916B JMP 0x00609209; calls=FUN_006099a0
0	00608E90	FUN_00608e90	undefined4 __thiscall FUN_00608e90(void * this, AnonShape_00608E90_523B07BC * param_1)	006091F5	LAB_006091f5	LAB_006091f5	DEFAULT	cf_join_006091F5	join	3	4	0	0	medium	multi-predecessor target; semantic role requires review	006091F5 MOV ECX,EBX; 006091F7 CALL 0x0040563c; 006091FC MOV byte ptr [EBX + 0x225],AL; calls=FUN_0060dd70
0	00608E90	FUN_00608e90	undefined4 __thiscall FUN_00608e90(void * this, AnonShape_00608E90_523B07BC * param_1)	00609202	LAB_00609202	LAB_00609202	DEFAULT	cf_join_00609202	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	00609202 MOV byte ptr [EBX + 0x22e],0x1
0	00608E90	FUN_00608e90	undefined4 __thiscall FUN_00608e90(void * this, AnonShape_00608E90_523B07BC * param_1)	0060929E	joined_r0x0060929e			cf_branch_target_0060929E	branch_target	1	1	0	0	review	single-predecessor unstructured target	00609291 PUSH 0x14; 00609293 PUSH 0x5; 00609295 MOV ECX,EBX; 00609297 CALL 0x00402135; calls=FUN_0060d810
0	00608E90	FUN_00608e90	undefined4 __thiscall FUN_00608e90(void * this, AnonShape_00608E90_523B07BC * param_1)	006092A0	LAB_006092a0	LAB_006092a0	DEFAULT	cf_join_006092A0	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	006092A0 MOV ECX,EBX; 006092A2 CALL 0x00401cc1; calls=FUN_006099a0
