apply	action	type_path	replacement_path	expected_replacement	expected_length	expected_parents	expected_function_uses	expected_listing_uses	expected_description	reason
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DC1E0_5260A589 *32			4	0	2	0	32-bit pointer to AnonShape_004DC1E0_5260A589	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DC470_71C75079			1240	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=76638a68cdc72e15ffa51fe132b6d25cc29075de7d3f04399e021a2f809b11c2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DC470_71C75079 *32			4	0	2	0	32-bit pointer to AnonShape_004DC470_71C75079	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DC660_217FA9F0			1252	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=5cbb2d58889a19d52e99b55850a6a881ad9e12ad6379850acf87c0ff238e471b	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DC660_217FA9F0 *32			4	0	4	0	32-bit pointer to AnonShape_004DC660_217FA9F0	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCB70_1032D92F			1264	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=05d3ec5026bf4940d76774ae60ad3e08b4324a9b338df7bc5bcf40048da4d4f0	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCB70_1032D92F *32			4	0	2	0	32-bit pointer to AnonShape_004DCB70_1032D92F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCBF0_C6A0E7DA			1268	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=6c8be9af40ccaa8846265678955cd13f47be3ed8c8c110cc9c7cb9d15cc30891	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCBF0_C6A0E7DA *32			4	0	2	0	32-bit pointer to AnonShape_004DCBF0_C6A0E7DA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCCF0_FF75E3FE			1468	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=f977aecef1d943beeb5297f20b3da502a38ba922a0291e27e85953f9afecec0f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DCCF0_FF75E3FE *32			4	0	4	0	32-bit pointer to AnonShape_004DCCF0_FF75E3FE	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD070_62E18556			1540	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=6634e78d91323905d110fe38fdf4aef783445eda459509cd53673e1897f4efd9	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD070_62E18556 *32			4	0	2	0	32-bit pointer to AnonShape_004DD070_62E18556	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD460_CCB31E51			1468	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=148002b84ec97d02143a71a4ecb9d8ec244ef434fc20591f9d69337335603e88	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD460_CCB31E51 *32			4	0	2	0	32-bit pointer to AnonShape_004DD460_CCB31E51	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD500_8D93FB74			1468	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=a3b93d0fdffc9d3dc09598a330884560a62da5a76b74de885d8d299b7609c667	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DD500_8D93FB74 *32			4	0	2	0	32-bit pointer to AnonShape_004DD500_8D93FB74	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DDCC0_33DEB43E			1236	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=8fa428cf8a47875a33e37970cc45a92974214d96cfbe06b00881c533d8a07df0	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DDCC0_33DEB43E *32			4	0	4	0	32-bit pointer to AnonShape_004DDCC0_33DEB43E	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DE820_615D04DD			505	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=bf890abb96bf5f1e75ae4dce06695139a6cf45be349566b2516faf9837fb4c4f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DE820_615D04DD *32			4	0	2	0	32-bit pointer to AnonShape_004DE820_615D04DD	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DEA40_61E7A6D4			1236	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=1b0bcf2ce42ff2053ae524f55844750d127735f50ca62d8bad541811c0c39b3d	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DEA40_61E7A6D4 *32			4	0	2	0	32-bit pointer to AnonShape_004DEA40_61E7A6D4	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFB00_599AF150			1240	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=4c4478b72f40b706bc5460d24540c050b0267b980962489658765bbfdff1b0cb	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004DFB00_599AF150 *32			4	0	2	0	32-bit pointer to AnonShape_004DFB00_599AF150	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E0040_648F9827			1468	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=913ee0fc0f645059dc55fc05e1b5bce6300ab118202a48b5b72062920496097c	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E0040_648F9827 *32			4	0	2	0	32-bit pointer to AnonShape_004E0040_648F9827	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E0250_5A3B9236			1468	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=39877648bc7970ae813dd02526e5962a1115b34e2de5f49257bc9387c8a75cd6	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E0250_5A3B9236 *32			4	0	4	0	32-bit pointer to AnonShape_004E0250_5A3B9236	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E03E0_57EF73A1			1468	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=2d035fa9136e4a9e5a768f50838e1b3e54d031d814ce1d4b6bebd9bb83b4c962	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E03E0_57EF73A1 *32			4	0	2	0	32-bit pointer to AnonShape_004E03E0_57EF73A1	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E04A0_3A5B2D2E			1456	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=f89f5546a1f0819ee3f39439137ba2039a7fee4ed5b052ed26242eba8b46551a	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E04A0_3A5B2D2E *32			4	0	2	0	32-bit pointer to AnonShape_004E04A0_3A5B2D2E	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E1310_4FD56DAE			1320	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=1ee03fe796f37fa39eba3e9b224210de5aaba55641b7d07c4653773a326ca3fa	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E1310_4FD56DAE *32			4	0	2	0	32-bit pointer to AnonShape_004E1310_4FD56DAE	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E3880_642C8E1A			1260	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=f02b8544d502c2b7e7d1580366709454384331f212de2c562fb15229c52ba7cb	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E3880_642C8E1A *32			4	0	2	0	32-bit pointer to AnonShape_004E3880_642C8E1A	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4630_7FABCC3F			1248	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=685fcb530a1e7982c8448e823080d06679e126758d9360a0820e516828e4e8ac	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4630_7FABCC3F *32			4	0	2	0	32-bit pointer to AnonShape_004E4630_7FABCC3F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4B10_C52B4B94			1244	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=3c8b176fbe22e472052d3889004646e1c6be57ac57d5a9ad3b6feaea624fcfa0	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4B10_C52B4B94 *32			4	0	2	0	32-bit pointer to AnonShape_004E4B10_C52B4B94	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4D60_C16F78E8			1456	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=0ef4504fd5aecf5144687d4b92e5c687c0e3413933d89965a2b741a0569b3b89	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E4D60_C16F78E8 *32			4	0	2	0	32-bit pointer to AnonShape_004E4D60_C16F78E8	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E8D40_DAF7916C			1568	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=10b91e0e4a21456ecd8d794ccf38cb2acf3a3332737535b9d80e19150ba181eb	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E8D40_DAF7916C *32			4	0	2	0	32-bit pointer to AnonShape_004E8D40_DAF7916C	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E8DC0_1D60A929			1568	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=1f1482eb4100bc433e5abfd9d55480387aa7e73d31ae455109dad52af84c2d1a	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E8DC0_1D60A929 *32			4	0	4	0	32-bit pointer to AnonShape_004E8DC0_1D60A929	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E8F90_6386CD4A			1568	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=9c4e91b990cdb910243fc4ea183b2599af3a179c386af107003eacefc4dfd6de	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E8F90_6386CD4A *32			4	0	2	0	32-bit pointer to AnonShape_004E8F90_6386CD4A	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9C20_50FC91C6			1176	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=2ac90d479eaa48580ea75f5299152cde3a94340c8fb83733d0658efe3f79de39	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004E9C20_50FC91C6 *32			4	0	2	0	32-bit pointer to AnonShape_004E9C20_50FC91C6	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EA460_7CF77153			1468	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=5ea073af65a761e80177eba3cc6b469f5d207ad442b9bfb4f8af241eb1f67a92	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EA460_7CF77153 *32			4	0	2	0	32-bit pointer to AnonShape_004EA460_7CF77153	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EA7A0_0F37AD2F			1264	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=67cead28a3d1b76291de6dad5fd19281d36f50afd010ba70f7c11b521cc44640	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EA7A0_0F37AD2F *32			4	0	2	0	32-bit pointer to AnonShape_004EA7A0_0F37AD2F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EAD90_30D2E515			1540	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=0f6e6c9c1f4f63dc79c587ca195912df86358bbbde5dfff6dc3e9b1f5448158e	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EAD90_30D2E515 *32			4	0	2	0	32-bit pointer to AnonShape_004EAD90_30D2E515	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EAF90_D23494A9			1240	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=d99ba93b54bf7a4ffe5a326ceb9ff026c6f267c419eb87c7ca39b568add96833	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EAF90_D23494A9 *32			4	0	2	0	32-bit pointer to AnonShape_004EAF90_D23494A9	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EC0F0_C371FA68			1540	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=af4bcb5db6ce6c768d6515301d7bbb9dd9bd55c62559f3a655aab2b806800b06	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EC0F0_C371FA68 *32			4	0	2	0	32-bit pointer to AnonShape_004EC0F0_C371FA68	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EC400_367D4575			1540	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=9a3cf4f79fe1c95821dfa332031da8966e3562453d724fa4e85d4c673bf830dc	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EC400_367D4575 *32			4	0	2	0	32-bit pointer to AnonShape_004EC400_367D4575	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ECC70_4D35D723			1456	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=a275cdf3811edfb7c8fe6386b42edf231185459ea8d1681677d0d239d7aa7034	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004ECC70_4D35D723 *32			4	0	4	0	32-bit pointer to AnonShape_004ECC70_4D35D723	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EE350_18D491EA			28	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=6a17fbab92bff0e1427616ccee0cab4bc40d185a5ff46bfc0311648552389db3	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EE350_18D491EA *32			4	0	2	0	32-bit pointer to AnonShape_004EE350_18D491EA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EEF20_59DE1DA2			664	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=38337c496fa2bc135635be68ee847477ffb38a31df8a01a9a4c99dd426d4c629	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EEF20_59DE1DA2 *32			4	0	2	0	32-bit pointer to AnonShape_004EEF20_59DE1DA2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EF320_444F9AB1			28	1	8	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=683f9c9a76e7fbca481b7d0b3173ac76e4df98bfecbd502fd45ae5a9f9403f55	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EF320_444F9AB1 *32			4	0	8	0	32-bit pointer to AnonShape_004EF320_444F9AB1	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EF5F0_1FA558EC			24	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=0b074eaaaf634223501c2b4936e844713c572194639eb77186927b80032398e0	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004EF5F0_1FA558EC *32			4	0	2	0	32-bit pointer to AnonShape_004EF5F0_1FA558EC	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F0A60_A5DE070F			664	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=042372eef451f353e4b99ae053543a57802ddfb7e92b31e66af01eecbf666c02	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F0A60_A5DE070F *32			4	0	2	0	32-bit pointer to AnonShape_004F0A60_A5DE070F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F2560_DB98CB49			40	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=4e1674d589c56c1ffcbe0ae18617aa66264f5db23e10547a55aebb2596f6acfd	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F2560_DB98CB49 *32			4	0	1	0	32-bit pointer to AnonShape_004F2560_DB98CB49	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F2560_E9671A44			12	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=391768a7c5cf09379d135c3fd9a76d39993e7933cb3df8604cb71fe8aa6ba1f6	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F2560_E9671A44 *32			4	0	1	0	32-bit pointer to AnonShape_004F2560_E9671A44	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F2E40_DC76A8C6			300	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=1b544385d181db8ae670fdb2b877ea75f82ab1aa9e246e7cce1dcd010f99464f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F2E40_DC76A8C6 *32			4	0	2	0	32-bit pointer to AnonShape_004F2E40_DC76A8C6	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F3FE0_1578D6B9			28	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=bd5829822a97ff585356297294c37cf7c29bbc77f422e704a624037a82bc021c	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F3FE0_1578D6B9 *32			4	0	1	0	32-bit pointer to AnonShape_004F3FE0_1578D6B9	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F4F90_2D6E0DDA			3528	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=9961049087fd49f57462a5e4df33205b1a90ed28168b7f4af20b07bfbd2c32c0	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_004F4F90_2D6E0DDA *32			4	0	4	0	32-bit pointer to AnonShape_004F4F90_2D6E0DDA	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00501D00_3942B646			60	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=52054969ad83efb02ad21a5fac1fdfebf75c48cdb1ee7eca8d201419e78e103a	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00501D00_3942B646 *32			4	0	2	0	32-bit pointer to AnonShape_00501D00_3942B646	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00505960_269BEFC9			8	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=d2a9710c16e1f67baa3d9c21f973dfc66eb5fd77a86518ab5b2de7ecc0e64c71	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00505960_269BEFC9 *32			4	0	1	0	32-bit pointer to AnonShape_00505960_269BEFC9	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005105E0_BBFE3E3B			28	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=3ffcae6515340c7c198c3db9855dd5c08ac519dcce63236373cf2ced01ed3439	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005105E0_BBFE3E3B *32			4	0	2	0	32-bit pointer to AnonShape_005105E0_BBFE3E3B	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00515650_BBDC7053			12	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=787046aa5b082836cf8848754f26a4ed026b7629f6fbe5905e587f0526434b53	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00515650_BBDC7053 *32			4	0	1	0	32-bit pointer to AnonShape_00515650_BBDC7053	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00517A50_98726C61			40	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=faaeef2487da760cd8208df967b20ee1757e028697e8669d0df3da5bb7c50e5a	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00517A50_98726C61 *32			4	0	1	0	32-bit pointer to AnonShape_00517A50_98726C61	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00518C20_0B2995D2			12	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=edf8b984a7c9f0fd11dde1428952c7ace9751537000bf9a5ff6a16eb904ee945	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00518C20_0B2995D2 *32			4	0	1	0	32-bit pointer to AnonShape_00518C20_0B2995D2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00521CF0_154649D2			412	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=e11f341ca1e36b9d84afa2c0aff753dcc7bcd7dcb1675d3086d3f50ac329027b	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00521CF0_154649D2 *32			4	0	2	0	32-bit pointer to AnonShape_00521CF0_154649D2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00521CF0_4A42AA62			412	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=22981221cf1be260a4daa4988dac3e52a04108795c61034cb77033da07864805	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00521CF0_4A42AA62 *32			4	0	1	0	32-bit pointer to AnonShape_00521CF0_4A42AA62	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A430_8E4D893F			24	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=e9273c8afbcdbd2c96643fd2c62e516f3b9760ca8a58e654a57a2c3a1a446972	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A430_8E4D893F *32			4	0	1	0	32-bit pointer to AnonShape_0052A430_8E4D893F	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A7B0_DD603BF4			24	1	4	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=dc822aa41269d3259ad413a7083989351ad719ac4c975c7a02f7311bbfa670f7	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A7B0_DD603BF4 *32			4	1	4	0	32-bit pointer to AnonShape_0052A7B0_DD603BF4	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A890_F679384E			24	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=f575ded66865ddf850f80f0352f9d84a050d0ebd7c88d2bfe740beb27c87519f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052A890_F679384E *32			4	0	1	0	32-bit pointer to AnonShape_0052A890_F679384E	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052B760_30F4E0D5			28	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=750ef4703ff07e4e61d743690ce2840e15dc59246f2e77673f9535eea3e98559	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052B760_30F4E0D5 *32			4	0	2	0	32-bit pointer to AnonShape_0052B760_30F4E0D5	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052D0A0_90C708AF			148	1	1	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=381bdceb0c88b48168bfd4693c25993734f35e60cb39bb415db46cc7a54a2a7f	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052D0A0_90C708AF *32			4	0	1	0	32-bit pointer to AnonShape_0052D0A0_90C708AF	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052EFB0_8161B92D			28	1	3	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=a1cb8c74fe2e5b19961ff44b6d9dd47b2d7e17a971fb1406d71189a25255bb82	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052EFB0_8161B92D *32			4	1	3	0	32-bit pointer to AnonShape_0052EFB0_8161B92D	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052EFB0_CC661192			28	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=46b241d3d8a3fd5ee3b37811d3bae61e6346b07bf08176a53d427e8417c6fac2	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0052EFB0_CC661192 *32			4	0	2	0	32-bit pointer to AnonShape_0052EFB0_CC661192	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005389E0_C98BD548			28	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=ce44fc2546d01447c76c464a586ed47831e7f4145e5c1440cbae688b9067124c	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005389E0_C98BD548 *32			4	0	2	0	32-bit pointer to AnonShape_005389E0_C98BD548	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00538BA0_C95DDA1D			28	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=dc51445ee56f4ea180e360431004372650922d08dd97fc3dd6b970a4aaca0fb7	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00538BA0_C95DDA1D *32			4	1	2	0	32-bit pointer to AnonShape_00538BA0_C95DDA1D	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00538DB0_574DDCD0			28	1	2	0	[STPointerShapeApplier] Generated anonymous fixed-offset pointer shape; generated_layout_sha256=66667755be501e6d2c92a2dc929f0bb6277a574c0eefc418b3bfa6d783cc8cb0	still referenced
0	retain	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00538DB0_574DDCD0 *32			4	0	2	0	32-bit pointer to AnonShape_00538DB0_574DDCD0	still referenced
