type_path	type_name	owner	provenance	length	defined_components	usage_functions	merge_apply	rejection_reason
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004803D0_06C5639A	RecoveredRecordView_004803D0_06C5639A	004803D0	function_local_or_parameter_shape	1818	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004836C0_090580C8	RecoveredRecordView_004836C0_090580C8	004836C0	function_local_or_parameter_shape	2052	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00488F30_8D3CAB6A	RecoveredRecordView_00488F30_8D3CAB6A	00488F30	function_local_or_parameter_shape	112	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004898C0_EBFAD36E	RecoveredRecordView_004898C0_EBFAD36E	004898C0	function_local_or_parameter_shape	24	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0048A840_B5CC239D	RecoveredRecordView_0048A840_B5CC239D	0048A840	function_local_or_parameter_shape	1988	12		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0048A910_94DEC4B1	RecoveredRecordView_0048A910_94DEC4B1	0048A910	function_local_or_parameter_shape	1788	46		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00491600_4227B1DC	RecoveredRecordView_00491600_4227B1DC	00491600	function_local_or_parameter_shape	1450	9		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004924A0_8E78FEB0	RecoveredRecordView_004924A0_8E78FEB0	004924A0	function_local_or_parameter_shape	1476	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00492AB0_CF14C625	RecoveredRecordView_00492AB0_CF14C625	00492AB0	function_local_or_parameter_shape	1788	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00492FC0_9E014110	RecoveredRecordView_00492FC0_9E014110	00492FC0	function_local_or_parameter_shape	1560	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00493110_4613DF4C	RecoveredRecordView_00493110_4613DF4C	00493110	function_local_or_parameter_shape	497	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004945C0_EEF10AEC	RecoveredRecordView_004945C0_EEF10AEC	004945C0	function_local_or_parameter_shape	52	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00494AE0_424326F5	RecoveredRecordView_00494AE0_424326F5	00494AE0	function_local_or_parameter_shape	1948	11		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00494DF0_D68BDA9F	RecoveredRecordView_00494DF0_D68BDA9F	00494DF0	function_local_or_parameter_shape	1948	12		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00494F00_DBB8CEDA	RecoveredRecordView_00494F00_DBB8CEDA	00494F00	function_local_or_parameter_shape	1948	12		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00495FF0_A2A90B23	RecoveredRecordView_00495FF0_A2A90B23	00495FF0	function_local_or_parameter_shape	100	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00497110_2502479B	RecoveredRecordView_00497110_2502479B	00497110	function_local_or_parameter_shape	504	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00497110_CEDB446E	RecoveredRecordView_00497110_CEDB446E	00497110	function_local_or_parameter_shape	500	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004AD550_F37E00D1	RecoveredRecordView_004AD550_F37E00D1	004AD550	function_local_or_parameter_shape	64	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004AD6C0_4545EBEE	RecoveredRecordView_004AD6C0_4545EBEE	004AD6C0	function_local_or_parameter_shape	52	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004AD740_D55C36BD	RecoveredRecordView_004AD740_D55C36BD	004AD740	function_local_or_parameter_shape	60	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004AD790_D4DB5A31	RecoveredRecordView_004AD790_D4DB5A31	004AD790	function_local_or_parameter_shape	32	9		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B8C00_A7F5FC12	RecoveredRecordView_004B8C00_A7F5FC12	004B8C00	function_local_or_parameter_shape	592	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9920_DBB1F4AD	RecoveredRecordView_004B9920_DBB1F4AD	004B9920	function_local_or_parameter_shape	1456	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004B9D90_09AED060	RecoveredRecordView_004B9D90_09AED060	004B9D90	function_local_or_parameter_shape	1568	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C2C10_0CCE72F6	RecoveredRecordView_004C2C10_0CCE72F6	004C2C10	function_local_or_parameter_shape	1456	12		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C2D40_151343D1	RecoveredRecordView_004C2D40_151343D1	004C2D40	function_local_or_parameter_shape	1040	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C2DD0_9CD5C7AF	RecoveredRecordView_004C2DD0_9CD5C7AF	004C2DD0	function_local_or_parameter_shape	1040	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C3020_65C82BB8	RecoveredRecordView_004C3020_65C82BB8	004C3020	function_local_or_parameter_shape	1456	45		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C5DE0_C11858A1	RecoveredRecordView_004C5DE0_C11858A1	004C5DE0	function_local_or_parameter_shape	1240	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C5EB0_23829C22	RecoveredRecordView_004C5EB0_23829C22	004C5EB0	function_local_or_parameter_shape	1240	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C5F30_F38E2F1A	RecoveredRecordView_004C5F30_F38E2F1A	004C5F30	function_local_or_parameter_shape	1464	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004C71F0_F04971FC	RecoveredRecordView_004C71F0_F04971FC	004C71F0	function_local_or_parameter_shape	1548	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CBAD0_D246D8B2	RecoveredRecordView_004CBAD0_D246D8B2	004CBAD0	function_local_or_parameter_shape	1544	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CC130_E53952B7	RecoveredRecordView_004CC130_E53952B7	004CC130	function_local_or_parameter_shape	1456	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CC220_46678B9C	RecoveredRecordView_004CC220_46678B9C	004CC220	function_local_or_parameter_shape	1564	12		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CC370_A3AEA85C	RecoveredRecordView_004CC370_A3AEA85C	004CC370	function_local_or_parameter_shape	1564	10		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CC900_A43E8B7C	RecoveredRecordView_004CC900_A43E8B7C	004CC900	function_local_or_parameter_shape	1544	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CCAD0_7620F668	RecoveredRecordView_004CCAD0_7620F668	004CCAD0	function_local_or_parameter_shape	1456	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CD6B0_B4453352	RecoveredRecordView_004CD6B0_B4453352	004CD6B0	function_local_or_parameter_shape	1320	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CD790_D51B3E61	RecoveredRecordView_004CD790_D51B3E61	004CD790	function_local_or_parameter_shape	1468	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CE670_E8CA8BFA	RecoveredRecordView_004CE670_E8CA8BFA	004CE670	function_local_or_parameter_shape	1496	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004CE720_02135BB0	RecoveredRecordView_004CE720_02135BB0	004CE720	function_local_or_parameter_shape	1260	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D0670_0B3E93E7	RecoveredRecordView_004D0670_0B3E93E7	004D0670	function_local_or_parameter_shape	1539	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D6890_603A41DD	RecoveredRecordView_004D6890_603A41DD	004D6890	function_local_or_parameter_shape	40	9		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D7270_E82BF26F	RecoveredRecordView_004D7270_E82BF26F	004D7270	function_local_or_parameter_shape	588	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D8D00_EB6AC089	RecoveredRecordView_004D8D00_EB6AC089	004D8D00	function_local_or_parameter_shape	1272	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D8DB0_DB767380	RecoveredRecordView_004D8DB0_DB767380	004D8DB0	function_local_or_parameter_shape	1268	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D8F80_A10A3A59	RecoveredRecordView_004D8F80_A10A3A59	004D8F80	function_local_or_parameter_shape	1268	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D9000_7F89BF8E	RecoveredRecordView_004D9000_7F89BF8E	004D9000	function_local_or_parameter_shape	1540	9		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D9790_D7334A3B	RecoveredRecordView_004D9790_D7334A3B	004D9790	function_local_or_parameter_shape	1256	7		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D9BD0_719E5213	RecoveredRecordView_004D9BD0_719E5213	004D9BD0	function_local_or_parameter_shape	1236	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004D9C80_63C53606	RecoveredRecordView_004D9C80_63C53606	004D9C80	function_local_or_parameter_shape	1540	10		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DBA20_33E5A864	RecoveredRecordView_004DBA20_33E5A864	004DBA20	function_local_or_parameter_shape	1264	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DBCC0_6E09EFD2	RecoveredRecordView_004DBCC0_6E09EFD2	004DBCC0	function_local_or_parameter_shape	1224	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DBF30_6D6AEAAB	RecoveredRecordView_004DBF30_6D6AEAAB	004DBF30	function_local_or_parameter_shape	1571	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DC1E0_3FE86E1C	RecoveredRecordView_004DC1E0_3FE86E1C	004DC1E0	function_local_or_parameter_shape	1244	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DC470_6F5B3736	RecoveredRecordView_004DC470_6F5B3736	004DC470	function_local_or_parameter_shape	1240	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DC660_DF43CFA8	RecoveredRecordView_004DC660_DF43CFA8	004DC660	function_local_or_parameter_shape	1252	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DCB70_C49F3808	RecoveredRecordView_004DCB70_C49F3808	004DCB70	function_local_or_parameter_shape	1264	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DCBF0_FF5B50F1	RecoveredRecordView_004DCBF0_FF5B50F1	004DCBF0	function_local_or_parameter_shape	1268	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DCCF0_71744BDA	RecoveredRecordView_004DCCF0_71744BDA	004DCCF0	function_local_or_parameter_shape	1468	10		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DCE00_6036DD04	RecoveredRecordView_004DCE00_6036DD04	004DCE00	function_local_or_parameter_shape	1539	7		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DD070_2A8B2A30	RecoveredRecordView_004DD070_2A8B2A30	004DD070	function_local_or_parameter_shape	1540	15		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DD260_80F87573	RecoveredRecordView_004DD260_80F87573	004DD260	function_local_or_parameter_shape	1236	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DD460_8E9BA356	RecoveredRecordView_004DD460_8E9BA356	004DD460	function_local_or_parameter_shape	1468	10		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DD500_68A792EC	RecoveredRecordView_004DD500_68A792EC	004DD500	function_local_or_parameter_shape	1468	7		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DDCC0_A8DE46ED	RecoveredRecordView_004DDCC0_A8DE46ED	004DDCC0	function_local_or_parameter_shape	1236	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DE820_F2971E79	RecoveredRecordView_004DE820_F2971E79	004DE820	function_local_or_parameter_shape	505	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DEA40_A555DAF1	RecoveredRecordView_004DEA40_A555DAF1	004DEA40	function_local_or_parameter_shape	1236	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004DFB00_7DEE7A43	RecoveredRecordView_004DFB00_7DEE7A43	004DFB00	function_local_or_parameter_shape	1240	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E0040_BB411413	RecoveredRecordView_004E0040_BB411413	004E0040	function_local_or_parameter_shape	1468	19		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E0250_21BF6808	RecoveredRecordView_004E0250_21BF6808	004E0250	function_local_or_parameter_shape	1468	12		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E03E0_0D470130	RecoveredRecordView_004E03E0_0D470130	004E03E0	function_local_or_parameter_shape	1468	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E04A0_E5D04031	RecoveredRecordView_004E04A0_E5D04031	004E04A0	function_local_or_parameter_shape	1456	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E1310_CAFD722B	RecoveredRecordView_004E1310_CAFD722B	004E1310	function_local_or_parameter_shape	1320	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E3880_20FD9D65	RecoveredRecordView_004E3880_20FD9D65	004E3880	function_local_or_parameter_shape	1260	7		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E4630_2A1C6372	RecoveredRecordView_004E4630_2A1C6372	004E4630	function_local_or_parameter_shape	1248	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E4B10_46382483	RecoveredRecordView_004E4B10_46382483	004E4B10	function_local_or_parameter_shape	1244	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E4D60_1AFEFB7D	RecoveredRecordView_004E4D60_1AFEFB7D	004E4D60	function_local_or_parameter_shape	1456	12		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E8D40_4C38236A	RecoveredRecordView_004E8D40_4C38236A	004E8D40	function_local_or_parameter_shape	1568	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E8DC0_419C0053	RecoveredRecordView_004E8DC0_419C0053	004E8DC0	function_local_or_parameter_shape	1568	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E8F90_77A5C19A	RecoveredRecordView_004E8F90_77A5C19A	004E8F90	function_local_or_parameter_shape	1568	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004E9C20_2DA6BDD3	RecoveredRecordView_004E9C20_2DA6BDD3	004E9C20	function_local_or_parameter_shape	1176	7		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EA460_01FB090B	RecoveredRecordView_004EA460_01FB090B	004EA460	function_local_or_parameter_shape	1468	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EA7A0_FED0CB95	RecoveredRecordView_004EA7A0_FED0CB95	004EA7A0	function_local_or_parameter_shape	1264	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EAD90_F1F407DB	RecoveredRecordView_004EAD90_F1F407DB	004EAD90	function_local_or_parameter_shape	1540	11		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EAF90_6FAC7F27	RecoveredRecordView_004EAF90_6FAC7F27	004EAF90	function_local_or_parameter_shape	1240	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EC0F0_2BA6D5E3	RecoveredRecordView_004EC0F0_2BA6D5E3	004EC0F0	function_local_or_parameter_shape	1540	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EC2A0_85163159	RecoveredRecordView_004EC2A0_85163159	004EC2A0	function_local_or_parameter_shape	1539	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EC400_1F183DE9	RecoveredRecordView_004EC400_1F183DE9	004EC400	function_local_or_parameter_shape	1540	10		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004ECC70_6C1B81DC	RecoveredRecordView_004ECC70_6C1B81DC	004ECC70	function_local_or_parameter_shape	1456	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EEF20_EAA30B4A	RecoveredRecordView_004EEF20_EAA30B4A	004EEF20	function_local_or_parameter_shape	664	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004EF320_A54422CD	RecoveredRecordView_004EF320_A54422CD	004EF320	function_local_or_parameter_shape	28	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004F0A60_ACA1737C	RecoveredRecordView_004F0A60_ACA1737C	004F0A60	function_local_or_parameter_shape	664	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004F2E40_41FE7B1E	RecoveredRecordView_004F2E40_41FE7B1E	004F2E40	function_local_or_parameter_shape	300	10		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_004F4F90_9FDA4667	RecoveredRecordView_004F4F90_9FDA4667	004F4F90	function_local_or_parameter_shape	3528	60		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00501D00_08D99E75	RecoveredRecordView_00501D00_08D99E75	00501D00	function_local_or_parameter_shape	60	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_005105E0_C0011880	RecoveredRecordView_005105E0_C0011880	005105E0	function_local_or_parameter_shape	28	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0052B760_26CB92BA	RecoveredRecordView_0052B760_26CB92BA	0052B760	function_local_or_parameter_shape	28	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0052EFB0_569FB924	RecoveredRecordView_0052EFB0_569FB924	0052EFB0	function_local_or_parameter_shape	28	4		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0052EFB0_FCA27FA7	RecoveredRecordView_0052EFB0_FCA27FA7	0052EFB0	function_local_or_parameter_shape	28	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00538FC0_46DCC163	RecoveredRecordView_00538FC0_46DCC163	00538FC0	function_local_or_parameter_shape	28	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00544100_1AA291CA	RecoveredRecordView_00544100_1AA291CA	00544100	function_local_or_parameter_shape	64	8		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0055C320_5477F99A	RecoveredRecordView_0055C320_5477F99A	0055C320	function_local_or_parameter_shape	24	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00567220_6B6F72F8	RecoveredRecordView_00567220_6B6F72F8	00567220	function_local_or_parameter_shape	3984	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_005672E0_6B6F72F8	RecoveredRecordView_005672E0_6B6F72F8	005672E0	function_local_or_parameter_shape	3984	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00567490_37C489F0	RecoveredRecordView_00567490_37C489F0	00567490	function_local_or_parameter_shape	3983	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0056F930_AC468BC6	RecoveredRecordView_0056F930_AC468BC6	0056F930	function_local_or_parameter_shape	4484	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00571A30_BA76E758	RecoveredRecordView_00571A30_BA76E758	00571A30	function_local_or_parameter_shape	4524	20		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00571A30_CCE71750	RecoveredRecordView_00571A30_CCE71750	00571A30	function_local_or_parameter_shape	108	17		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00571CD0_140859AA	RecoveredRecordView_00571CD0_140859AA	00571CD0	function_local_or_parameter_shape	3568	10		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00572510_EB02076B	RecoveredRecordView_00572510_EB02076B	00572510	function_local_or_parameter_shape	3568	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_005739A0_CFCAF2B5	RecoveredRecordView_005739A0_CFCAF2B5	005739A0	function_local_or_parameter_shape	3504	233		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_005745E0_17311247	RecoveredRecordView_005745E0_17311247	005745E0	function_local_or_parameter_shape	1108	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00574920_F0A9E3AD	RecoveredRecordView_00574920_F0A9E3AD	00574920	function_local_or_parameter_shape	1109	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_005751F0_4081B804	RecoveredRecordView_005751F0_4081B804	005751F0	function_local_or_parameter_shape	1113	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00575460_D990C64A	RecoveredRecordView_00575460_D990C64A	00575460	function_local_or_parameter_shape	1116	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00579350_91ECCCD1	RecoveredRecordView_00579350_91ECCCD1	00579350	function_local_or_parameter_shape	640	23		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0057A2C0_3DDE89E7	RecoveredRecordView_0057A2C0_3DDE89E7	0057A2C0	function_local_or_parameter_shape	72	8		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0057CB30_39CFDDE6	RecoveredRecordView_0057CB30_39CFDDE6	0057CB30	function_local_or_parameter_shape	608	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00580570_55CB0282	RecoveredRecordView_00580570_55CB0282	00580570	function_local_or_parameter_shape	624	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00580780_CA7307F5	RecoveredRecordView_00580780_CA7307F5	00580780	function_local_or_parameter_shape	36	6		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00584B10_465CC529	RecoveredRecordView_00584B10_465CC529	00584B10	function_local_or_parameter_shape	600	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00584D10_FD6C656C	RecoveredRecordView_00584D10_FD6C656C	00584D10	function_local_or_parameter_shape	648	5		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00585020_EFC427BB	RecoveredRecordView_00585020_EFC427BB	00585020	function_local_or_parameter_shape	652	20		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00586320_0792B306	RecoveredRecordView_00586320_0792B306	00586320	function_local_or_parameter_shape	632	8		0	no independently proven named layout has complete compatible geometry
