address	name	current_type	raw_target	classification	target_name	target_data_type	pointee	anonymous_pointee	script_owned	evidence_sites	proposed_type	type_apply
00811758	PTR_00811758	pointer:/wingdi.h/tagBITMAPINFO	00000000	zero_initialized_global			/wingdi.h/tagBITMAPINFO	0	1	3		0
0081175C	PTR_0081175c	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081175C_57F682DD	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081175C_57F682DD	1	1	1		0
0081194C	PTR_0081194c	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081194C_4D1525E6	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081194C_4D1525E6	1	1	1		0
008489C4	PTR_008489c4	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_008489C4_F7BABFAC	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_008489C4_F7BABFAC	1	1	4		0
008489CC	PTR_008489cc	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_008489CC_CDF8C3F4	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_008489CC_CDF8C3F4	1	1	3		0
008489D8	PTR_008489d8	pointer:/SubmarineTitans/Recovered/DArrayTy	00000000	zero_initialized_global			/SubmarineTitans/Recovered/DArrayTy	0	1	2		0
00848A18	PTR_00848a18	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A18_1B9B27FE	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A18_1B9B27FE	1	1	4		0
00848A1C	PTR_00848a1c	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A1C_B6E50991	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A1C_B6E50991	1	1	3		0
00848A28	PTR_00848a28	pointer:/SubmarineTitans/Recovered/DArrayTy	00000000	zero_initialized_global			/SubmarineTitans/Recovered/DArrayTy	0	1	3		0
00848A2C	PTR_00848a2c	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A2C_50EB5CD1	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A2C_50EB5CD1	1	1	3		0
00848A30	PTR_00848a30	pointer:/SubmarineTitans/Recovered/DArrayTy	00000000	zero_initialized_global			/SubmarineTitans/Recovered/DArrayTy	0	1	3		0
00848A34	PTR_00848a34	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A34_1A834A18	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A34_1A834A18	1	1	3		0
00848A38	PTR_00848a38	pointer:/SubmarineTitans/Recovered/DArrayTy	00000000	zero_initialized_global			/SubmarineTitans/Recovered/DArrayTy	0	1	3		0
00853FF8	PTR_00853ff8	pointer:/cMf32	00000000	zero_initialized_global			/cMf32	0	1	1		0
00854EE8	PTR_00854ee8	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00854EE8_A19F58CE	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00854EE8_A19F58CE	1	1	1	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006CEC40_BB23E716	0
00857168	PTR_00857168	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00857168_D75747E9	00000000	zero_initialized_global			/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00857168_D75747E9	1	1	0		0
0085B950	PTR_RegDeleteKeyA_0085b950	/pointer	0045CA76	initialized_data_pointer				0	0	0		0
0085B954	PTR_RegQueryValueExA_0085b954	/pointer	0045CA32	initialized_data_pointer				0	0	0		0
0085B958	PTR_RegOpenKeyA_0085b958	/pointer	0045CA46	initialized_data_pointer				0	0	0		0
0085B95C	PTR_RegSetValueExA_0085b95c	/pointer	0045CA54	initialized_data_pointer				0	0	0		0
0085B960	PTR_RegCreateKeyA_0085b960	/pointer	0045CA66	initialized_data_pointer				0	0	0		0
0085B964	PTR_RegEnumKeyA_0085b964	/pointer	0045CA86	initialized_data_pointer				0	0	0		0
0085B968	PTR_RegCloseKey_0085b968	/pointer	0045CA24	initialized_data_pointer				0	0	0		0
0085B99C	PTR_DirectDrawCreate_0085b99c	/pointer	0045CBFE	initialized_data_pointer				0	0	0		0
0085B9CC	PTR_DirectInputCreateA_0085b9cc	/pointer	0045CC1C	initialized_data_pointer				0	0	0		0
0085B9FC	PTR_Ordinal_4_0085b9fc	/pointer	80000004	initialized_data_pointer				0	0	0		0
0085BA00	PTR_Ordinal_1_0085ba00	/pointer	80000001	initialized_data_pointer				0	0	0		0
0085BA04	PTR_Ordinal_2_0085ba04	/pointer	80000002	initialized_data_pointer				0	0	0		0
0085BA34	PTR_Ordinal_1_0085ba34	/pointer	80000001	initialized_data_pointer				0	0	0		0
0085BA38	PTR_Ordinal_2_0085ba38	/pointer	80000002	initialized_data_pointer				0	0	0		0
0085BA68	PTR_SetBkMode_0085ba68	/pointer	0045C904	initialized_data_pointer				0	0	0		0
0085BA6C	PTR_GetTextMetricsA_0085ba6c	/pointer	0045C9A8	initialized_data_pointer				0	0	0		0
0085BA70	PTR_CreateFontIndirectA_0085ba70	/pointer	0045C9BA	initialized_data_pointer				0	0	0		0
0085BA74	PTR_CreateSolidBrush_0085ba74	/pointer	0045C7D0	initialized_data_pointer				0	0	0		0
0085BA78	PTR_DeleteObject_0085ba78	/pointer	0045C7E4	initialized_data_pointer				0	0	0		0
0085BA7C	PTR_CreatePalette_0085ba7c	/pointer	0045C7F4	initialized_data_pointer				0	0	0		0
0085BA80	PTR_GetSystemPaletteEntries_0085ba80	/pointer	0045C804	initialized_data_pointer				0	0	0		0
0085BA84	PTR_SetPaletteEntries_0085ba84	/pointer	0045C81E	initialized_data_pointer				0	0	0		0
0085BA88	PTR_SetPixel_0085ba88	/pointer	0045C832	initialized_data_pointer				0	0	0		0
0085BA8C	PTR_GetPixel_0085ba8c	/pointer	0045C83E	initialized_data_pointer				0	0	0		0
0085BA90	PTR_SelectObject_0085ba90	/pointer	0045C84A	initialized_data_pointer				0	0	0		0
0085BA94	PTR_SelectPalette_0085ba94	/pointer	0045C85A	initialized_data_pointer				0	0	0		0
0085BA98	PTR_CreateDIBSection_0085ba98	/pointer	0045C86A	initialized_data_pointer				0	0	0		0
0085BA9C	PTR_CreateCompatibleDC_0085ba9c	/pointer	0045C87E	initialized_data_pointer				0	0	0		0
0085BAA0	PTR_GetPaletteEntries_0085baa0	/pointer	0045C894	initialized_data_pointer				0	0	0		0
0085BAA4	PTR_StretchDIBits_0085baa4	/pointer	0045C8A8	initialized_data_pointer				0	0	0		0
0085BAA8	PTR_GetNearestPaletteIndex_0085baa8	/pointer	0045C8B8	initialized_data_pointer				0	0	0		0
0085BAAC	PTR_SelectClipRgn_0085baac	/pointer	0045C8D2	initialized_data_pointer				0	0	0		0
0085BAB0	PTR_SetViewportOrgEx_0085bab0	/pointer	0045C8E2	initialized_data_pointer				0	0	0		0
0085BAB4	PTR_SetBkColor_0085bab4	/pointer	0045C8F6	initialized_data_pointer				0	0	0		0
0085BAB8	PTR_SetTextColor_0085bab8	/pointer	0045C910	initialized_data_pointer				0	0	0		0
0085BABC	PTR_SetDIBitsToDevice_0085babc	/pointer	0045C920	initialized_data_pointer				0	0	0		0
0085BAC0	PTR_CreateRectRgn_0085bac0	/pointer	0045C934	initialized_data_pointer				0	0	0		0
0085BAC4	PTR_GetDIBits_0085bac4	/pointer	0045C944	initialized_data_pointer				0	0	0		0
0085BAC8	PTR_GetObjectA_0085bac8	/pointer	0045C950	initialized_data_pointer				0	0	0		0
0085BACC	PTR_BitBlt_0085bacc	/pointer	0045C95E	initialized_data_pointer				0	0	0		0
0085BAD0	PTR_CreateCompatibleBitmap_0085bad0	/pointer	0045C968	initialized_data_pointer				0	0	0		0
0085BAD4	PTR_SetTextAlign_0085bad4	/pointer	0045C982	initialized_data_pointer				0	0	0		0
0085BAD8	PTR_GetTextCharsetInfo_0085bad8	/pointer	0045C992	initialized_data_pointer				0	0	0		0
0085BADC	PTR_TextOutA_0085badc	/pointer	0045C9D0	initialized_data_pointer				0	0	0		0
0085BAE0	PTR_GetTextExtentPoint32A_0085bae0	/pointer	0045C9DC	initialized_data_pointer				0	0	0		0
0085BAE4	PTR_GetCharWidth32A_0085bae4	/pointer	0045C9F4	initialized_data_pointer				0	0	0		0
0085BAE8	PTR_GetCharABCWidthsA_0085bae8	/pointer	0045CA06	initialized_data_pointer				0	0	0		0
0085BB30	PTR_OpenFile_0085bb30	/pointer	0045C52C	initialized_data_pointer				0	0	0		0
0085BB34	PTR_GetFileSize_0085bb34	/pointer	0045C538	initialized_data_pointer				0	0	0		0
0085BB38	PTR__lclose_0085bb38	/pointer	0045C522	initialized_data_pointer				0	0	0		0
0085BB3C	PTR_FileTimeToLocalFileTime_0085bb3c	/pointer	0045C4FA	initialized_data_pointer				0	0	0		0
0085BB40	PTR_GetFileTime_0085bb40	/pointer	0045C514	initialized_data_pointer				0	0	0		0
0085BB44	PTR_RemoveDirectoryA_0085bb44	/pointer	0045C56E	initialized_data_pointer				0	0	0		0
0085BB48	PTR_CreateEventA_0085bb48	/pointer	0045C582	initialized_data_pointer				0	0	0		0
0085BB4C	PTR_UnmapViewOfFile_0085bb4c	/pointer	0045C4E8	initialized_data_pointer				0	0	0		0
0085BB50	PTR_SetEndOfFile_0085bb50	/pointer	0045C4D8	initialized_data_pointer				0	0	0		0
0085BB54	PTR_SetLastError_0085bb54	/pointer	0045C4C8	initialized_data_pointer				0	0	0		0
0085BB58	PTR_CreateFileMappingA_0085bb58	/pointer	0045C4B2	initialized_data_pointer				0	0	0		0
0085BB5C	PTR_MapViewOfFile_0085bb5c	/pointer	0045C4A2	initialized_data_pointer				0	0	0		0
0085BB60	PTR_IsBadHugeReadPtr_0085bb60	/pointer	0045C48E	initialized_data_pointer				0	0	0		0
0085BB64	PTR__llseek_0085bb64	/pointer	0045C484	initialized_data_pointer				0	0	0		0
0085BB68	PTR_MultiByteToWideChar_0085bb68	/pointer	0045C46E	initialized_data_pointer				0	0	0		0
0085BB6C	PTR_TerminateThread_0085bb6c	/pointer	0045C45C	initialized_data_pointer				0	0	0		0
0085BB70	PTR_CreateThread_0085bb70	/pointer	0045C44C	initialized_data_pointer				0	0	0		0
0085BB74	PTR_SetThreadPriority_0085bb74	/pointer	0045C438	initialized_data_pointer				0	0	0		0
0085BB78	PTR_ResumeThread_0085bb78	/pointer	0045C428	initialized_data_pointer				0	0	0		0
0085BB7C	PTR_SuspendThread_0085bb7c	/pointer	0045C418	initialized_data_pointer				0	0	0		0
0085BB80	PTR_SetEvent_0085bb80	/pointer	0045C40C	initialized_data_pointer				0	0	0		0
0085BB84	PTR_DeleteCriticalSection_0085bb84	/pointer	0045C3F4	initialized_data_pointer				0	0	0		0
0085BB88	PTR_InitializeCriticalSection_0085bb88	/pointer	0045C3D8	initialized_data_pointer				0	0	0		0
0085BB8C	PTR_EnterCriticalSection_0085bb8c	/pointer	0045C3C0	initialized_data_pointer				0	0	0		0
0085BB90	PTR_LeaveCriticalSection_0085bb90	/pointer	0045C3A8	initialized_data_pointer				0	0	0		0
0085BB94	PTR_GetModuleFileNameA_0085bb94	/pointer	0045C392	initialized_data_pointer				0	0	0		0
0085BB98	PTR_GetSystemInfo_0085bb98	/pointer	0045C382	initialized_data_pointer				0	0	0		0
0085BB9C	PTR_HeapValidate_0085bb9c	/pointer	0045C372	initialized_data_pointer				0	0	0		0
0085BBA0	PTR_IsBadWritePtr_0085bba0	/pointer	0045C362	initialized_data_pointer				0	0	0		0
0085BBA4	PTR_IsBadStringPtrA_0085bba4	/pointer	0045C350	initialized_data_pointer				0	0	0		0
0085BBA8	PTR_GetFullPathNameA_0085bba8	/pointer	0045C33C	initialized_data_pointer				0	0	0		0
0085BBAC	PTR_GetLocalTime_0085bbac	/pointer	0045C32C	initialized_data_pointer				0	0	0		0
0085BBB0	PTR_FlushFileBuffers_0085bbb0	/pointer	0045C318	initialized_data_pointer				0	0	0		0
0085BBB4	PTR_FileTimeToSystemTime_0085bbb4	/pointer	0045C300	initialized_data_pointer				0	0	0		0
0085BBB8	PTR_IsBadReadPtr_0085bbb8	/pointer	0045C2F0	initialized_data_pointer				0	0	0		0
0085BBBC	PTR_SetFileAttributesA_0085bbbc	/pointer	0045C558	initialized_data_pointer				0	0	0		0
0085BBC0	PTR_IsDBCSLeadByte_0085bbc0	/pointer	0045C546	initialized_data_pointer				0	0	0		0
0085BBC4	PTR_WinExec_0085bbc4	/pointer	0045C2D2	initialized_data_pointer				0	0	0		0
0085BBC8	PTR_CloseHandle_0085bbc8	/pointer	0045C21C	initialized_data_pointer				0	0	0		0
0085BBCC	PTR_GetLastError_0085bbcc	/pointer	0045C20C	initialized_data_pointer				0	0	0		0
0085BBD0	PTR_HeapReAlloc_0085bbd0	/pointer	0045D424	initialized_data_pointer				0	0	0		0
0085BBD4	PTR_HeapFree_0085bbd4	/pointer	0045D432	initialized_data_pointer				0	0	0		0
0085BBD8	PTR_HeapDestroy_0085bbd8	/pointer	0045D43E	initialized_data_pointer				0	0	0		0
0085BBDC	PTR_HeapCreate_0085bbdc	/pointer	0045D44C	initialized_data_pointer				0	0	0		0
0085BBE0	PTR_VirtualFree_0085bbe0	/pointer	0045D45A	initialized_data_pointer				0	0	0		0
0085BBE4	PTR_VirtualAlloc_0085bbe4	/pointer	0045D468	initialized_data_pointer				0	0	0		0
0085BBE8	PTR_GetStartupInfoA_0085bbe8	/pointer	0045D478	initialized_data_pointer				0	0	0		0
0085BBEC	PTR_GetCommandLineA_0085bbec	/pointer	0045D48A	initialized_data_pointer				0	0	0		0
0085BBF0	PTR_GetVersion_0085bbf0	/pointer	0045D49C	initialized_data_pointer				0	0	0		0
0085BBF4	PTR_SetConsoleCtrlHandler_0085bbf4	/pointer	0045D4AA	initialized_data_pointer				0	0	0		0
0085BBF8	PTR_RaiseException_0085bbf8	/pointer	0045D4C2	initialized_data_pointer				0	0	0		0
0085BBFC	PTR_GetCPInfo_0085bbfc	/pointer	0045D4D4	initialized_data_pointer				0	0	0		0
0085BC00	PTR_GetACP_0085bc00	/pointer	0045D4E0	initialized_data_pointer				0	0	0		0
0085BC04	PTR_GetOEMCP_0085bc04	/pointer	0045D4EA	initialized_data_pointer				0	0	0		0
0085BC08	PTR_IsValidLocale_0085bc08	/pointer	0045D4F6	initialized_data_pointer				0	0	0		0
0085BC0C	PTR_IsValidCodePage_0085bc0c	/pointer	0045D506	initialized_data_pointer				0	0	0		0
0085BC10	PTR_GetLocaleInfoA_0085bc10	/pointer	0045D518	initialized_data_pointer				0	0	0		0
0085BC14	PTR_EnumSystemLocalesA_0085bc14	/pointer	0045D52A	initialized_data_pointer				0	0	0		0
0085BC18	PTR_GetUserDefaultLCID_0085bc18	/pointer	0045D540	initialized_data_pointer				0	0	0		0
0085BC1C	PTR_GetVersionExA_0085bc1c	/pointer	0045D556	initialized_data_pointer				0	0	0		0
0085BC20	PTR_GetCurrentProcess_0085bc20	/pointer	0045D3AE	initialized_data_pointer				0	0	0		0
0085BC24	PTR_GetStringTypeW_0085bc24	/pointer	0045D578	initialized_data_pointer				0	0	0		0
0085BC28	PTR_WideCharToMultiByte_0085bc28	/pointer	0045D58A	initialized_data_pointer				0	0	0		0
0085BC2C	PTR_LCMapStringA_0085bc2c	/pointer	0045D5A0	initialized_data_pointer				0	0	0		0
0085BC30	PTR_LCMapStringW_0085bc30	/pointer	0045D5B0	initialized_data_pointer				0	0	0		0
0085BC34	PTR_UnhandledExceptionFilter_0085bc34	/pointer	0045D5C0	initialized_data_pointer				0	0	0		0
0085BC38	PTR_FreeEnvironmentStringsA_0085bc38	/pointer	0045D5DC	initialized_data_pointer				0	0	0		0
0085BC3C	PTR_FreeEnvironmentStringsW_0085bc3c	/pointer	0045D5F6	initialized_data_pointer				0	0	0		0
0085BC40	PTR_GetEnvironmentStrings_0085bc40	/pointer	0045D610	initialized_data_pointer				0	0	0		0
0085BC44	PTR_GetEnvironmentStringsW_0085bc44	/pointer	0045D628	initialized_data_pointer				0	0	0		0
0085BC48	PTR_GetLogicalDrives_0085bc48	/pointer	0045C2BE	initialized_data_pointer				0	0	0		0
0085BC4C	PTR_GetModuleHandleA_0085bc4c	/pointer	0045C2DC	initialized_data_pointer				0	0	0		0
0085BC50	PTR_SetHandleCount_0085bc50	/pointer	0045D642	initialized_data_pointer				0	0	0		0
0085BC54	PTR_GetFileType_0085bc54	/pointer	0045D654	initialized_data_pointer				0	0	0		0
0085BC58	PTR_SetStdHandle_0085bc58	/pointer	0045D662	initialized_data_pointer				0	0	0		0
0085BC5C	PTR_GetTimeZoneInformation_0085bc5c	/pointer	0045D672	initialized_data_pointer				0	0	0		0
0085BC60	PTR_GetLocaleInfoW_0085bc60	/pointer	0045D68C	initialized_data_pointer				0	0	0		0
0085BC64	PTR_GetDriveTypeA_0085bc64	/pointer	0045C2AE	initialized_data_pointer				0	0	0		0
0085BC68	PTR_ReadFile_0085bc68	/pointer	0045C2A2	initialized_data_pointer				0	0	0		0
0085BC6C	PTR_Sleep_0085bc6c	/pointer	0045C29A	initialized_data_pointer				0	0	0		0
0085BC70	PTR_InterlockedDecrement_0085bc70	/pointer	0045C282	initialized_data_pointer				0	0	0		0
0085BC74	PTR_SetFilePointer_0085bc74	/pointer	0045C270	initialized_data_pointer				0	0	0		0
0085BC78	PTR_InterlockedIncrement_0085bc78	/pointer	0045C258	initialized_data_pointer				0	0	0		0
0085BC7C	PTR_CreateDirectoryA_0085bc7c	/pointer	0045C244	initialized_data_pointer				0	0	0		0
0085BC80	PTR_CreateFileA_0085bc80	/pointer	0045C236	initialized_data_pointer				0	0	0		0
0085BC84	PTR_SetEnvironmentVariableA_0085bc84	/pointer	0045D6C2	initialized_data_pointer				0	0	0		0
0085BC88	PTR_CreateSemaphoreA_0085bc88	/pointer	0045D6DC	initialized_data_pointer				0	0	0		0
0085BC8C	PTR_MoveFileA_0085bc8c	/pointer	0045D896	initialized_data_pointer				0	0	0		0
0085BC90	PTR_WriteFile_0085bc90	/pointer	0045C22A	initialized_data_pointer				0	0	0		0
0085BC94	PTR_ReleaseSemaphore_0085bc94	/pointer	0045D6F0	initialized_data_pointer				0	0	0		0
0085BC98	PTR_ResetEvent_0085bc98	/pointer	0045D704	initialized_data_pointer				0	0	0		0
0085BC9C	PTR_TerminateProcess_0085bc9c	/pointer	0045D39A	initialized_data_pointer				0	0	0		0
0085BCA0	PTR_ExitProcess_0085bca0	/pointer	0045D38C	initialized_data_pointer				0	0	0		0
0085BCA4	PTR_RtlUnwind_0085bca4	/pointer	0045D380	initialized_data_pointer				0	0	0		0
0085BCA8	PTR_HeapAlloc_0085bca8	/pointer	0045D3C2	initialized_data_pointer				0	0	0		0
0085BCAC	PTR_FindCloseChangeNotification_0085bcac	/pointer	0045C14C	initialized_data_pointer				0	0	0		0
0085BCB0	PTR_DebugBreak_0085bcb0	/pointer	0045D3CE	initialized_data_pointer				0	0	0		0
0085BCB4	PTR_GetStdHandle_0085bcb4	/pointer	0045D3DC	initialized_data_pointer				0	0	0		0
0085BCB8	PTR_OutputDebugStringA_0085bcb8	/pointer	0045D3EC	initialized_data_pointer				0	0	0		0
0085BCBC	PTR_GetProcAddress_0085bcbc	/pointer	0045D402	initialized_data_pointer				0	0	0		0
0085BCC0	PTR_LoadLibraryA_0085bcc0	/pointer	0045D414	initialized_data_pointer				0	0	0		0
0085BCC4	PTR_GetStringTypeA_0085bcc4	/pointer	0045D566	initialized_data_pointer				0	0	0		0
0085BCC8	PTR_CompareStringW_0085bcc8	/pointer	0045D6B0	initialized_data_pointer				0	0	0		0
0085BCCC	PTR_CompareStringA_0085bccc	/pointer	0045D69E	initialized_data_pointer				0	0	0		0
0085BCD0	PTR_GetFileAttributesA_0085bcd0	/pointer	0045D7B2	initialized_data_pointer				0	0	0		0
0085BCD4	PTR_GetCurrentThreadId_0085bcd4	/pointer	0045D72C	initialized_data_pointer				0	0	0		0
0085BCD8	PTR_CompareFileTime_0085bcd8	/pointer	0045C18A	initialized_data_pointer				0	0	0		0
0085BCDC	PTR_WaitForMultipleObjects_0085bcdc	/pointer	0045D712	initialized_data_pointer				0	0	0		0
0085BCE0	PTR_WaitForSingleObject_0085bce0	/pointer	0045C1F6	initialized_data_pointer				0	0	0		0
0085BCE4	PTR_FindNextChangeNotification_0085bce4	/pointer	0045C1D8	initialized_data_pointer				0	0	0		0
0085BCE8	PTR_DeleteFileA_0085bce8	/pointer	0045C1CA	initialized_data_pointer				0	0	0		0
0085BCEC	PTR_FindFirstFileA_0085bcec	/pointer	0045C1B8	initialized_data_pointer				0	0	0		0
0085BCF0	PTR_FindNextFileA_0085bcf0	/pointer	0045C1A8	initialized_data_pointer				0	0	0		0
0085BCF4	PTR_FindClose_0085bcf4	/pointer	0045C19C	initialized_data_pointer				0	0	0		0
0085BCF8	PTR_GetCurrentThread_0085bcf8	/pointer	0045D784	initialized_data_pointer				0	0	0		0
0085BCFC	PTR_FindFirstChangeNotificationA_0085bcfc	/pointer	0045C16A	initialized_data_pointer				0	0	0		0
0085BD00	PTR__lread_0085bd00	/pointer	0045D7A8	initialized_data_pointer				0	0	0		0
0085BD04	PTR_GetTickCount_0085bd04	/pointer	0045D798	initialized_data_pointer				0	0	0		0
0085BD08	PTR_GetThreadPriority_0085bd08	/pointer	0045D770	initialized_data_pointer				0	0	0		0
0085BD0C	PTR_InterlockedExchange_0085bd0c	/pointer	0045D75A	initialized_data_pointer				0	0	0		0
0085BD10	PTR_FreeLibrary_0085bd10	/pointer	0045D74C	initialized_data_pointer				0	0	0		0
0085BD14	PTR_MulDiv_0085bd14	/pointer	0045D742	initialized_data_pointer				0	0	0		0
0085BDA4	PTR_ShellExecuteA_0085bda4	/pointer	0045CAA2	initialized_data_pointer				0	0	0		0
0085BDD4	PTR_GetQueueStatus_0085bdd4	/pointer	0045D7DE	initialized_data_pointer				0	0	0		0
0085BDD8	PTR_MsgWaitForMultipleObjects_0085bdd8	/pointer	0045D7F0	initialized_data_pointer				0	0	0		0
0085BDDC	PTR_wvsprintfA_0085bddc	/pointer	0045D80C	initialized_data_pointer				0	0	0		0
0085BDE0	PTR_PostQuitMessage_0085bde0	/pointer	0045C780	initialized_data_pointer				0	0	0		0
0085BDE4	PTR_FillRect_0085bde4	/pointer	0045C7A0	initialized_data_pointer				0	0	0		0
0085BDE8	PTR_wsprintfA_0085bde8	/pointer	0045C5A0	initialized_data_pointer				0	0	0		0
0085BDEC	PTR_MessageBoxA_0085bdec	/pointer	0045C5AC	initialized_data_pointer				0	0	0		0
0085BDF0	PTR_GetAsyncKeyState_0085bdf0	/pointer	0045C5BA	initialized_data_pointer				0	0	0		0
0085BDF4	PTR_TranslateMessage_0085bdf4	/pointer	0045C5CE	initialized_data_pointer				0	0	0		0
0085BDF8	PTR_DispatchMessageA_0085bdf8	/pointer	0045C5E2	initialized_data_pointer				0	0	0		0
0085BDFC	PTR_PeekMessageA_0085bdfc	/pointer	0045C5F6	initialized_data_pointer				0	0	0		0
0085BE00	PTR_UpdateWindow_0085be00	/pointer	0045C606	initialized_data_pointer				0	0	0		0
0085BE04	PTR_CreateWindowExA_0085be04	/pointer	0045C616	initialized_data_pointer				0	0	0		0
0085BE08	PTR_RegisterClassA_0085be08	/pointer	0045C628	initialized_data_pointer				0	0	0		0
0085BE0C	PTR_LoadIconA_0085be0c	/pointer	0045C63A	initialized_data_pointer				0	0	0		0
0085BE10	PTR_ShowWindow_0085be10	/pointer	0045C646	initialized_data_pointer				0	0	0		0
0085BE14	PTR_SetForegroundWindow_0085be14	/pointer	0045C654	initialized_data_pointer				0	0	0		0
0085BE18	PTR_FindWindowA_0085be18	/pointer	0045C66A	initialized_data_pointer				0	0	0		0
0085BE1C	PTR_UnregisterClassA_0085be1c	/pointer	0045C678	initialized_data_pointer				0	0	0		0
0085BE20	PTR_DestroyWindow_0085be20	/pointer	0045C68C	initialized_data_pointer				0	0	0		0
0085BE24	PTR_PostThreadMessageA_0085be24	/pointer	0045D7C8	initialized_data_pointer				0	0	0		0
0085BE28	PTR_DefWindowProcA_0085be28	/pointer	0045C69C	initialized_data_pointer				0	0	0		0
0085BE2C	PTR_SetCursor_0085be2c	/pointer	0045C6AE	initialized_data_pointer				0	0	0		0
0085BE30	PTR_LoadCursorA_0085be30	/pointer	0045C6BA	initialized_data_pointer				0	0	0		0
0085BE34	PTR_EndPaint_0085be34	/pointer	0045C6C8	initialized_data_pointer				0	0	0		0
0085BE38	PTR_BeginPaint_0085be38	/pointer	0045C6D4	initialized_data_pointer				0	0	0		0
0085BE3C	PTR_MoveWindow_0085be3c	/pointer	0045C6E2	initialized_data_pointer				0	0	0		0
0085BE40	PTR_ShowCursor_0085be40	/pointer	0045C6F0	initialized_data_pointer				0	0	0		0
0085BE44	PTR_LoadStringA_0085be44	/pointer	0045C6FE	initialized_data_pointer				0	0	0		0
0085BE48	PTR_ReleaseDC_0085be48	/pointer	0045C70C	initialized_data_pointer				0	0	0		0
0085BE4C	PTR_GetDC_0085be4c	/pointer	0045C718	initialized_data_pointer				0	0	0		0
0085BE50	PTR_IntersectRect_0085be50	/pointer	0045C720	initialized_data_pointer				0	0	0		0
0085BE54	PTR_ClientToScreen_0085be54	/pointer	0045C730	initialized_data_pointer				0	0	0		0
0085BE58	PTR_GetClientRect_0085be58	/pointer	0045C742	initialized_data_pointer				0	0	0		0
0085BE5C	PTR_PostMessageA_0085be5c	/pointer	0045C752	initialized_data_pointer				0	0	0		0
0085BE60	PTR_SetWindowLongA_0085be60	/pointer	0045C762	initialized_data_pointer				0	0	0		0
0085BE64	PTR_DrawTextA_0085be64	/pointer	0045C774	initialized_data_pointer				0	0	0		0
0085BE68	PTR_SystemParametersInfoA_0085be68	/pointer	0045C7AC	initialized_data_pointer				0	0	0		0
0085BE6C	PTR_WaitMessage_0085be6c	/pointer	0045C792	initialized_data_pointer				0	0	0		0
0085BEB8	PTR_mixerGetNumDevs_0085beb8	/pointer	0045CB66	initialized_data_pointer				0	0	0		0
0085BEBC	PTR_mciGetErrorStringA_0085bebc	/pointer	0045CBBE	initialized_data_pointer				0	0	0		0
0085BEC0	PTR_mciSendCommandA_0085bec0	/pointer	0045CBAC	initialized_data_pointer				0	0	0		0
0085BEC4	PTR_mixerSetControlDetails_0085bec4	/pointer	0045CB92	initialized_data_pointer				0	0	0		0
0085BEC8	PTR_mixerGetControlDetailsA_0085bec8	/pointer	0045CB78	initialized_data_pointer				0	0	0		0
0085BECC	PTR_mixerGetDevCapsA_0085becc	/pointer	0045CB52	initialized_data_pointer				0	0	0		0
0085BED0	PTR_mixerGetLineInfoA_0085bed0	/pointer	0045CB32	initialized_data_pointer				0	0	0		0
0085BED4	PTR_mixerGetLineControlsA_0085bed4	/pointer	0045CB1A	initialized_data_pointer				0	0	0		0
0085BED8	PTR_mixerClose_0085bed8	/pointer	0045CB0C	initialized_data_pointer				0	0	0		0
0085BEDC	PTR_timeGetTime_0085bedc	/pointer	0045CAFE	initialized_data_pointer				0	0	0		0
0085BEE0	PTR_mixerOpen_0085bee0	/pointer	0045CB46	initialized_data_pointer				0	0	0		0
0085BEE4	PTR_timeKillEvent_0085bee4	/pointer	0045D864	initialized_data_pointer				0	0	0		0
0085BEE8	PTR_timeBeginPeriod_0085bee8	/pointer	0045D874	initialized_data_pointer				0	0	0		0
