apply	owner	offset	offset_hex	size	proposed_name	proposed_type	type_apply	inferred_type	suggested_name	name_apply	type_confidence	name_confidence	type_evidence	name_evidence	reads	writes	confidence	reason	evidence_functions
1	ChooseMapTy	7613	0x1DBD	2	field_1DBD	/undefined2	0			0	none	none			2	0	high	consistent_this_relative_access	005B0BA0
0	ChooseMapTy	7615	0x1DBF	4	field_1DBF	/undefined4	0			0	conflict	none			1	1	conflict	overlaps_field_1DC1	005B0BA0
0	ChooseMapTy	7617	0x1DC1	2	field_1DC1	/undefined2	0			0	conflict	none			4	0	conflict	overlaps_field_1DBF	005B0BA0
0	ChooseMapTy	8371	0x20B3	1	field_20B3	/undefined1	0			0	none	none			1	9	conflict	conflicting_access_widths=1x9|4x1	005AB300 | 005AD390 | 005B0BA0
1	ChooseMapTy	8372	0x20B4	1	field_20B4	/undefined1	0			0	none	none			6	9	high	consistent_this_relative_access	005AB300 | 005ACB30 | 005AD050 | 005AD390 | 005AEAB0 | 005AF350 | 005B0BA0
1	ChooseMapTy	8373	0x20B5	1	field_20B5	/undefined1	0			0	none	none			2	10	high	consistent_this_relative_access	005AB300 | 005AD390 | 005ADF10 | 005B0BA0
1	ChooseMapTy	8374	0x20B6	1	field_20B6	/undefined1	0			0	none	none			1	8	high	consistent_this_relative_access	005ACB30 | 005B0BA0
1	ChooseMapTy	8375	0x20B7	1	field_20B7	/undefined1	0			0	none	none			6	10	high	consistent_this_relative_access	005AB300 | 005ACB30 | 005AD050 | 005AD390 | 005AEAB0 | 005AF350 | 005B0BA0
1	ChooseMapTy	8376	0x20B8	4	field_20B8	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005AB300 [this+0x20B8] used as receiver of HoloTy::Init; 005ACB30 [this+0x20B8] used as receiver of HoloTy::Done; 005AD390 [this+0x20B8] used as receiver of HoloTy::NextFas; 005AF350 [this+0x20B8] used as receiver of HoloTy::Done; 005AF350 [this+0x20B8] used as receiver of HoloTy::Init; 005AF350 [this+0x20B8] used as receiver of HoloTy::NextFas		15	4	high	consistent_this_relative_access; concrete_type_already_present	005AB300 | 005ACB30 | 005AD050 | 005AD390 | 005AF350
1	ChooseMapTy	8380	0x20BC	4	field_20BC	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005AB300 [this+0x20BC] used as receiver of HoloTy::Init; 005ACB30 [this+0x20BC] used as receiver of HoloTy::Done; 005AD390 [this+0x20BC] used as receiver of HoloTy::NextFas; 005AF350 [this+0x20BC] used as receiver of HoloTy::Done; 005AF350 [this+0x20BC] used as receiver of HoloTy::Init; 005AF350 [this+0x20BC] used as receiver of HoloTy::NextFas		15	4	high	consistent_this_relative_access; concrete_type_already_present	005AB300 | 005ACB30 | 005AD050 | 005AD390 | 005AF350
1	ChooseMapTy	8384	0x20C0	4	field_20C0	pointer:/HoloTy	0	pointer:/HoloTy		0	existing	none	pointer:/HoloTy <= 005AB300 [this+0x20C0] used as receiver of HoloTy::Init; 005ACB30 [this+0x20C0] used as receiver of HoloTy::Done; 005AD390 [this+0x20C0] used as receiver of HoloTy::NextFas; 005AF350 [this+0x20C0] used as receiver of HoloTy::Done; 005AF350 [this+0x20C0] used as receiver of HoloTy::Init; 005AF350 [this+0x20C0] used as receiver of HoloTy::NextFas		15	4	high	consistent_this_relative_access; concrete_type_already_present	005AB300 | 005ACB30 | 005AD050 | 005AD390 | 005AF350
1	ComboTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	00593B50 | 005941D0
1	ComboTy	12	0xC	4	field_000C	pointer:/StartSystemTy	0	pointer:/StartSystemTy	startSystem	0	existing	medium	pointer:/StartSystemTy <= 005941D0 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0		2	0	high	consistent_this_relative_access; concrete_type_already_present	00593B50 | 005941D0
1	ComboTy	40	0x28	4	field_0028	/undefined4	0			0	none	none			0	10	high	consistent_this_relative_access	00593B50 | 005941D0
1	ComboTy	44	0x2C	4	field_002C	/undefined4	0			0	none	none			1	5	high	consistent_this_relative_access	00593B50 | 005941D0
1	ComboTy	56	0x38	4	field_0038	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00593B50
1	ComboTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00593B50
1	ComboTy	64	0x40	4	field_0040	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00593B50
1	ComboTy	76	0x4C	4	field_004C	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00593B50
1	ComboTy	80	0x50	4	field_0050	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00593B50
1	ComboTy	84	0x54	4	field_0054	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00593B50
1	ComboTy	132	0x84	4	field_0084	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00593B50
1	ComboTy	152	0x98	4	field_0098	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005941D0
1	ComboTy	156	0x9C	4	field_009C	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	00593B50 | 00594440
1	ComboTy	188	0xBC	4	field_00BC	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00594440
1	ComboTy	192	0xC0	4	field_00C0	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00593B50
1	ComboTy	200	0xC8	4	field_00C8	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	00593B50
1	ComboTy	204	0xCC	4	field_00CC	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00593B50 | 00594440
1	ComboTy	208	0xD0	4	field_00D0	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	00593B50
1	ComboTy	212	0xD4	4	field_00D4	/undefined4	0			0	none	none			6	0	high	consistent_this_relative_access	00593B50
1	ComboTy	216	0xD8	1	field_00D8	/undefined1	0			0	none	none			3	0	high	consistent_this_relative_access	00593B50 | 00594440
1	ComboTy	220	0xDC	4	field_00DC	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00593B50
1	ComboTy	224	0xE0	1	field_00E0	/undefined1	0			0	none	none			1	0	high	consistent_this_relative_access	00593B50
1	ComboTy	236	0xEC	4	field_00EC	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00593B50 | 00594440
1	ComboTy	240	0xF0	4	field_00F0	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00593B50 | 00594440
1	ComboTy	244	0xF4	4	field_00F4	/undefined4	0			0	none	none			6	0	high	consistent_this_relative_access	00593B50 | 00594440
1	ComboTy	248	0xF8	4	field_00F8	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	00593B50 | 00594440
1	ComboTy	252	0xFC	4	field_00FC	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	00593B50 | 005941D0 | 00594440
1	ComboTy	256	0x100	4	field_0100	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00593B50 | 005941D0
1	ComboTy	260	0x104	4	field_0104	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	00593B50 | 005941D0 | 00594440
1	ComboTy	264	0x108	4	field_0108	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	00593B50 | 005941D0 | 00594440
1	ComboTy	268	0x10C	4	field_010C	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	00593B50 | 005941D0
1	ComboTy	272	0x110	4	field_0110	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00593B50 | 00594440
1	CursorClassTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			6	0	high	consistent_this_relative_access	005441A0 | 00544460 | 005446C0 | 00544800
1	CursorClassTy	16	0x10	4	field_0010	pointer:/AppClassTy	0	pointer:/AppClassTy	appClass	0	existing	medium	pointer:/AppClassTy <= 005449B0 [this+0x10] used as receiver of AppClassTy::PostNextMessage		3	0	high	consistent_this_relative_access; concrete_type_already_present	00543C90 | 005449B0
1	CursorClassTy	24	0x18	4	field_0018	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00543AD0
1	CursorClassTy	28	0x1C	4	field_001C	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	00543990 | 00543AD0 | 00543C90
1	CursorClassTy	32	0x20	4	field_0020	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	00543C90
1	CursorClassTy	52	0x34	4	field_0034	/undefined4	0			0	none	none			12	2	high	consistent_this_relative_access	00543990 | 00543AD0 | 00543C90 | 005441A0 | 0054AEE0
1	CursorClassTy	56	0x38	4	field_0038	/undefined4	0			0	none	none			12	2	high	consistent_this_relative_access	00543990 | 00543AD0 | 00543C90 | 005441A0 | 0054AEE0
1	CursorClassTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00543AD0
1	CursorClassTy	64	0x40	4	field_0040	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00543AD0
1	CursorClassTy	88	0x58	4	field_0058	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00543AD0 | 00543C90
1	CursorClassTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00543C90
1	CursorClassTy	96	0x60	4	field_0060	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	00543990 | 00543AD0 | 00543C90
1	CursorClassTy	105	0x69	4	field_0069	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00543AD0
1	CursorClassTy	169	0xA9	4	field_00A9	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	00543AD0 | 00543C90 | 00543FA0
1	CursorClassTy	173	0xAD	4	field_00AD	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	00543830 | 00543AD0 | 00543C90
1	CursorClassTy	177	0xB1	4	field_00B1	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	00543AD0
1	CursorClassTy	181	0xB5	4	field_00B5	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00543AD0
1	CursorClassTy	185	0xB9	4	field_00B9	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00543AD0 | 00543C90
1	CursorClassTy	189	0xBD	4	field_00BD	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00543AD0 | 00543C90
1	CursorClassTy	197	0xC5	4	field_00C5	/undefined4	0			0	none	none			19	2	high	consistent_this_relative_access	005441A0 | 00548C40 | 0054AEE0 | 0054BF40
1	CursorClassTy	201	0xC9	4	field_00C9	/undefined4	0			0	none	none			19	2	high	consistent_this_relative_access	005441A0 | 00548C40 | 0054AEE0 | 0054BF40
1	CursorClassTy	211	0xD3	1	field_00D3	/undefined1	0			0	none	none			1	2	high	consistent_this_relative_access	005449B0 | 00548C40
1	CursorClassTy	212	0xD4	1	field_00D4	/undefined1	0			0	none	none			0	2	high	consistent_this_relative_access	005449B0
1	CursorClassTy	213	0xD5	1	field_00D5	/undefined1	0			0	none	none			0	2	high	consistent_this_relative_access	005449B0
1	CursorClassTy	222	0xDE	1	field_00DE	/SubmarineTitans/Recovered/Enums/CursorClassTy_field_00DEState	0			0	existing	none			1	0	high	consistent_this_relative_access; concrete_type_already_present	0054AEE0
1	CursorClassTy	223	0xDF	4	field_00DF	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	00548C40
1	CursorClassTy	227	0xE3	4	field_00E3	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	00548C40
1	CursorClassTy	231	0xE7	4	field_00E7	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	00548C40
1	CursorClassTy	235	0xEB	4	field_00EB	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	00548C40
1	CursorClassTy	239	0xEF	4	field_00EF	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00548C40
1	CursorClassTy	243	0xF3	4	field_00F3	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	00548C40
1	CursorClassTy	247	0xF7	4	field_00F7	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	00548C40
1	CursorClassTy	251	0xFB	1	field_00FB	/undefined1	0			0	none	none			2	0	high	consistent_this_relative_access	00548C40
1	CursorClassTy	255	0xFF	4	field_00FF	/float	0	/float		0	existing	none	/float <= 00549C48 FLD establishes /float; 0054A0E6 FLD establishes /float		0	2	high	consistent_this_relative_access; concrete_type_already_present	00548C40
1	CursorClassTy	259	0x103	4	field_0103	/float	0	/float		0	existing	none	/float <= 00549C86 FLD establishes /float; 0054A124 FLD establishes /float		0	2	high	consistent_this_relative_access; concrete_type_already_present	00548C40
1	CursorClassTy	263	0x107	4	field_0107	/float	0	/float		0	existing	none	/float <= 00549C9D FLD establishes /float; 00549CBE FLD establishes /float; 0054A13B FLD establishes /float; 0054A15C FLD establishes /float		0	4	high	consistent_this_relative_access; concrete_type_already_present	00548C40
1	CursorClassTy	1171	0x493	1	field_0493	/undefined1	0			0	none	none			2	0	high	consistent_this_relative_access	005449B0 | 0054BF40
1	CursorClassTy	1172	0x494	2	field_0494	/undefined2	0			0	none	none			7	2	high	consistent_this_relative_access	00543990 | 00548C40 | 0054BF40
1	CursorClassTy	1174	0x496	4	field_0496	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0054AEE0
1	CursorClassTy	1178	0x49A	4	field_049A	pointer:/STFishC	0	pointer:/STFishC	stFish	0	existing	medium	pointer:/STFishC <= 00548C40 [this+0x49A] used as receiver of STFishC::sub_004162B0		23	1	high	consistent_this_relative_access; concrete_type_already_present	00548C40 | 0054AEE0
1	CursorClassTy	1182	0x49E	4	field_049E	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	0054AEE0
1	CursorClassTy	1186	0x4A2	4	field_04A2	/undefined4	0			0	none	none			6	0	high	consistent_this_relative_access	00548C40 | 0054AEE0
1	CursorClassTy	1190	0x4A6	4	field_04A6	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00548C40
0	CursorClassTy	1194	0x4AA	4	field_04AA	/undefined4	0			0	none	none			4	0	conflict	conflicting_access_widths=1x2|4x2	00548C40
1	CursorClassTy	1202	0x4B2	4	field_04B2	/undefined4	0			0	none	none			17	0	high	consistent_this_relative_access	00548C40 | 0054AEE0
1	CursorClassTy	1206	0x4B6	4	field_04B6	/undefined4	0			0	none	none			17	0	high	consistent_this_relative_access	00548C40 | 0054AEE0
1	CursorClassTy	1234	0x4D2	4	field_04D2	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	00543600 | 00543830
1	CursorClassTy	1238	0x4D6	4	field_04D6	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	00543600 | 00543830
1	CursorClassTy	1246	0x4DE	1	field_04DE	/undefined1	0			0	none	none			3	1	high	consistent_this_relative_access	00548C40 | 0054AEE0
1	CursorClassTy	1251	0x4E3	4	field_04E3	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	00543600 | 00543830
1	CursorClassTy	1255	0x4E7	4	field_04E7	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	00543600 | 00543830
1	CursorClassTy	1259	0x4EB	4	field_04EB	pointer:/SpriteClassTy	0	pointer:/SpriteClassTy	spriteClass	0	existing	medium	pointer:/SpriteClassTy <= 00543830 [this+0x4EB] used as receiver of SpriteClassTy::CloseSprite; 00543C90 [this+0x4EB] used as receiver of SpriteClassTy::CloseSprite		4	2	high	consistent_this_relative_access; concrete_type_already_present	00543830 | 00543C90
1	DebugSystemC	0	0x0	4	vtable	pointer:/SubmarineTitans/Recovered/VTables/DebugSystemCVTable	0			0	existing	none			1	1	high	owner_vtable_pointer; concrete_type_already_present	005781C0 | 00578200
1	DumpClassC	12	0xC	4	field_000C	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	00495980
1	DumpClassC	16	0x10	4	field_0010	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	00495980
1	FSGSTy	0	0x0	4	field_0000	/undefined4	0			0	none	none			16	0	high	consistent_this_relative_access	005A0FF0 | 005A32F0 | 005A4350
1	FSGSTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			23	0	high	consistent_this_relative_access	00595E40 | 00597E70 | 0059C700 | 0059C9F0 | 0059CEE0 | 0059D240 | 0059D720 | 0059E7F0 | 0059EB00 | 0059F260 | 005A1160 | 005A1630 | 005A4350
1	FSGSTy	12	0xC	4	field_000C	pointer:/StartSystemTy	0	pointer:/StartSystemTy		0	existing	none	pointer:/StartSystemTy <= 005967F0 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0; 00597120 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0		27	0	high	consistent_this_relative_access; concrete_type_already_present	005967F0 | 00597120 | 0059C700 | 0059C9F0 | 0059CEE0 | 0059D240 | 0059D720 | 0059E7F0 | 0059EB00 | 0059F260 | 005A4350
1	FSGSTy	16	0x10	4	field_0010	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	005A4350
1	FSGSTy	45	0x2D	4	field_002D	/undefined4	0			0	none	none			0	47	high	consistent_this_relative_access	0059C700 | 0059C9F0 | 0059CEE0 | 0059D240 | 0059D720 | 0059E7F0 | 0059EB00 | 0059F260 | 005A1F00 | 005A2380 | 005A26C0 | 005A2A60 | 005A2C10 | 005A2D70 | 005A2FF0 | 005A3540 | 005A3AB0 | 005A4350
0	FSGSTy	49	0x31	4	field_0031	/undefined4	0			0	none	none			7	28	conflict	conflicting_access_widths=2x6|4x29	005A1F00 | 005A2380 | 005A26C0 | 005A2D70 | 005A2FF0 | 005A3540 | 005A3AB0 | 005A4350
1	FSGSTy	51	0x33	2	field_0033	/undefined2	0			0	none	none			1	2	high	consistent_this_relative_access	005A1F00
0	FSGSTy	53	0x35	4	field_0035	/undefined4	0			0	none	none			0	13	conflict	conflicting_access_widths=2x5|4x8	0059C700 | 0059C9F0 | 0059CEE0 | 0059D240 | 0059D720 | 0059E7F0 | 0059EB00 | 0059F260 | 005A2380 | 005A26C0 | 005A2D70 | 005A2FF0 | 005A3540
1	FSGSTy	69	0x45	4	field_0045	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	005A4350
1	FSGSTy	73	0x49	4	field_0049	/undefined4	0			0	none	none			0	3	high	consistent_this_relative_access	005A1630 | 005A4350
1	FSGSTy	77	0x4D	4	field_004D	/undefined4	0			0	none	none			1	3	high	consistent_this_relative_access	005967F0 | 005A1630 | 005A4350
1	FSGSTy	81	0x51	4	field_0051	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	005A4350
1	FSGSTy	85	0x55	4	field_0055	/undefined4	0			0	none	none			0	2	high	consistent_this_relative_access	005A4350
1	FSGSTy	93	0x5D	4	field_005D	/undefined4	0			0	none	none			26	1	high	consistent_this_relative_access	00595E40 | 00596CC0 | 005999C0 | 0059D240 | 0059EB00 | 0059F260 | 0059F670
1	FSGSTy	97	0x61	4	field_0061	/WinDef.h/DWORD	0	/WinDef.h/DWORD		0	existing	none	/WinDef.h/DWORD <= 00597120 [this+0x61] assigned 00597120 return from WINMM.DLL::timeGetTime		0	2	high	consistent_this_relative_access; concrete_type_already_present	00597120 | 005A4350
1	FSGSTy	101	0x65	1	field_0065	/SubmarineTitans/Recovered/Enums/FSGSTy_field_0065State	0			0	existing	none			3	3	high	consistent_this_relative_access; concrete_type_already_present	00597120 | 00597E70 | 0059B740 | 005A1920
1	FSGSTy	6746	0x1A5A	1	field_1A5A	/undefined1	0			0	none	none			1	0	high	consistent_this_relative_access	00597120
1	FSGSTy	6747	0x1A5B	4	field_1A5B	pointer:/StartSystemTy	0	pointer:/StartSystemTy		0	existing	none	pointer:/StartSystemTy <= 00595E40 [this+0x1A5B] used as receiver of StartSystemTy::GetIP; 00595E40 [this+0x1A5B] used as receiver of StartSystemTy::sub_005DAF20; 005A4350 [this+0x1A5B] used as receiver of StartSystemTy::InitChat		60	0	high	consistent_this_relative_access; concrete_type_already_present	00595E40 | 005967F0 | 00597E70 | 005A0FF0 | 005A1160 | 005A1630 | 005A32F0 | 005A4350
1	FSGSTy	6751	0x1A5F	1	field_1A5F	/SubmarineTitans/Recovered/Enums/FSGSTy_field_1A5FState	0			0	existing	none			43	4	high	consistent_this_relative_access; concrete_type_already_present	00595E40 | 00596CC0 | 00597E70 | 0059B740 | 0059C520 | 0059F670 | 005A0DC0 | 005A1430 | 005A1630 | 005A1F00 | 005A2380 | 005A26C0 | 005A2A60 | 005A2C10 | 005A2D70 | 005A2FF0 | 005A3540 | 005A3AB0 | 005A40F0 | 005A4350
1	FSGSTy	6752	0x1A60	1	field_1A60	/undefined1	0			0	none	none			10	3	high	consistent_this_relative_access	005A2380 | 005A26C0 | 005A2A60 | 005A2C10 | 005A2D70 | 005A2FF0 | 005A4350
1	FSGSTy	6753	0x1A61	1	field_1A61	/undefined1	0			0	none	none			2	15	high	consistent_this_relative_access	00597120 | 005A0FF0 | 005A32F0 | 005A4350
1	FSGSTy	6754	0x1A62	1	field_1A62	/undefined1	0			0	none	none			0	3	high	consistent_this_relative_access	00595E40 | 0059C520
1	FSGSTy	6755	0x1A63	4	field_1A63	/WinDef.h/DWORD	0	/WinDef.h/DWORD		0	existing	none	/WinDef.h/DWORD <= 005A4350 [this+0x1A63] assigned 005A4350 return from WINMM.DLL::timeGetTime		0	3	high	consistent_this_relative_access; concrete_type_already_present	005A4350
1	FSGSTy	6759	0x1A67	4	field_1A67	/WinDef.h/HGDIOBJ	0	/WinDef.h/HGDIOBJ	ho	0	existing	medium	/WinDef.h/HGDIOBJ <= 005967F0 [this+0x1A67] passed to GDI32.DLL::DeleteObject parameter ho	ho <= 005967F0 [this+0x1A67] passed to GDI32.DLL::DeleteObject parameter ho	2	2	high	consistent_this_relative_access; concrete_type_already_present	00595E40 | 005967F0 | 005A4350
1	FSGSTy	6763	0x1A6B	4	field_1A6B	/undefined4	0			0	none	none			9	0	high	consistent_this_relative_access	005A2380 | 005A26C0 | 005A2D70 | 005A2FF0 | 005A3540 | 005A40F0 | 005A4350
1	FSGSTy	6767	0x1A6F	4	field_1A6F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00595E40
1	FSGSTy	6771	0x1A73	4	field_1A73	pointer:/ccFntTy	0	pointer:/ccFntTy		0	existing	none	pointer:/ccFntTy <= 00597E70 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 00597E70 [this+0x1A73] used as receiver of ccFntTy::WrTxt; 00599BE0 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 00599BE0 [this+0x1A73] used as receiver of ccFntTy::WrStr; 00599E90 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 00599E90 [this+0x1A73] used as receiver of ccFntTy::WrStr; 0059A320 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 0059A320 [this+0x1A73] used as receiver of ccFntTy::WrStr; 0059A640 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 0059A640 [this+0x1A73] used as receiver of ccFntTy::WrStr; 0059A910 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 0059A910 [this+0x1A73] used as receiver of ccFntTy::WrStr; 005A0DC0 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 005A0DC0 [this+0x1A73] used as receiver of ccFntTy::WrTxt; 005A1160 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 005A1160 [this+0x1A73] used as receiver of ccFntTy::WrTxt; 005A1430 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 005A1430 [this+0x1A73] used as receiver of ccFntTy::WrTxt; 005A1630 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 005A1630 [this+0x1A73] used as receiver of ccFntTy::WrTxt; 005A3AB0 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 005A3AB0 [this+0x1A73] used as receiver of ccFntTy::WrStr; 005A3AB0 [this+0x1A73] used as receiver of ccFntTy::_TxtToSarr; 005A4350 [this+0x1A73] used as receiver of ccFntTy::SetSurf; 005A4350 [this+0x1A73] used as receiver of ccFntTy::WrStr; 005A4350 [this+0x1A73] used as receiver of ccFntTy::WrTxt		151	1	high	consistent_this_relative_access; concrete_type_already_present	00595E40 | 00597E70 | 00599BE0 | 00599E90 | 0059A320 | 0059A640 | 0059A910 | 0059B2C0 | 0059C700 | 0059C9F0 | 0059CEE0 | 0059D240 | 0059D720 | 0059E7F0 | 0059EB00 | 0059F260 | 005A0DC0 | 005A1160 | 005A1430 | 005A1630 | 005A3AB0 | 005A4350
1	FSGSTy	6775	0x1A77	4	field_1A77	pointer:/ccFntTy	0	pointer:/ccFntTy		0	existing	none	pointer:/ccFntTy <= 005A1F00 [this+0x1A77] used as receiver of ccFntTy::FormSarr; 005A1F00 [this+0x1A77] used as receiver of ccFntTy::SepColorStrInSarr; 005A4350 [this+0x1A77] used as receiver of ccFntTy::SetSurf; 005A4350 [this+0x1A77] used as receiver of ccFntTy::WrStr		6	2	high	consistent_this_relative_access; concrete_type_already_present	00595E40 | 005967F0 | 005A1F00 | 005A4350
1	FSGSTy	6779	0x1A7B	4	field_1A7B	/undefined4	0			0	none	none			3	2	high	consistent_this_relative_access	00595E40 | 005967F0 | 005A3AB0
1	FSGSTy	6783	0x1A7F	4	field_1A7F	pointer:/StartServTy	0	pointer:/StartServTy	startServ	0	existing	medium	pointer:/StartServTy <= 0059B2C0 [this+0x1A7F] used as receiver of StartServTy::WrTextDDX		16	2	high	consistent_this_relative_access; concrete_type_already_present	00595E40 | 005967F0 | 0059B2C0 | 005A3AB0
1	FSGSTy	6787	0x1A83	4	field_1A83	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00595E40 | 005A4350
1	FSGSTy	6791	0x1A87	4	field_1A87	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	00595E40 | 005A4350
1	FSGSTy	6795	0x1A8B	4	field_1A8B	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00595E40 | 005A4350
1	FSGSTy	6799	0x1A8F	4	field_1A8F	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	00595E40 | 005967F0 | 00597120 | 005A1920
1	FSGSTy	6803	0x1A93	4	field_1A93	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	00595E40 | 00597120
1	FSGSTy	6807	0x1A97	4	field_1A97	/undefined4	0			0	none	none			14	1	high	consistent_this_relative_access	00595E40 | 005967F0 | 00597120 | 005A1920
1	FSGSTy	6811	0x1A9B	4	field_1A9B	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	005967F0 | 005A1920
1	FSGSTy	6815	0x1A9F	4	field_1A9F	/undefined4	0			0	none	none			7	5	high	consistent_this_relative_access	005967F0 | 005A1920
1	FSGSTy	6819	0x1AA3	4	field_1AA3	/undefined4	0			0	none	none			0	4	high	consistent_this_relative_access	005A1920
1	FSGSTy	6823	0x1AA7	4	field_1AA7	/WinDef.h/DWORD	0	/WinDef.h/DWORD		0	existing	none	/WinDef.h/DWORD <= 005A1920 [this+0x1AA7] assigned 005A1920 return from WINMM.DLL::timeGetTime		0	1	high	consistent_this_relative_access; concrete_type_already_present	005A1920
1	FSGSTy	6827	0x1AAB	4	field_1AAB	/winnt.h/LPCSTR	0	/winnt.h/LPCSTR	lpFile	0	existing	medium	/winnt.h/LPCSTR <= 005A4350 [this+0x1AAB] passed to SHELL32.DLL::ShellExecuteA parameter lpFile	lpFile <= 005A4350 [this+0x1AAB] passed to SHELL32.DLL::ShellExecuteA parameter lpFile	3	1	high	consistent_this_relative_access; concrete_type_already_present	005967F0 | 005A1920 | 005A4350
1	FSGSTy	6831	0x1AAF	4	field_1AAF	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	005A1920 | 005A4350
1	FSGSTy	6835	0x1AB3	4	field_1AB3	/undefined4	0			0	none	none			2	2	high	consistent_this_relative_access	005967F0 | 00597120
