apply	address	old_name	library	namespace	confidence	evidence	references
1	0073C550	Library::MSVCRT::FUN_0073c550	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073C550
1	0073C570	Library::MSVCRT::FUN_0073c570	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073C570
1	0073C590	Library::MSVCRT::FUN_0073c590	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073C590
1	0073C610	Library::MSVCRT::FUN_0073c610	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073C610
1	0073C780	Library::MSVCRT::FUN_0073c780	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073C780
1	0073C850	Library::MSVCRT::FUN_0073c850	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073C850
1	0073CA10	Library::MSVCRT::FUN_0073ca10	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073CA10
1	0073CD20	Library::MSVCRT::FUN_0073cd20	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073CD20
1	0073CD70	Library::MSVCRT::FUN_0073cd70	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073CD70
1	0073CF50	Library::MSVCRT::FUN_0073cf50	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073CF50
1	0073D050	Library::MSVCRT::FUN_0073d050	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073D050
1	0073D110	Library::MSVCRT::__XcptFilter	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073D110
1	0073D2C0	Library::MSVCRT::xcptlookup	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073D2C0
1	0073D320	Library::MSVCRT::FUN_0073d320	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073D320
1	0073D3E0	Library::MSVCRT::FUN_0073d3e0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073D3E0
1	0073D530	Library::MSVCRT::FUN_0073d530	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073D530
1	0073D610	Library::MSVCRT::FUN_0073d610	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073D610
1	0073DA40	Library::MSVCRT::FUN_0073da40	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073DA40
1	0073DC60	Library::MSVCRT::FUN_0073dc60	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073DC60
1	0073DF70	Library::MSVCRT::__ioterm	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073DF70
1	0073DFD0	Library::MSVCRT::__FF_MSGBANNER	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073DFD0
1	0073E020	Library::MSVCRT::FUN_0073e020	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E020
1	0073E1E0	Library::MSVCRT::__GET_RTERRMSG	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E1E0
1	0073E230	Library::MSVCRT::__rt_probe_read4@4	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E230
1	0073E2C0	Library::MSVCRT::FUN_0073e2c0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E2C0
1	0073E370	Library::MSVCRT::FUN_0073e370	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E370
1	0073E620	Library::MSVCRT::FUN_0073e620	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E620
1	0073E750	Library::MSVCRT::FUN_0073e750	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E750
1	0073E770	Library::MSVCRT::__cintrindisp2	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E770
1	0073E7AE	Library::MSVCRT::__cintrindisp1	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E7AE
1	0073E7E4	Library::MSVCRT::__ctrandisp2	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E7E4
1	0073E81E	Library::MSVCRT::FUN_0073e81e	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E81E
1	0073E825	Library::MSVCRT::FUN_0073e825	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E825
1	0073E955	Library::MSVCRT::__ctrandisp1	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E955
1	0073E981	Library::MSVCRT::__fload	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E981
1	0073E9C0	Library::MSVCRT::__trandisp1	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073E9C0
1	0073EA27	Library::MSVCRT::__trandisp2	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073EA27
1	0073F396	Library::MSVCRT::FUN_0073f396	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073F396
1	0073F59C	Library::MSVCRT::FUN_0073f59c	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073F59C
1	0073F920	Library::MSVCRT::FUN_0073f920	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073F920
1	0073F940	Library::MSVCRT::FUN_0073f940	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073F940
1	0073F960	Library::MSVCRT::FUN_0073f960	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073F960
1	0073F9B0	Library::MSVCRT::__controlfp	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073F9B0
1	0073F9D0	Library::MSVCRT::FUN_0073f9d0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073F9D0
1	0073FA30	Library::MSVCRT::FUN_0073fa30	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073FA30
1	0073FBB0	Library::MSVCRT::FUN_0073fbb0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073FBB0
1	0073FD10	Library::MSVCRT::FUN_0073fd10	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073FD10
1	0073FDC0	Library::MSVCRT::FUN_0073fdc0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073FDC0
1	0073FE50	Library::MSVCRT::__IncMan	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073FE50
1	0073FF00	Library::MSVCRT::FUN_0073ff00	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073FF00
1	0073FFE0	Library::MSVCRT::__CopyMan	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	0073FFE0
1	00740030	Library::MSVCRT::__FillZeroMan	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740030
1	00740060	Library::MSVCRT::__IsZeroMan	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740060
1	007400A0	Library::MSVCRT::__ShrMan	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007400A0
1	00740190	Library::MSVCRT::FUN_00740190	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740190
1	007403E0	Library::MSVCRT::FUN_007403e0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007403E0
1	00740400	Library::MSVCRT::FUN_00740400	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740400
1	00740420	Library::MSVCRT::FUN_00740420	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740420
1	007404E0	Library::MSVCRT::FUN_007404e0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007404E0
1	00740520	Library::MSVCRT::FUN_00740520	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740520
1	00740560	Library::MSVCRT::FUN_00740560	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740560
1	007405A0	Library::MSVCRT::FUN_007405a0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007405A0
1	007406A0	Library::MSVCRT::__fptrap	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007406A0
1	007406B0	Library::MSVCRT::__matherr	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007406B0
1	007406C0	Library::MSVCRT::FID_conflict:__open	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007406C0
1	00740700	Library::MSVCRT::FUN_00740700	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740700
1	00740BF0	Library::MSVCRT::__dosmaperr	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740BF0
1	00740C80	Library::MSVCRT::FUN_00740c80	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740C80
1	00740DB0	Library::MSVCRT::__set_osfhnd	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740DB0
1	00740E60	Library::MSVCRT::FUN_00740e60	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740E60
1	00740F30	Library::MSVCRT::FUN_00740f30	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740F30
1	00740F90	Library::MSVCRT::FUN_00740f90	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00740F90
1	00741080	Library::MSVCRT::__isatty	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00741080
1	007410B0	Library::MSVCRT::FUN_007410b0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007410B0
1	00741210	Library::MSVCRT::__allshl	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00741210
1	00741230	Library::MSVCRT::FUN_00741230	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00741230
1	00741370	Library::MSVCRT::FUN_00741370	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00741370
1	007414A0	Library::MSVCRT::FUN_007414a0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007414A0
1	007415D0	Library::MSVCRT::FUN_007415d0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007415D0
1	00741940	Library::MSVCRT::FUN_00741940	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00741940
1	00741960	Library::MSVCRT::FUN_00741960	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00741960
1	00741AA0	Library::MSVCRT::FUN_00741aa0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00741AA0
1	007420C0	Library::MSVCRT::FID_conflict:_store_str	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007420C0
1	00742110	Library::MSVCRT::FUN_00742110	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742110
1	007421C0	Library::MSVCRT::FID_conflict:_store_number	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007421C0
1	00742270	Library::MSVCRT::FUN_00742270	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742270
1	00742790	Library::MSVCRT::FUN_00742790	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742790
1	00742A20	Library::MSVCRT::FUN_00742a20	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742A20
1	00742A30	Library::MSVCRT::FUN_00742a30	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742A30
1	00742CA0	Library::MSVCRT::FUN_00742ca0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742CA0
1	00742D50	Library::MSVCRT::FUN_00742d50	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742D50
1	00742E40	Library::MSVCRT::FUN_00742e40	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742E40
1	00742F10	Library::MSVCRT::FUN_00742f10	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742F10
1	00742FB0	Library::MSVCRT::FUN_00742fb0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00742FB0
1	007434D0	Library::MSVCRT::FUN_007434d0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007434D0
1	00744000	Library::MSVCRT::FUN_00744000	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744000
1	00744050	Library::MSVCRT::FUN_00744050	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744050
1	007444B0	Library::MSVCRT::FUN_007444b0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007444B0
1	007444D0	Library::MSVCRT::FUN_007444d0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007444D0
1	007444F0	Library::MSVCRT::FUN_007444f0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007444F0
1	00744510	Library::MSVCRT::FUN_00744510	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744510
1	00744530	Library::MSVCRT::FUN_00744530	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744530
1	00744550	Library::MSVCRT::FUN_00744550	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744550
1	00744570	Library::MSVCRT::FUN_00744570	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744570
1	00744590	Library::MSVCRT::FUN_00744590	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744590
1	007445B0	Library::MSVCRT::FUN_007445b0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007445B0
1	007445D0	Library::MSVCRT::FUN_007445d0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007445D0
1	007445F0	Library::MSVCRT::__ismbbkana	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007445F0
1	00744630	Library::MSVCRT::FUN_00744630	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744630
1	007446A0	Library::MSVCRT::FUN_007446a0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007446A0
1	00744750	Library::MSVCRT::FUN_00744750	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744750
1	007448D0	Library::MSVCRT::___addl	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007448D0
1	00744910	Library::MSVCRT::___add_12	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744910
1	007449C0	Library::MSVCRT::___shl_12	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007449C0
1	00744A20	Library::MSVCRT::___shr_12	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744A20
1	00744A90	Library::MSVCRT::FUN_00744a90	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744A90
1	00744BD0	Library::MSVCRT::FUN_00744bd0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744BD0
1	00744E40	Library::MSVCRT::FUN_00744e40	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744E40
1	00744E70	Library::MSVCRT::FUN_00744e70	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00744E70
1	007451F0	Library::MSVCRT::FUN_007451f0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007451F0
1	007454F0	Library::MSVCRT::FUN_007454f0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007454F0
1	007456F0	Library::MSVCRT::FUN_007456f0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007456F0
1	00745890	Library::MSVCRT::FUN_00745890	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00745890
1	00745A40	Library::MSVCRT::FUN_00745a40	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00745A40
1	00745E80	Library::MSVCRT::FUN_00745e80	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00745E80
1	00745F50	Library::MSVCRT::FUN_00745f50	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00745F50
1	00746050	Library::MSVCRT::FID_conflict:__getenv_lk	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746050
1	00746120	Library::MSVCRT::__mbsnbicoll	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746120
1	00746170	Library::MSVCRT::FUN_00746170	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746170
1	00746220	Library::MSVCRT::FUN_00746220	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746220
1	00746620	Library::MSVCRT::FUN_00746620	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746620
1	00746670	Library::MSVCRT::FUN_00746670	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746670
1	00746950	Library::MSVCRT::findenv	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746950
1	007469D0	Library::MSVCRT::copy_environ	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	007469D0
1	00746AC0	Library::MSVCRT::FUN_00746ac0	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746AC0
1	00746B90	Library::MSVCRT::FUN_00746b90	MSVCRT	Library::MSVCRT	high	confirmed contiguous ST.exe VC6 CRT block 0072D7F0..00746BAB	00746B90
1	007506F0	Library::DKW::DDX::FUN_007506f0	DKW_DDX	Library::DKW::DDX	high	E:\\DKW\\DDX\\C\\ddcopyp.c	007508AE
1	00750990	Library::DKW::DB::FUN_00750990	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btcompac.c	00750B87
1	00750BA0	Library::DKW::DB::FUN_00750ba0	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btcompac.c	00750ED9
1	00751050	Library::DKW::DB::FUN_00751050	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\dblrput.c	007510E4
1	00751170	Library::DKW::PK::FUN_00751170	DKW_PK	Library::DKW::PK	high	E:\\DKW\\PK\\C\\fastpk.cpp	00751439 | 007514BD
1	007514F0	Library::DKW::PK::FUN_007514f0	DKW_PK	Library::DKW::PK	high	E:\\DKW\\PK\\C\\fastpk.cpp	00751560
1	007515E0	Library::DKW::PK::FUN_007515e0	DKW_PK	Library::DKW::PK	high	E:\\DKW\\PK\\C\\fastpk.cpp	007516D2
1	00751B60	Library::DKW::DB::FUN_00751b60	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btkget.c	00751B8C
1	00751CB0	Library::DKW::WGR::FUN_00751cb0	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibsetsi.c	00751E50
1	00751E70	Library::DKW::JPG::FUN_00751e70	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jfil2dib.c	00751F0D
1	00751F30	Library::DKW::GPC::FUN_00751f30	DKW_GPC	Library::DKW::GPC	high	E:\\DKW\\GPC\\C\\pcxfileo.c	00751F73
1	00751FC0	Library::DKW::GPC::FUN_00751fc0	DKW_GPC	Library::DKW::GPC	high	E:\\DKW\\GPC\\C\\giffileo.c	0075200D
1	007520A0	Library::DKW::WGR::FUN_007520a0	DKW_WGR	Library::DKW::WGR	high	E:\\DKW\\WGR\\C\\dibloadc.c	00752186
1	00752D50	Library::DKW::TBL::FUN_00752d50	DKW_TBL	Library::DKW::TBL	high	E:\\DKW\\TBL\\C\\sarrinss.c	00752DFA
1	00752E40	Library::DKW::SND::FUN_00752e40	DKW_SND	Library::DKW::SND	high	E:\\DKW\\SND\\C\\wav2pcm.cpp	00752FFA
1	00753170	Library::DKW::FMM::FUN_00753170	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmem.c	007531CB
1	007531E0	Library::DKW::FMM::FUN_007531e0	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmem.c	00753242
1	00753300	Library::DKW::DB::FUN_00753300	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\_dbfinit.c	007535D6
1	007537C0	Library::DKW::DB::FUN_007537c0	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btcreate.c	007538F7
1	00753920	Library::DKW::DB::FUN_00753920	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btopen.c	00753AB9
1	00753BC0	Library::DKW::DB::FUN_00753bc0	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btkgetne.c	00753C60
1	00753D90	Library::DKW::DB::FUN_00753d90	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btkput.c	00753DD4
1	00753DF0	Library::DKW::FMM::FUN_00753df0	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmrecput.c	00753E87
1	00753EA0	Library::DKW::DB::FUN_00753ea0	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btkdel.c	00753EF2
1	00754530	Library::DKW::JPG::FUN_00754530	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jpgdecod.c	00754964 | 00754AA8
1	00754EC0	Library::DKW::DB::FUN_00754ec0	DKW_DB	Library::DKW::DB	high	E:\\DKW\\DB\\C\\btflush.c	00754F13
1	007552D0	Library::DKW::FMM::FUN_007552d0	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmlins.c	00755311
1	00755330	Library::DKW::FMM::FUN_00755330	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmldel.c	007553B6
1	00755A80	Library::DKW::FMM::FUN_00755a80	DKW_FMM	Library::DKW::FMM	high	E:\\DKW\\FMM\\C\\fmemallo.c	00755B9E
1	00756200	Library::DKW::JPG::FUN_00756200	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapimin.c	0075621B | 00756239
1	007562E0	Library::DKW::JPG::FUN_007562e0	DKW_JPG	Library::DKW::JPG	high	E:\\DKW\\JPG\\C\\jdapimin.c	0075632D
