apply	function_address	function_name	original_name	merge_group	merge_group_count	expected_current_type	expected_symbol_source	proposed_type	anchor_kind	anchor_address	anchor_time	anchor_operand	direct_target_address	resolved_target_address	anchor_source	supporting_anchors	evidence_count	confidence	reason
0	00517A50	HelpPanelTy::RCProc	pIVar21_mg0	0	1	pointer:/InternalExceptionFrame	ANALYSIS		typed_copy	00517AE3	15201	0			USER_DEFINED	00517AE3:t15201:typed_copy:0::	2	conflict	incompatible exact lifetime types=[/uint, pointer:/InternalExceptionFrame]
0	00517A50	HelpPanelTy::RCProc	pIVar21_mg0	0	1	pointer:/InternalExceptionFrame	DEFAULT	/uint	call_argument	00518299	2719	4	007119C0	007119C0	DEFAULT	00518299:t2719:call_argument:4:007119C0:007119C0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00518C20	HelpPanelTy::SubProc	UVar6	0	4	/WinDef.h/UINT	DEFAULT	/int	call_return	00518D2F	253	-1	00403684	00523410	ANALYSIS	00518D2F:t253:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	00518C20	HelpPanelTy::SubProc	UVar6	2	4	/WinDef.h/UINT	DEFAULT		call_return	00519399	2013	-1	00404B29	00528060	ANALYSIS	00519399:t2013:call_return:-1:00404B29:00528060	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	00518C20	HelpPanelTy::SubProc	UVar6	3	4	/WinDef.h/UINT	DEFAULT	/int	call_return	00519C4B	4680	-1	00403684	00523410	ANALYSIS	00519C4B:t4680:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051A100	HelpPanelTy::ObjProc	UVar6	0	5	/WinDef.h/UINT	DEFAULT	/int	call_return	0051A1FD	230	-1	00403684	00523410	ANALYSIS	0051A1FD:t230:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051A100	HelpPanelTy::ObjProc	UVar6	3	5	/WinDef.h/UINT	DEFAULT		call_return	0051A869	2016	-1	00404B29	00528060	ANALYSIS	0051A869:t2016:call_return:-1:00404B29:00528060	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051A100	HelpPanelTy::ObjProc	UVar6	4	5	/WinDef.h/UINT	DEFAULT	/int	call_return	0051B0F1	4565	-1	00403684	00523410	ANALYSIS	0051B0F1:t4565:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051B5A0	HelpPanelTy::ArmProc	UVar5	0	8	/WinDef.h/UINT	DEFAULT	/int	call_return	0051B6AD	233	-1	00404494	00524FE0	ANALYSIS	0051B6AD:t233:call_return:-1:00404494:00524FE0	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051B5A0	HelpPanelTy::ArmProc	UVar5	1	8	/WinDef.h/UINT	DEFAULT		call_return	0051B9F4	985	-1	00404B29	00528060	ANALYSIS	0051B9F4:t985:call_return:-1:00404B29:00528060	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051B5A0	HelpPanelTy::ArmProc	UVar5	3	8	/WinDef.h/UINT	DEFAULT		call_return	0051BE83	2030	-1	00403684	00523410	ANALYSIS	0051BE83:t2030:call_return:-1:00403684:00523410	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051B5A0	HelpPanelTy::ArmProc	UVar5	4	8	/WinDef.h/UINT	DEFAULT		call_return	0051C04B	2638	-1	00403684	00523410	ANALYSIS	0051C04B:t2638:call_return:-1:00403684:00523410	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051B5A0	HelpPanelTy::ArmProc	UVar5	5	8	/WinDef.h/UINT	DEFAULT		call_return	0051C1EB	3231	-1	00403684	00523410	ANALYSIS	0051C1EB:t3231:call_return:-1:00403684:00523410	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051B5A0	HelpPanelTy::ArmProc	UVar5	6	8	/WinDef.h/UINT	DEFAULT		call_return	0051C391	3826	-1	00403684	00523410	ANALYSIS	0051C391:t3826:call_return:-1:00403684:00523410	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051C980	HelpPanelTy::SpecProc	UVar6	0	5	/WinDef.h/UINT	DEFAULT	/int	call_return	0051CA85	251	-1	00403684	00523410	ANALYSIS	0051CA85:t251:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051C980	HelpPanelTy::SpecProc	UVar6	1	5	/WinDef.h/UINT	DEFAULT		call_return	0051CB89	535	-1	00403684	00523410	ANALYSIS	0051CB89:t535:call_return:-1:00403684:00523410	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051C980	HelpPanelTy::SpecProc	UVar6	2	5	/WinDef.h/UINT	DEFAULT		call_return	0051CCF6	1063	-1	00403684	00523410	ANALYSIS	0051CCF6:t1063:call_return:-1:00403684:00523410	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051C980	HelpPanelTy::SpecProc	UVar6	3	5	/WinDef.h/UINT	DEFAULT		call_return	0051CE64	1520	-1	00403684	00523410	ANALYSIS	0051CE64:t1520:call_return:-1:00403684:00523410	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	0051C980	HelpPanelTy::SpecProc	UVar6	4	5	/WinDef.h/UINT	DEFAULT	/int	call_return	0051D0D8	2372	-1	00403684	00523410	ANALYSIS	0051D0D8:t2372:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051C980	HelpPanelTy::SpecProc	pIVar18	1	5	pointer:/InternalExceptionFrame	DEFAULT	/uint	call_argument	0051D0C6	2345	4	007119C0	007119C0	DEFAULT	0051D0C6:t2345:call_argument:4:007119C0:007119C0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0051C980	HelpPanelTy::SpecProc	pIVar18	2	5	pointer:/InternalExceptionFrame	DEFAULT	/uint	call_argument	0051D025	2178	4	007119C0	007119C0	DEFAULT	0051D025:t2178:call_argument:4:007119C0:007119C0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0051C980	HelpPanelTy::SpecProc	pIVar18	3	5	pointer:/InternalExceptionFrame	DEFAULT	/uint	call_argument	0051CFBC	2026	4	007119C0	007119C0	DEFAULT	0051CFBC:t2026:call_argument:4:007119C0:007119C0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0051C980	HelpPanelTy::SpecProc	pIVar18	4	5	pointer:/InternalExceptionFrame	DEFAULT	/uint	call_argument	0051D06E	2248	4	007119C0	007119C0	DEFAULT	0051D06E:t2248:call_argument:4:007119C0:007119C0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0051D360	HelpPanelTy::NatProc	UVar4	0	2	/WinDef.h/UINT	DEFAULT	/int	call_return	0051D434	215	-1	00403684	00523410	ANALYSIS	0051D434:t215:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051D360	HelpPanelTy::NatProc	UVar4	1	2	/WinDef.h/UINT	DEFAULT	/int	call_return	0051D45C	267	-1	00403684	00523410	ANALYSIS	0051D45C:t267:call_return:-1:00403684:00523410	1	review	separate decompiler merge group; exact_type_votes=1; score=12; sources=[call_return]; weaker generic evidence cannot replace the current nominal type
0	0051FF50	InfocPanelTy::InitInfocPanel	local_10	0	1	pointer:/InfocPanelTy	DEFAULT		typed_copy	0051FF69	5067	0			DEFAULT	0051FF69:t5067:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/InfocPanelTy, pointer:/SpecPanelTy]
0	00521490	InfocPanelTy::GetMessage	local_10	0	1	pointer:/InfocPanelTy	DEFAULT		typed_copy	005214B3	2290	0			DEFAULT	005214B3:t2290:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/InfocPanelTy, pointer:/SpecPanelTy]
0	00521CF0	FUN_00521cf0	_Str1	0	1	pointer:/undefined1	DEFAULT	pointer:/char	call_argument	00521DAB	307	0	0072E6F0	0072E6F0	USER_DEFINED	00521DAB:t307:call_argument:0:0072E6F0:0072E6F0,00521E6C:t510:call_argument:0:0072E6F0:0072E6F0,00521EF9:t685:call_argument:0:0072E6F0:0072E6F0,00521FB1:t897:call_argument:0:0072E6F0:0072E6F0,00521FC9:t932:call_argument:0:0072E6F0:0072E6F0,00521FE1:t967:call_argument:0:0072E6F0:0072E6F0	6	review	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; downstream call consumers do not prove signedness or semantics of an already width-known pointee; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0052BF00	MoneyTy::GetMessage	puVar13	4	7	pointer:/ushort	DEFAULT	/int	call_argument	0052C6CF	3332	1	00710A90	00710A90	DEFAULT	0052C6CF:t3332:call_argument:1:00710A90:00710A90	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0052BF00	MoneyTy::GetMessage	puVar13	5	7	pointer:/ushort	DEFAULT	/int	call_argument	0052C7C5	3770	1	00710A90	00710A90	DEFAULT	0052C7C5:t3770:call_argument:1:00710A90:00710A90	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0052BF00	MoneyTy::GetMessage	puVar13	6	7	pointer:/ushort	DEFAULT	/int	call_argument	0052C8BC	4199	1	00710A90	00710A90	DEFAULT	0052C8BC:t4199:call_argument:1:00710A90:00710A90	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0052CCE0	FUN_0052cce0	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	0052CF57	612	4	0070D1F0	0070D1F0	DEFAULT	0052CF57:t612:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	0052E5E0	OptPanelTy::InitOptPanel	local_8	0	1	pointer:/OptPanelTy	DEFAULT		typed_copy	0052E603	2304	0			DEFAULT	0052E603:t2304:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/OptPanelTy, pointer:/UPanelTy]
0	0052FB00	OptPanelTy::SetOptControls	local_c	0	1	pointer:/int	DEFAULT	/crtdefs.h/size_t	call_argument	0052FE31	8823	2	0072E340	0072E340	USER_DEFINED	0052FE31:t8823:call_argument:2:0072E340:0072E340	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0052FB00	OptPanelTy::SetOptControls	uVar32	42	66	/uint	DEFAULT		unsigned_scalar_role	0053109B	6275	-1			INT_DIV	0053109B:t6275:unsigned_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	0052FB00	OptPanelTy::SetOptControls	uVar32	52	66	/uint	DEFAULT		unsigned_scalar_role	00530DAC	7606	-1			INT_DIV	00530DAC:t7606:unsigned_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	00533D10	OptPanelTy::GetMessage	bVar27	0	2	/bool	DEFAULT		boolean_scalar_role	0053554A	11994	-1			INT_LESS	0053554A:t11994:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	00533D10	OptPanelTy::GetMessage	bVar27	1	2	/bool	DEFAULT		boolean_scalar_role	00535135	13477	-1			INT_NOTEQUAL	00535135:t13477:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	00533D10	OptPanelTy::GetMessage	puVar16	0	4	pointer:/uint	DEFAULT	pointer:/char	call_argument	00534598	2933	1	007119C0	007119C0	ANALYSIS	00534598:t2933:call_argument:1:007119C0:007119C0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
1	00538690	PanelTy::CreateBut	local_18c	1	2	/int[4]	DEFAULT	/int	typed_copy	0053874E	1912	0			ANALYSIS	0053874E:t1912:typed_copy:0::	1	high	separate decompiler merge group; exact_type_votes=1; score=10; sources=[typed_copy]
0	005389E0	PanelTy::PaintBut	errorCode	0	1	pointer:/int	DEFAULT	/int	call_argument	00538B34	379	0	006A5E40	006A5E40	USER_DEFINED	00538B34:t379:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00538DB0	PanelTy::PaintIBut	errorCode	0	1	pointer:/undefined4	DEFAULT	/int	call_argument	00538E70	223	6	00709AF0	00709AF0	DEFAULT	00538E70:t223:call_argument:6:00709AF0:00709AF0,00538F40:t461:call_argument:0:006A5E40:006A5E40	2	review	pointer-shaped local has only scalar consumers; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00538DB0	PanelTy::PaintIBut	puVar8	0	1	pointer:/undefined4	DEFAULT	/int	call_argument	00538E70	223	6	00709AF0	00709AF0	DEFAULT	00538E70:t223:call_argument:6:00709AF0:00709AF0	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00538DB0	PanelTy::PaintIBut	resourceString	0	1	pointer:/ccFntTy	DEFAULT		call_return	00538EC8	336	-1	006B0140	006B0140	USE_SITE_OVERRIDE	00538EC8:t336:call_return:-1:006B0140:006B0140	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	00538DB0	PanelTy::PaintIBut	uVar5	1	3	/uint	DEFAULT		call_return	00538EB0	305	-1	00401E88	00529FE0	ANALYSIS	00538EB0:t305:call_return:-1:00401E88:00529FE0	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	005397F0	PausePanelTy::GetMessage	local_8	0	1	pointer:/PausePanelTy	DEFAULT		typed_copy	00539812	1469	0			DEFAULT	00539812:t1469:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/PanelTy, pointer:/PausePanelTy]
0	00539B90	PlayPanelTy::InitPlayPanel	local_14	0	1	pointer:/PlayPanelTy	DEFAULT		typed_copy	00539BAC	8217	0			DEFAULT	00539BAC:t8217:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/PlayPanelTy, pointer:/UPanelTy]
0	0053CA80	ResearchPanelTy::GetMessage	local_8	0	1	pointer:/ResearchPanelTy	DEFAULT		typed_copy	0053CAA3	2058	0			DEFAULT	0053CAA3:t2058:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/ProdPanelTy, pointer:/ResearchPanelTy]
0	0053CEF0	SAMPanelTy::InitSAMPanel	local_14	0	1	pointer:/SAMPanelTy	DEFAULT		typed_copy	0053CF13	1808	0			DEFAULT	0053CF13:t1808:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/SAMPanelTy, pointer:/SpecPanelTy]
0	0053D4D0	SAMPanelTy::GetMessage	local_c	0	1	pointer:/SAMPanelTy	DEFAULT		typed_copy	0053D4F3	1509	0			DEFAULT	0053D4F3:t1509:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/SAMPanelTy, pointer:/SpecPanelTy]
0	0053D7A0	UPanelTy::PaintBut	errorCode	0	1	pointer:/int	DEFAULT	/int	call_argument	0053D8C1	342	0	006A5E40	006A5E40	USER_DEFINED	0053D8C1:t342:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	0053DAF0	UPanelTy::PaintIBut	errorCode	0	1	pointer:/undefined4	DEFAULT	/int	call_argument	0053DB83	186	6	00709AF0	00709AF0	DEFAULT	0053DB83:t186:call_argument:6:00709AF0:00709AF0,0053DC4E:t424:call_argument:0:006A5E40:006A5E40	2	review	pointer-shaped local has only scalar consumers; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0053DAF0	UPanelTy::PaintIBut	puVar8	0	1	pointer:/undefined4	DEFAULT	/int	call_argument	0053DB83	186	6	00709AF0	00709AF0	DEFAULT	0053DB83:t186:call_argument:6:00709AF0:00709AF0	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	0053DAF0	UPanelTy::PaintIBut	resourceString	0	1	pointer:/ccFntTy	DEFAULT		call_return	0053DBDB	299	-1	006B0140	006B0140	USE_SITE_OVERRIDE	0053DBDB:t299:call_return:-1:006B0140:006B0140	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	0053DAF0	UPanelTy::PaintIBut	uVar5	1	3	/uint	DEFAULT		call_return	0053DBC4	268	-1	00401E88	00529FE0	ANALYSIS	0053DBC4:t268:call_return:-1:00401E88:00529FE0	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	0053FCD0	ProdPanelTy::PaintTab	piVar4	0	2	pointer:/int	DEFAULT		call_argument	0053FD7A	210	3	006F1CE0	006F1CE0	DEFAULT	0053FD7A:t210:call_argument:3:006F1CE0:006F1CE0	2	conflict	incompatible exact lifetime types=[/int, pointer:/int]
0	0053FCD0	ProdPanelTy::PaintTab	piVar4	0	1	pointer:/int	DEFAULT	/int	call_argument	0053FE60	472	0	006A5E40	006A5E40	USER_DEFINED	0053FE60:t472:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	0053FEE0	ProdPanelTy::PaintTab	piVar4	0	2	pointer:/int	DEFAULT		call_argument	0053FF8A	210	3	006F1CE0	006F1CE0	DEFAULT	0053FF8A:t210:call_argument:3:006F1CE0:006F1CE0	2	conflict	incompatible exact lifetime types=[/int, pointer:/int]
0	0053FEE0	ProdPanelTy::PaintTab	piVar4	0	1	pointer:/int	DEFAULT	/int	call_argument	00540070	472	0	006A5E40	006A5E40	USER_DEFINED	00540070:t472:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005400F0	ProdPanelTy::GetMessage	local_8	0	1	pointer:/ProdPanelTy	DEFAULT		typed_copy	00540112	1600	0			DEFAULT	00540112:t1600:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/PanelTy, pointer:/ProdPanelTy]
0	00540620	PutDDXClip	param_6	0	1	pointer:/byte	DEFAULT	/WinDef.h/DWORD	call_argument	005406CE	243	8	006B42D0	006B42D0	DEFAULT	005406CE:t243:call_argument:8:006B42D0:006B42D0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00540890	StartServTy::WrTextDDX	local_c	0	1	pointer:/ccFntTy	DEFAULT		call_return	00540929	273	-1	006B55F0	006B55F0	USE_SITE_OVERRIDE	00540929:t273:call_return:-1:006B55F0:006B55F0	2	conflict	incompatible exact lifetime types=[/int, pointer:/ccFntTy]
0	00540890	StartServTy::WrTextDDX	local_c	0	1	pointer:/ccFntTy	DEFAULT	/int	call_argument	0054093E	298	1	00710A90	00710A90	DEFAULT	0054093E:t298:call_argument:1:00710A90:00710A90	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00540890	StartServTy::WrTextDDX	param_1	0	1	/int	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B	call_argument	00540929	273	4	006B55F0	006B55F0	DEFAULT	00540929:t273:call_argument:4:006B55F0:006B55F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00540A60	StartServTy::WrSarrDDX	local_c	0	1	pointer:/ccFntTy	DEFAULT		call_return	00540B01	285	-1	006B55F0	006B55F0	USE_SITE_OVERRIDE	00540B01:t285:call_return:-1:006B55F0:006B55F0	2	conflict	incompatible exact lifetime types=[/int, pointer:/ccFntTy]
0	00540A60	StartServTy::WrSarrDDX	local_c	0	1	pointer:/ccFntTy	DEFAULT	/int	call_argument	00540B16	310	1	00710A90	00710A90	DEFAULT	00540B16:t310:call_argument:1:00710A90:00710A90	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00540A60	StartServTy::WrSarrDDX	param_1	0	1	/int	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B	call_argument	00540B01	285	4	006B55F0	006B55F0	DEFAULT	00540B01:t285:call_argument:4:006B55F0:006B55F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005412B0	FUN_005412b0	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	005415B7	704	4	0070D1F0	0070D1F0	DEFAULT	005415B7:t704:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00541CF0	FUN_00541cf0	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	00541EC9	521	4	0070D1F0	0070D1F0	DEFAULT	00541EC9:t521:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00541F60	FUN_00541f60	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	00542138	521	4	0070D1F0	0070D1F0	DEFAULT	00542138:t521:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005421D0	FUN_005421d0	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	005423AA	520	4	0070D1F0	0070D1F0	DEFAULT	005423AA:t520:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00542F40	InterSystemC::GetMessage	SVar1	0	2	/SubmarineTitans/Recovered/STMessageId	DEFAULT	/uint	unsigned_scalar_role	00542F89	88	0			INT_LESS	00542F89:t88:unsigned_scalar_role:0::,00542F9A:t101:unsigned_scalar_role:0::	2	review	separate decompiler merge group; exact_type_votes=2; score=8; sources=[scalar_arithmetic]; weaker generic evidence cannot replace the current nominal type
0	00542F40	InterSystemC::GetMessage	local_8	0	1	pointer:/InterSystemC	DEFAULT		typed_copy	00542F63	3343	0			DEFAULT	00542F63:t3343:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/InterSystemC, pointer:/SystemClassTy]
0	00543990	CursorClassTy::ReInitCursorSpr	this_00	0	1	pointer:/undefined4	DEFAULT	pointer:/SpriteClassTy	call_argument	005439CC	69	0	00715AB0	00715AB0	ANALYSIS	005439CC:t69:call_argument:0:00715AB0:00715AB0,00543A04:t107:call_argument:0:007158A0:007158A0	2	review	single undefined local lifetime; exact_type_votes=2; score=8; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005449B0	CursorClassTy::GetMessage	UVar12	1	3	/WinDef.h/UINT	DEFAULT		call_return	00545BDB	7289	-1	00404B29	00528060	ANALYSIS	00545BDB:t7289:call_return:-1:00404B29:00528060	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	005449B0	CursorClassTy::GetMessage	local_8	0	2	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_005449B0_F65ED625	DEFAULT	/uint	call_argument	00545045	14651	2	006B3640	006B3640	DEFAULT	00545045:t14651:call_argument:2:006B3640:006B3640	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00548C40	CursorClassTy::TakeCmdToRun	local_18	0	1	pointer:/uint	DEFAULT	/uint	call_argument	00548F15	3732	0	006AAC10	006AAC10	ANALYSIS	00548F15:t3732:call_argument:0:006AAC10:006AAC10	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00548C40	CursorClassTy::TakeCmdToRun	local_18	0	1	pointer:/uint	DEFAULT	/uint	call_argument	00549207	3354	0	006AAC10	006AAC10	ANALYSIS	00549207:t3354:call_argument:0:006AAC10:006AAC10	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00548C40	CursorClassTy::TakeCmdToRun	local_18	0	1	pointer:/uint	DEFAULT	/uint	call_argument	00549E9F	5592	0	006AAC10	006AAC10	ANALYSIS	00549E9F:t5592:call_argument:0:006AAC10:006AAC10	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00548C40	CursorClassTy::TakeCmdToRun	local_18	0	1	pointer:/uint	DEFAULT	/uint	call_argument	00549F61	5316	0	006AAC10	006AAC10	ANALYSIS	00549F61:t5316:call_argument:0:006AAC10:006AAC10	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	00548C40	CursorClassTy::TakeCmdToRun	local_24	0	1	pointer:/uint	DEFAULT	/uint	call_argument	0054A012	6174	0	006AAC10	006AAC10	ANALYSIS	0054A012:t6174:call_argument:0:006AAC10:006AAC10	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
