apply	address	old_name	qualified_name	owner	method	suggested_calling_convention	calling_convention_evidence	source_file	source_line	confidence	reason
0	00552A30	UpgPanelTy::DoneUpgPanel	UpgPanelTy::DoneUpgPanel	UpgPanelTy	DoneUpgPanel	__thiscall	00552A3D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\upginfo.cpp		medium	unique_method_and_source
0	00552AF0	UpgPanelTy::ShiftControls	UpgPanelTy::ShiftControls	UpgPanelTy	ShiftControls	__thiscall	00552AF7: MOV ESI,ECX	E:\\__titans\\Andrey\\upginfo.cpp		medium	unique_method_and_source
0	00552BC0	UpgPanelTy::Update	UpgPanelTy::Update	UpgPanelTy	Update	__thiscall	00552BD0: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Andrey\\upginfo.cpp		medium	unique_method_and_source
0	00552E40	UpgPanelTy::GetMessage	UpgPanelTy::GetMessage	UpgPanelTy	GetMessage	__thiscall	00552E4C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\upginfo.cpp		medium	unique_method_and_source
0	005540E0	cLoadingTy::new	cLoadingTy::new	cLoadingTy	new	__thiscall	00554101: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
0	005544E0	cLoadingTy::delete	cLoadingTy::delete	cLoadingTy	delete	__thiscall	005544F8: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
0	00554660	cLoadingTy::ShowScr	cLoadingTy::ShowScr	cLoadingTy	ShowScr	__thiscall	0055466A: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
0	00554800	cLoadingTy::InitParam	cLoadingTy::InitParam	cLoadingTy	InitParam	__thiscall	0055480E: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
0	00554AD0	cLoadingTy::DrawLine	cLoadingTy::DrawLine	cLoadingTy	DrawLine	__thiscall	00554AD7: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
0	00554C80	cLoadingTy::DrawLineCR	cLoadingTy::DrawLineCR	cLoadingTy	DrawLineCR	__thiscall	00554C89: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
0	00554F20	cLoadingTy::SetProcess	cLoadingTy::SetProcess	cLoadingTy	SetProcess	__thiscall	00554F27: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
0	00555040	cLoadingTy::SetState	cLoadingTy::SetState	cLoadingTy	SetState	__thiscall	0055504B: MOV ESI,ECX	E:\\__titans\\grig\\loading.cpp		medium	unique_method_and_source
1	00555720	FUN_00555720	TraksClassTy::CreateDate	TraksClassTy	CreateDate	__thiscall	00555731: PUSH ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
1	00555910	FUN_00555910	TraksClassTy::DrawTrakSprite	TraksClassTy	DrawTrakSprite	__thiscall	0055591D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
1	00555E80	FUN_00555e80	TraksClassTy::TraksExec	TraksClassTy	TraksExec	__thiscall	00555E8D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
1	00555FE0	FUN_00555fe0	TraksClassTy::PrepareToSave	TraksClassTy	PrepareToSave	__thiscall	00555FEC: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
1	00556170	FUN_00556170	TraksClassTy::PrepareAfterSave	TraksClassTy	PrepareAfterSave	__thiscall	0055617D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
1	005564C0	FUN_005564c0	TraksClassTy::GetMessage	TraksClassTy	GetMessage	__thiscall	005564CC: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
1	00556760	FUN_00556760	TraksClassTy::TraksCreate	TraksClassTy	TraksCreate	__thiscall	00556771: MOV dword ptr [EBP + -0x5c],ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
1	00556DD0	FUN_00556dd0	TraksClassTy::TraksCreateCollection	TraksClassTy	TraksCreateCollection	__thiscall	00556DE6: MOV dword ptr [EBP + -0x30],ECX	E:\\__titans\\grig\\traks.cpp		high	unique_method_and_source
0	005578D0	VisibleClassTy::InitData	VisibleClassTy::InitData	VisibleClassTy	InitData	__thiscall	005578DE: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\grig\\visible.cpp		medium	unique_method_and_source
0	00557C90	VisibleClassTy::Init	VisibleClassTy::Init	VisibleClassTy	Init	__thiscall	00557C9D: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\grig\\visible.cpp		medium	unique_method_and_source
1	005582A0	FUN_005582a0	VisibleClassTy::PrepareToSave	VisibleClassTy	PrepareToSave	__thiscall	005582AE: MOV dword ptr [EBP + -0x20],ECX	E:\\__titans\\grig\\visible.cpp		high	unique_method_and_source
1	005585F0	FUN_005585f0	Visible::PrepareAfterSave	Visible	PrepareAfterSave	__thiscall	005585FD: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\grig\\visible.cpp		high	unique_method_and_source
1	00558840	FUN_00558840	VisibleClassTy::GetMessage	VisibleClassTy	GetMessage	__thiscall	0055884C: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\grig\\visible.cpp		high	unique_method_and_source
0	005597A0	VisibleClassTy::SetZoneDes	VisibleClassTy::SetZoneDes	VisibleClassTy	SetZoneDes	__thiscall	005597A9: MOV EDI,ECX	E:\\__titans\\grig\\visible.cpp		medium	unique_method_and_source
0	00559B30	VisibleClassTy::SetZoneAst	VisibleClassTy::SetZoneAst	VisibleClassTy	SetZoneAst	__thiscall	00559B39: MOV EDI,ECX	E:\\__titans\\grig\\visible.cpp		medium	unique_method_and_source
0	00559EC0	VisibleClassTy::SetZoneTsh	VisibleClassTy::SetZoneTsh	VisibleClassTy	SetZoneTsh	__thiscall	00559EC9: MOV EDI,ECX	E:\\__titans\\grig\\visible.cpp		medium	unique_method_and_source
0	0055A270	VisibleClassTy::SetZoneMin1	VisibleClassTy::SetZoneMin1	VisibleClassTy	SetZoneMin1	__thiscall	0055A279: MOV EDI,ECX	E:\\__titans\\grig\\visible.cpp		medium	unique_method_and_source
0	0055A620	VisibleClassTy::SetZoneMin2	VisibleClassTy::SetZoneMin2	VisibleClassTy	SetZoneMin2	__thiscall	0055A629: MOV EDI,ECX	E:\\__titans\\grig\\visible.cpp		medium	unique_method_and_source
1	0055A9D0	FUN_0055a9d0	VisibleClassTy::VisHoleCreate	VisibleClassTy	VisHoleCreate	__thiscall	0055A9D6: MOV EAX,dword ptr [ECX + 0x114]	E:\\__titans\\grig\\visible.cpp		high	unique_method_and_source
1	0055AB50	FUN_0055ab50	VisibleClassTy::VisHoleExec	VisibleClassTy	VisHoleExec	__thiscall	0055AB56: MOV EAX,dword ptr [ECX + 0x114]	E:\\__titans\\grig\\visible.cpp		high	unique_method_and_source
0	00566C20	SoundManagerTy::GetMessage	SoundManagerTy::GetMessage	SoundManagerTy	GetMessage	__thiscall	00566C28: MOV ESI,ECX	E:\\__titans\\snd_mngr.cpp		medium	unique_method_and_source
0	00568C50	SoundClassTy::CheckFader	SoundClassTy::CheckFader	SoundClassTy	CheckFader	__thiscall	00568C5C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\sound.cpp		medium	unique_method_and_source
0	0056ADC0	STAppC::InitApp	STAppC::InitApp	STAppC	InitApp	__thiscall	0056ADD0: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056C750	STAppC::DoneApp	STAppC::DoneApp	STAppC	DoneApp	__thiscall	0056C760: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056CBD0	STAppC::MainWindowProc	STAppC::MainWindowProc	STAppC	MainWindowProc	__thiscall	0056CBF4: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056D1F0	STAppC::CommonFunction	STAppC::CommonFunction	STAppC	CommonFunction	__thiscall	0056D1F6: MOV EAX,dword ptr [ECX + 0x4efa]	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056D370	STAppC::OpenGameDBs	STAppC::OpenGameDBs	STAppC	OpenGameDBs	__thiscall	0056D37D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056D580	STAppC::CloseGameDBs	STAppC::CloseGameDBs	STAppC	CloseGameDBs	__thiscall	0056D59A: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056D740	STAppC::ChangeResolution	STAppC::ChangeResolution	STAppC	ChangeResolution	__thiscall	0056D74D: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056DB80	STAppC::StartGame	STAppC::StartGame	STAppC	StartGame	__thiscall	0056DB90: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	0056FA60	STAppC::GetMessage	STAppC::GetMessage	STAppC	GetMessage	__thiscall	0056FA71: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	00571400	STAppC::ReadCmdPlay	STAppC::ReadCmdPlay	STAppC	ReadCmdPlay	__thiscall	0057140D: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\tapp.cpp		medium	unique_method_and_source
0	00575CB0	STAlgaC::GetMessage	STAlgaC::GetMessage	STAlgaC	GetMessage	__thiscall	00575CC0: MOV dword ptr [EBP + -0x28],ECX	E:\\__titans\\Object\\To_alga.cpp		medium	unique_method_and_source
0	00576AD0	BaseSystemC::CreateSystemObjects	BaseSystemC::CreateSystemObjects	BaseSystemC	CreateSystemObjects	__thiscall	00576ADB: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\tsystem.cpp		medium	unique_method_and_source
0	00576E10	GameSystemC::CreateSystemObjects	GameSystemC::CreateSystemObjects	GameSystemC	CreateSystemObjects	__thiscall	00576E1B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\tsystem.cpp		medium	unique_method_and_source
0	00576EF0	GameSystemC::InitSystem	GameSystemC::InitSystem	GameSystemC	InitSystem	__thiscall	00576EFE: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\tsystem.cpp		medium	unique_method_and_source
0	005770D0	GameSystemC::DoneSystem	GameSystemC::DoneSystem	GameSystemC	DoneSystem	__thiscall	005770D8: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\tsystem.cpp		medium	unique_method_and_source
0	005776D0	GameSystemC::GetMessage	GameSystemC::GetMessage	GameSystemC	GetMessage	__thiscall	005776E4: MOV dword ptr [EBP + -0x24],ECX	E:\\__titans\\tsystem.cpp		medium	unique_method_and_source
0	00578200	DebugSystemC::CreateSystemObjects	DebugSystemC::CreateSystemObjects	DebugSystemC	CreateSystemObjects	__thiscall	0057820B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\tsystem.cpp		medium	unique_method_and_source
1	00578560	FUN_00578560	STCrabC::SetSprRange	STCrabC	SetSprRange	__thiscall	0057856A: MOV ESI,ECX	E:\\__titans\\Igor\\to_crab.cpp		high	unique_method_and_source
0	00578630	STCrabC::GetMessage	STCrabC::GetMessage	STCrabC	GetMessage	__thiscall	00578636: MOV EDX,dword ptr [ECX + 0x239]	E:\\__titans\\Igor\\to_crab.cpp		medium	unique_method_and_source
1	00579170	FUN_00579170	STCrabC::Bad	STCrabC	Bad	__thiscall	00579181: MOV EDI,ECX	E:\\__titans\\Igor\\to_crab.cpp		high	unique_method_and_source
0	0057BF60	STFishC::GetMessage	STFishC::GetMessage	STFishC	GetMessage	__thiscall	0057BF66: MOV EAX,dword ptr [ECX + 0x23b]	E:\\__titans\\Igor\\To_fish.cpp		medium	unique_method_and_source
1	0057CD70	FUN_0057cd70	STFishC::LifeFish	STFishC	LifeFish	__thiscall	0057CD73: PUSH ECX	E:\\__titans\\Igor\\To_fish.cpp		high	unique_method_and_source
1	0057DFD0	FUN_0057dfd0	STResourceC::SetResource	STResourceC	SetResource	__thiscall	0057DFD4: MOV ESI,ECX	E:\\__titans\\Igor\\To_gold.cpp		high	unique_method_and_source
0	0057E0A0	STDcResourcC::GetMessage	STDcResourcC::GetMessage	STDcResourcC	GetMessage	__thiscall	0057E0A6: MOV AL,byte ptr [ECX + 0x261]	E:\\__titans\\Igor\\To_gold.cpp		medium	unique_method_and_source
1	0057F580	FUN_0057f580	STDcResourcC::Init	STDcResourcC	Init	__thiscall	0057F588: MOV EBX,ECX	E:\\__titans\\Igor\\To_gold.cpp		high	unique_method_and_source
0	0057F6E0	STDcResourcC::CreateRes	STDcResourcC::CreateRes	STDcResourcC	CreateRes	__thiscall	0057F6ED: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\Igor\\To_gold.cpp		medium	unique_method_and_source
0	00580B60	STFieldC::CreateField	STFieldC::CreateField	STFieldC	CreateField	__thiscall	00580B6C: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Igor\\To_gold.cpp		medium	unique_method_and_source
1	00581AC0	FUN_00581ac0	STJellyManC::Error	STJellyManC	Error	__thiscall	00581AC3: MOV EAX,dword ptr [ECX + 0x20f]	E:\\__titans\\Igor\\to_jell_m.cpp		high	unique_method_and_source
0	00581BF0	STJellyManC::GetMessage	STJellyManC::GetMessage	STJellyManC	GetMessage	__thiscall	00581BFD: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Igor\\to_jell_m.cpp		medium	unique_method_and_source
1	005825C0	FUN_005825c0	STJellyGunC::LifeGun	STJellyGunC	LifeGun	__thiscall	005825C9: MOV ESI,ECX	E:\\__titans\\Igor\\to_jelly.cpp		high	unique_method_and_source
0	00583270	STJellyGunC::GetMessage	STJellyGunC::GetMessage	STJellyGunC	GetMessage	__thiscall	00583279: MOV EAX,dword ptr [ECX + 0x235]	E:\\__titans\\Igor\\to_jelly.cpp		medium	unique_method_and_source
0	005859A0	STLBombC::GetMessage	STLBombC::GetMessage	STLBombC	GetMessage	__thiscall	005859A6: MOV EAX,dword ptr [ECX + 0x231]	E:\\__titans\\Igor\\to_lbomb.cpp		medium	unique_method_and_source
0	00588BC0	STMBombC::GetMessage	STMBombC::GetMessage	STMBombC	GetMessage	__thiscall	00588BC9: MOV EDX,dword ptr [ECX + 0x231]	E:\\__titans\\Igor\\to_mbomb.cpp		medium	unique_method_and_source
1	00589B50	FUN_00589b50	STOctopusC::SetSprRange	STOctopusC	SetSprRange	__thiscall	00589B5A: MOV ESI,ECX	E:\\__titans\\Igor\\to_oct.cpp		high	unique_method_and_source
0	00589C10	STOctopusC::GetMessage	STOctopusC::GetMessage	STOctopusC	GetMessage	__thiscall	00589C21: MOV dword ptr [EBP + -0x24],ECX	E:\\__titans\\Igor\\to_oct.cpp		medium	unique_method_and_source
1	0058A8D0	FUN_0058a8d0	STOctopusC::Bad	STOctopusC	Bad	__thiscall	0058A8DA: MOV ESI,ECX	E:\\__titans\\Igor\\to_oct.cpp		high	unique_method_and_source
0	0058C760	STSatC::GetMessage	STSatC::GetMessage	STSatC	GetMessage	__thiscall	0058C766: MOV EAX,dword ptr [ECX + 0x231]	E:\\__titans\\Igor\\to_sat.cpp		medium	unique_method_and_source
0	0058D7C0	STSharkC::GetMessage	STSharkC::GetMessage	STSharkC	GetMessage	__thiscall	0058D7C6: MOV EAX,dword ptr [ECX + 0x257]	E:\\__titans\\Igor\\To_shark.cpp		medium	unique_method_and_source
1	0058E570	FUN_0058e570	STSharkC::LifeShark	STSharkC	LifeShark	__thiscall	0058E579: MOV ESI,ECX	E:\\__titans\\Igor\\To_shark.cpp	65535	high	unique_method_and_source
1	00590010	FUN_00590010	STSharkC::CreateShark	STSharkC	CreateShark	__thiscall	0059003F: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\Igor\\To_shark.cpp		high	unique_method_and_source
0	00590170	MAdvTy::InitMAdv	MAdvTy::InitMAdv	MAdvTy	InitMAdv	__thiscall	0059017D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\adv_obj.cpp		medium	unique_method_and_source
0	00590410	MAdvTy::DoneMAdv	MAdvTy::DoneMAdv	MAdvTy	DoneMAdv	__thiscall	0059041C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\adv_obj.cpp		medium	unique_method_and_source
0	00590580	MAdvTy::PaintMAdv	MAdvTy::PaintMAdv	MAdvTy	PaintMAdv	__thiscall	0059058B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\adv_obj.cpp		medium	unique_method_and_source
0	005907D0	MAdvTy::NoneMAdv	MAdvTy::NoneMAdv	MAdvTy	NoneMAdv	__thiscall	005907E1: PUSH ECX	E:\\__titans\\Start\\adv_obj.cpp		medium	unique_method_and_source
0	005908B0	MAdvTy::GetMessage	MAdvTy::GetMessage	MAdvTy	GetMessage	__thiscall	005908B7: MOV ESI,ECX	E:\\__titans\\Start\\adv_obj.cpp		medium	unique_method_and_source
0	00590B40	CampaignTy::InitCampaign	CampaignTy::InitCampaign	CampaignTy	InitCampaign	__thiscall	00590B50: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	005916F0	CampaignTy::DoneCampaign	CampaignTy::DoneCampaign	CampaignTy	DoneCampaign	__thiscall	005916FD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	00591940	CampaignTy::PaintCampaign	CampaignTy::PaintCampaign	CampaignTy	PaintCampaign	__thiscall	0059194D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	00591BF0	CampaignTy::NoneCampaign	CampaignTy::NoneCampaign	CampaignTy	NoneCampaign	__thiscall	00591BFB: MOV ESI,ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	00592340	CampaignTy::LightPalette	CampaignTy::LightPalette	CampaignTy	LightPalette	__thiscall	0059234C: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	00592470	CampaignTy::CloseButtons	CampaignTy::CloseButtons	CampaignTy	CloseButtons	__thiscall	0059247D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	005926E0	CampaignTy::AnimationCampaign	CampaignTy::AnimationCampaign	CampaignTy	AnimationCampaign	__thiscall	005926ED: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	00593040	CampaignTy::GetMessage	CampaignTy::GetMessage	CampaignTy	GetMessage	__thiscall	00593048: MOV ESI,ECX	E:\\__titans\\Start\\camp_obj.cpp		medium	unique_method_and_source
0	005939E0	ComboTy::OutBmpProc	ComboTy::OutBmpProc	ComboTy	OutBmpProc	__thiscall	00593A08: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\combo.cpp		medium	unique_method_and_source
0	00593B50	ComboTy::InitCombo	ComboTy::InitCombo	ComboTy	InitCombo	__thiscall	00593B60: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Start\\combo.cpp		medium	unique_method_and_source
0	005941D0	ComboTy::DoneCombo	ComboTy::DoneCombo	ComboTy	DoneCombo	__thiscall	005941DD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\combo.cpp		medium	unique_method_and_source
0	00594440	ComboTy::GetMessage	ComboTy::GetMessage	ComboTy	GetMessage	__thiscall	0059444D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\combo.cpp		medium	unique_method_and_source
0	00594B90	FSGSTy::OutChSlProc	FSGSTy::OutChSlProc	FSGSTy	OutChSlProc	__thiscall	00594BB8: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00594D40	FSGSTy::OutTRGlProc	FSGSTy::OutTRGlProc	FSGSTy	OutTRGlProc	__thiscall	00594D65: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00594EB0	FSGSTy::OutTRGlProc	FSGSTy::OutTRGlProc	FSGSTy	OutTRGlProc	__thiscall	00594ED5: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	005952B0	FSGSTy::OutSGlProc	FSGSTy::OutSGlProc	FSGSTy	OutSGlProc	__thiscall	005952D5: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	005956C0	FSGSTy::OutLadProc	FSGSTy::OutLadProc	FSGSTy	OutLadProc	__thiscall	005956DA: MOV dword ptr [0x00858df8],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00595E40	FSGSTy::InitFSGS	FSGSTy::InitFSGS	FSGSTy	InitFSGS	__thiscall	00595E50: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	005967F0	FSGSTy::DoneFSGS	FSGSTy::DoneFSGS	FSGSTy	DoneFSGS	__thiscall	005967FD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00596CC0	FSGSTy::PaintFSGS	FSGSTy::PaintFSGS	FSGSTy	PaintFSGS	__thiscall	00596CCC: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00597120	FSGSTy::NoneFSGS	FSGSTy::NoneFSGS	FSGSTy	NoneFSGS	__thiscall	0059712C: MOV ESI,ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00597E70	FSGSTy::SetState	FSGSTy::SetState	FSGSTy	SetState	__thiscall	00597E7B: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	005999C0	FSGSTy::PrepBkgMess	FSGSTy::PrepBkgMess	FSGSTy	PrepBkgMess	__thiscall	005999CD: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00599BE0	FSGSTy::PaintLogLogin	FSGSTy::PaintLogLogin	FSGSTy	PaintLogLogin	__thiscall	00599BED: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	00599E90	FSGSTy::PaintLogNew	FSGSTy::PaintLogNew	FSGSTy	PaintLogNew	__thiscall	00599E9D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059A320	FSGSTy::PaintLogPsw	FSGSTy::PaintLogPsw	FSGSTy	PaintLogPsw	__thiscall	0059A32D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059A640	FSGSTy::PaintGameNew	FSGSTy::PaintGameNew	FSGSTy	PaintGameNew	__thiscall	0059A64D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059A910	FSGSTy::PaintInfo	FSGSTy::PaintInfo	FSGSTy	PaintInfo	__thiscall	0059A91D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059B2C0	FSGSTy::PaintLadder	FSGSTy::PaintLadder	FSGSTy	PaintLadder	__thiscall	0059B2C9: MOV EDX,dword ptr [ECX + 0x1e8e]	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059B740	FSGSTy::CloseButtons	FSGSTy::CloseButtons	FSGSTy	CloseButtons	__thiscall	0059B74B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059C520	FSGSTy::CreateCtrls	FSGSTy::CreateCtrls	FSGSTy	CreateCtrls	__thiscall	0059C52B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059C700	FSGSTy::LoginCtrls	FSGSTy::LoginCtrls	FSGSTy	LoginCtrls	__thiscall	0059C70A: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059C9F0	FSGSTy::NewIDCtrls	FSGSTy::NewIDCtrls	FSGSTy	NewIDCtrls	__thiscall	0059C9FA: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059CEE0	FSGSTy::PswCtrls	FSGSTy::PswCtrls	FSGSTy	PswCtrls	__thiscall	0059CEEA: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059D240	FSGSTy::LicCtrls	FSGSTy::LicCtrls	FSGSTy	LicCtrls	__thiscall	0059D24B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059D720	FSGSTy::InfoCtrls	FSGSTy::InfoCtrls	FSGSTy	InfoCtrls	__thiscall	0059D729: MOV EDX,dword ptr [ECX + 0x1b0c]	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059DB20	FSGSTy::ChatCtrls	FSGSTy::ChatCtrls	FSGSTy	ChatCtrls	__thiscall	0059DB2F: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059E7F0	FSGSTy::NewGameCtrls	FSGSTy::NewGameCtrls	FSGSTy	NewGameCtrls	__thiscall	0059E7FA: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059EB00	FSGSTy::JoinGameCtrls	FSGSTy::JoinGameCtrls	FSGSTy	JoinGameCtrls	__thiscall	0059EB0B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059F260	FSGSTy::LadderCtrls	FSGSTy::LadderCtrls	FSGSTy	LadderCtrls	__thiscall	0059F26B: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	0059F670	FSGSTy::DeleteCtrls	FSGSTy::DeleteCtrls	FSGSTy	DeleteCtrls	__thiscall	0059F67D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	005A0DC0	FSGSTy::ConnectProc	FSGSTy::ConnectProc	FSGSTy	ConnectProc	__thiscall	005A0DC6: MOV AL,byte ptr [ECX + 0x1a5f]	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
0	005A0FF0	FSGSTy::DoLogon	FSGSTy::DoLogon	FSGSTy	DoLogon	__thiscall	005A0FFB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Start\\fsgs_obj.cpp		medium	unique_method_and_source
