apply	shape_id	type_path	length	target_count	field_count	confidence	reason
0	AnonShape_005B87D0_D740444D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B87D0_D740444D	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005B8F40_637CCFBF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B8F40_637CCFBF	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005B9730_F73AC4AB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B9730_F73AC4AB	7304	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005B9860_CE385CBB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005B9860_CE385CBB	6752	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005BD4B0_53444B07	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005BD4B0_53444B07	100	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005C28C0_3F4A1EA1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005C28C0_3F4A1EA1	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005DA980_EAE0F13B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DA980_EAE0F13B	1680	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005DBF40_C70CB3ED	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DBF40_C70CB3ED	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005DD470_5015C87C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DD470_5015C87C	484	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005DE050_07B1DC2A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005DE050_07B1DC2A	484	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005E4300_441EBD84	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E4300_441EBD84	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005E6640_6C0A179C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E6640_6C0A179C	6896	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005EAF10_E9FE21EE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EAF10_E9FE21EE	52	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005EC370_2858412B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EC370_2858412B	588	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005EC6A0_91FF94F1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EC6A0_91FF94F1	52	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005EC850_D3866F46	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EC850_D3866F46	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005ED1C0_48166455	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005ED1C0_48166455	716	1	4	review	multiple consistent fixed offsets in one persistent target
0	AnonShape_005EF5F0_8C51B92F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005EF5F0_8C51B92F	112	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F00B0_88BE3B54	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F00B0_88BE3B54	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F0240_1A9CFE11	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F0240_1A9CFE11	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F0280_83C341D9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F0280_83C341D9	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F10D0_BAD04A4C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F10D0_BAD04A4C	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F1380_AD368A85	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F1380_AD368A85	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F13C0_B0BAECCA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F13C0_B0BAECCA	64	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F15F0_64E1389F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F15F0_64E1389F	64	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F68B0_23767193	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F68B0_23767193	200	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005F9CB0_7ABD270C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F9CB0_7ABD270C	748	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_005F9FF0_D4843467	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005F9FF0_D4843467	748	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FAC40_2F17653E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FAC40_2F17653E	748	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_005FADA0_CF669872	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FADA0_CF669872	748	1	1	review	consistent nested offsets through a pointer field in one persistent target
1	AnonShape_005FB030_9C7404C6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FB030_9C7404C6	756	1	4	layout	multiple consistent fixed offsets in one persistent target
0	AnonShape_005FB600_0B8C3724	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FB600_0B8C3724	676	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FB640_B21A0A22	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FB640_B21A0A22	500	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FCAD0_6622BF93	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FCAD0_6622BF93	588	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FCEB0_459612F8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FCEB0_459612F8	52	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FD1B0_83293629	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FD1B0_83293629	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FD6A0_EC193285	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FD6A0_EC193285	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FE5D0_FE3006E4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FE5D0_FE3006E4	8	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FEB60_D788AE60	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FEB60_D788AE60	576	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_005FF1F0_5CC77395	/SubmarineTitans/Recovered/PointerShapes/AnonShape_005FF1F0_5CC77395	580	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006001E0_8A830027	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006001E0_8A830027	568	1	2	review	multiple consistent fixed offsets in one persistent target
0	AnonShape_00601D10_11B39116	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00601D10_11B39116	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006028A0_DD3959A4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006028A0_DD3959A4	536	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_006033D0_8A1D4BAE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006033D0_8A1D4BAE	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00604160_F1552931	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00604160_F1552931	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00604820_51E8C765	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00604820_51E8C765	624	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006099A0_C28E2104	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006099A0_C28E2104	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060A800_DC6408DD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060A800_DC6408DD	568	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_0060BCB0_991E8959	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060BCB0_991E8959	552	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060BDD0_05D86F56	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060BDD0_05D86F56	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060C1A0_C56C5993	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060C1A0_C56C5993	136	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060CA20_1F95243D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060CA20_1F95243D	528	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060D300_330C6ABB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060D300_330C6ABB	584	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060D390_A6C286F4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060D390_A6C286F4	584	1	2	review	multiple consistent fixed offsets in one persistent target
0	AnonShape_0060D810_F3564F1B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060D810_F3564F1B	584	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_0060E210_BF82AFCE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060E210_BF82AFCE	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060E680_206C65A9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060E680_206C65A9	16	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0060EC00_3D989AA8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0060EC00_3D989AA8	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006139A0_53394AFA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006139A0_53394AFA	668	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00614400_B8B58418	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00614400_B8B58418	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00614950_E69A7C9E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00614950_E69A7C9E	748	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00614C80_BB1F50FE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00614C80_BB1F50FE	748	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00615430_5EA4B08C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00615430_5EA4B08C	748	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00615FD0_99743BBC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00615FD0_99743BBC	772	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006164E0_C12050CE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006164E0_C12050CE	668	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00617880_C53B1B82	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00617880_C53B1B82	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006178C0_C1F0CF91	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006178C0_C1F0CF91	144	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00617A20_4FE0E530	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00617A20_4FE0E530	100	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00617C30_B90B5754	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00617C30_B90B5754	100	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00617EB0_1C326A6E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00617EB0_1C326A6E	100	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00617ED0_212C2BD5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00617ED0_212C2BD5	108	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00618900_C8E92F3A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00618900_C8E92F3A	104	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00618A50_99CF0829	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00618A50_99CF0829	104	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00618B40_DCA2A9E7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00618B40_DCA2A9E7	100	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00619320_830454A8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00619320_830454A8	156	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0061C910_119588E9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0061C910_119588E9	56	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0061CA90_DEFD339E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0061CA90_DEFD339E	84	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0061E7F0_01DCB062	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0061E7F0_01DCB062	48	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0061FA40_80D2C020	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0061FA40_80D2C020	192	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0061FC00_8D6B2824	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0061FC00_8D6B2824	192	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00620030_4DF28374	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00620030_4DF28374	204	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006201F0_7FF56498	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006201F0_7FF56498	204	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_006203F0_6E8CC79D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006203F0_6E8CC79D	216	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006205B0_CEC82577	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006205B0_CEC82577	216	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00620780_2E07FF22	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00620780_2E07FF22	228	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00620940_3F5FDBF7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00620940_3F5FDBF7	228	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00620B20_3CC7F0B7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00620B20_3CC7F0B7	240	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00620CE0_553FC28F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00620CE0_553FC28F	240	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00620F60_6D642FEB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00620F60_6D642FEB	252	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00621120_D90A6680	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00621120_D90A6680	252	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00621300_56117F47	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00621300_56117F47	264	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006214C0_5DA82DAD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006214C0_5DA82DAD	264	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00621640_E6E15AC5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00621640_E6E15AC5	272	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00621780_F78B7EC0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00621780_F78B7EC0	272	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00622990_96866BE5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00622990_96866BE5	272	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00622AB0_330E12AF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00622AB0_330E12AF	272	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00622AB0_C45DC960	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00622AB0_C45DC960	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006255B0_DBDA84F8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006255B0_DBDA84F8	588	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00626C90_FE2D19C3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00626C90_FE2D19C3	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00626FC0_FA8FB6E1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00626FC0_FA8FB6E1	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00627050_FBBC2658	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00627050_FBBC2658	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_006270E0_AA70B55C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006270E0_AA70B55C	28	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00627670_8F5B8269	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00627670_8F5B8269	852	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00627790_2AB9AF3A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00627790_2AB9AF3A	52	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00629040_09AFDC96	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00629040_09AFDC96	204	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0062AB10_830292D1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0062AB10_830292D1	160	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0062AEF0_3223AFD1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0062AEF0_3223AFD1	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0062B680_56737E74	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0062B680_56737E74	40	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_0062B770_F0FEBA2F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0062B770_F0FEBA2F	40	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_0062B990_538E5716	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0062B990_538E5716	40	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_0062CCA0_0F1732DB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0062CCA0_0F1732DB	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00630430_D4D461FD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00630430_D4D461FD	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006308B0_717D06CB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006308B0_717D06CB	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006308F0_0C0B4661	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006308F0_0C0B4661	60	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_006319E0_6F17E8B1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006319E0_6F17E8B1	112	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00631B60_33F6DA70	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00631B60_33F6DA70	116	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00631C20_01628122	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00631C20_01628122	116	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00631E00_D7FF5DA4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00631E00_D7FF5DA4	112	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00633770_0D42612A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00633770_0D42612A	124	1	10	review	multiple consistent fixed offsets in one persistent target
0	AnonShape_00635FD0_23FED72E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00635FD0_23FED72E	64	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00639630_91ABDE61	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00639630_91ABDE61	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00639670_30581873	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00639670_30581873	708	1	2	review	multiple consistent fixed offsets in one persistent target
0	AnonShape_0063C170_89398C01	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0063C170_89398C01	924	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0063C510_091F5E99	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0063C510_091F5E99	628	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_0063CC10_3179EBBD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0063CC10_3179EBBD	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0063CFF0_FFF0BAD4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0063CFF0_FFF0BAD4	828	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_0063FE70_966F46C1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0063FE70_966F46C1	900	1	2	review	multiple consistent fixed offsets in one persistent target
0	AnonShape_00640170_0CC3A89E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00640170_0CC3A89E	900	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00640320_CB6178FE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00640320_CB6178FE	900	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006406D0_05A86BF1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006406D0_05A86BF1	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006406D0_A1028CB0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006406D0_A1028CB0	52	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00643E20_7967F455	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00643E20_7967F455	500	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_006457E0_D0D8C27F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006457E0_D0D8C27F	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00645F10_DD339E8F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00645F10_DD339E8F	40	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00646D00_34D7A97E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00646D00_34D7A97E	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00647B60_9DCC946A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00647B60_9DCC946A	8	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00647B80_0B3474AE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00647B80_0B3474AE	8	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00647BA0_86AA90F7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00647BA0_86AA90F7	1256	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_00647BA0_F0CA3D39	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00647BA0_F0CA3D39	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00647D50_CD712BA5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00647D50_CD712BA5	1464	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_006488C0_E0029B58	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006488C0_E0029B58	84	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_00648C10_30A1BBFD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00648C10_30A1BBFD	112	1	4	review	multiple consistent fixed offsets in one persistent target; concrete target type preserved
0	AnonShape_00649B90_1C9308B0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00649B90_1C9308B0	84	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_00649EB0_8CDE5DA9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00649EB0_8CDE5DA9	84	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064A830_2AFFF1FE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064A830_2AFFF1FE	4	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064A910_F8F2B450	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064A910_F8F2B450	12	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064A970_33DBB990	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064A970_33DBB990	4	1	1	review	single/weak fixed-offset profile retained for review; unsettled decompiler type propagation: persistent local requires role repair
0	AnonShape_0064CC90_892FE533	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064CC90_892FE533	1464	1	2	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064CD30_9386233E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064CD30_9386233E	1464	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064E300_087F62DC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064E300_087F62DC	128	1	1	review	single/weak fixed-offset profile retained for review; unsettled decompiler type propagation: persistent local requires role repair
0	AnonShape_0064E510_62575065	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064E510_62575065	1268	1	1	review	consistent nested offsets through a pointer field in one persistent target
0	AnonShape_0064E8C0_55D619B7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064E8C0_55D619B7	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064E910_BEEF74E3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064E910_BEEF74E3	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064E960_781AC0FD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064E960_781AC0FD	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064E9A0_7C06081A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064E9A0_7C06081A	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064EA10_A671C4A7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064EA10_A671C4A7	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064EA60_9905C978	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064EA60_9905C978	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064EAA0_C5553866	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064EAA0_C5553866	12	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064EB20_CBD2CC1E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064EB20_CBD2CC1E	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064EBE0_6039A486	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064EBE0_6039A486	20	1	1	review	single/weak fixed-offset profile retained for review
0	AnonShape_0064EC30_383D4D00	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064EC30_383D4D00	28	1	1	review	single/weak fixed-offset profile retained for review
