apply	action	function_address	function_name	call_address	target_address	target_name	expected_override	proposed_return_type	confidence	evidence
1	apply	00597E70	FSGSTy::SetState	0059835C	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[00598370:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	00597E70	FSGSTy::SetState	005985A8	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[005985BA:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	00597E70	FSGSTy::SetState	00598718	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059872A:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	00597E70	FSGSTy::SetState	00598B1D	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[00598B2F:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	00597E70	FSGSTy::SetState	00598D9C	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[00598DB1:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	00597E70	FSGSTy::SetState	00598F72	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[00598F87:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	00597E70	FSGSTy::SetState	005991A6	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[005991B8:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	005999C0	FSGSTy::PrepBkgMess	00599A76	006B50C0	FUN_006b50c0	__stdcall;pointer:/ushort;/int;/int;/int;/uint;pointer:/undefined4;/int	pointer:/ushort	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ushort through COPY/CAST/INDIRECT; consumer anchors=[00599A76:typed-boundary-before-reused-lifetime, 00599A81:typed-store]; transport callee ABI /int is retained
1	apply	00599BE0	FSGSTy::PaintLogLogin	00599C89	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[00599C89:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599BE0	FSGSTy::PaintLogLogin	00599CE8	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[00599CE8:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599BE0	FSGSTy::PaintLogLogin	00599D50	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[00599D50:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599E90	FSGSTy::PaintLogNew	00599F39	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[00599F39:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599E90	FSGSTy::PaintLogNew	00599F98	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[00599F98:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599E90	FSGSTy::PaintLogNew	00599FFA	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[00599FFA:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599E90	FSGSTy::PaintLogNew	0059A059	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A059:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599E90	FSGSTy::PaintLogNew	0059A0B8	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A0B8:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599E90	FSGSTy::PaintLogNew	0059A11A	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A11A:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00599E90	FSGSTy::PaintLogNew	0059A17F	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A17F:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A320	FSGSTy::PaintLogPsw	0059A3C9	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A3C9:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A320	FSGSTy::PaintLogPsw	0059A428	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A428:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A320	FSGSTy::PaintLogPsw	0059A48A	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A48A:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A320	FSGSTy::PaintLogPsw	0059A4EF	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A4EF:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A640	FSGSTy::PaintGameNew	0059A6E9	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A6E9:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A640	FSGSTy::PaintGameNew	0059A748	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A748:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A640	FSGSTy::PaintGameNew	0059A7AD	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A7AD:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059A9B9	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059A9B9:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AA4B	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AA4B:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AAA6	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AAA6:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AB04	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AB04:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AB62	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AB62:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059ABC3	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059ABC3:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AC05	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AC05:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AC64	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AC64:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059ACC6	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059ACC6:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AD2B	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AD2B:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AD8D	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AD8D:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059ADEC	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059ADEC:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AE51	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AE51:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AEB9	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AEB9:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AEFB	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AEFB:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AF5A	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AF5A:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059AFBC	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059AFBC:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059A910	FSGSTy::PaintInfo	0059B021	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[0059B021:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	0059C9F0	FSGSTy::NewIDCtrls	0059CAE6	006B54F0	Library::DKW::TBL::SArrayCreate	none	pointer:/uint	high	one exact direct CALL result reaches only the concrete pointer view pointer:/uint through COPY/CAST/INDIRECT; consumer anchors=[0059CAF1:typed-store, 0059CAF7:typed-argument]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0059D240	FSGSTy::LicCtrls	0059D301	006C4880	Library::DKW::DDX::FUN_006c4880	none	pointer:/wingdi.h/tagBITMAPINFO	high	one exact direct CALL result reaches only the concrete pointer view pointer:/wingdi.h/tagBITMAPINFO through COPY/CAST/INDIRECT; consumer anchors=[0059D30C:typed-store, 0059D314:null-test]; transport callee ABI /wingdi.h/LPBITMAPINFO is retained
1	apply	0059D720	FSGSTy::InfoCtrls	0059D808	006B54F0	Library::DKW::TBL::SArrayCreate	none	pointer:/uint	high	one exact direct CALL result reaches only the concrete pointer view pointer:/uint through COPY/CAST/INDIRECT; consumer anchors=[0059D813:typed-store, 0059D819:typed-argument]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0059DB20	FSGSTy::ChatCtrls	0059DC16	006C4880	Library::DKW::DDX::FUN_006c4880	none	pointer:/wingdi.h/tagBITMAPINFO	high	one exact direct CALL result reaches only the concrete pointer view pointer:/wingdi.h/tagBITMAPINFO through COPY/CAST/INDIRECT; consumer anchors=[0059DC22:typed-store]; transport callee ABI /wingdi.h/LPBITMAPINFO is retained
1	apply	0059DB20	FSGSTy::ChatCtrls	0059DC37	006C4880	Library::DKW::DDX::FUN_006c4880	none	pointer:/wingdi.h/tagBITMAPINFO	high	one exact direct CALL result reaches only the concrete pointer view pointer:/wingdi.h/tagBITMAPINFO through COPY/CAST/INDIRECT; consumer anchors=[0059DC45:typed-store]; transport callee ABI /wingdi.h/LPBITMAPINFO is retained
1	apply	0059DB20	FSGSTy::ChatCtrls	0059DC47	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EA6DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EA6DArray through COPY/CAST/INDIRECT; consumer anchors=[0059DC47, 0059DC52:typed-store, 0059DC61, 0059DC61:typed-argument]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0059DB20	FSGSTy::ChatCtrls	0059DC6D	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EAADArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EAADArray through COPY/CAST/INDIRECT; consumer anchors=[0059DC77, 0059DC77:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0059EB00	FSGSTy::JoinGameCtrls	0059EBCD	006C4880	Library::DKW::DDX::FUN_006c4880	none	pointer:/wingdi.h/tagBITMAPINFO	high	one exact direct CALL result reaches only the concrete pointer view pointer:/wingdi.h/tagBITMAPINFO through COPY/CAST/INDIRECT; consumer anchors=[0059EBD9:typed-store]; transport callee ABI /wingdi.h/LPBITMAPINFO is retained
1	apply	0059EB00	FSGSTy::JoinGameCtrls	0059EBEB	006C4880	Library::DKW::DDX::FUN_006c4880	none	pointer:/wingdi.h/tagBITMAPINFO	high	one exact direct CALL result reaches only the concrete pointer view pointer:/wingdi.h/tagBITMAPINFO through COPY/CAST/INDIRECT; consumer anchors=[0059EBF5:typed-store]; transport callee ABI /wingdi.h/LPBITMAPINFO is retained
1	apply	0059EB00	FSGSTy::JoinGameCtrls	0059EC36	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EBEDArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/FSGSTy_field_1EBEDArray through COPY/CAST/INDIRECT; consumer anchors=[0059EC41, 0059EC41:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0059F260	FSGSTy::LadderCtrls	0059F344	006C4880	Library::DKW::DDX::FUN_006c4880	none	pointer:/wingdi.h/tagBITMAPINFO	high	one exact direct CALL result reaches only the concrete pointer view pointer:/wingdi.h/tagBITMAPINFO through COPY/CAST/INDIRECT; consumer anchors=[0059F367:typed-store]; transport callee ABI /wingdi.h/LPBITMAPINFO is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	0059F7AC	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059F7C4:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	0059F8FF	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059F914:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	0059FA42	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059FA54:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	0059FB79	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059FB8B:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	0059FCEB	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059FCFD:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	0059FE4A	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059FE5F:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	0059FFC9	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[0059FFDE:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	0059F670	FSGSTy::DeleteCtrls	005A00EA	006BF9F0	Library::DKW::DDX::FUN_006bf9f0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69;pointer:/int;/undefined4;/undefined4;/undefined4;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69 through COPY/CAST/INDIRECT; consumer anchors=[005A00FC:typed-argument]; transport callee ABI /undefined4 is retained
1	apply	005A1160	FSGSTy::CheckUpdate	005A127F	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[005A127F:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	005A1630	FSGSTy::Finished	005A179A	006B0140	LoadResourceString	none	pointer:/ccFntTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/ccFntTy through COPY/CAST/INDIRECT; consumer anchors=[005A179A:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	005A1920	FSGSTy::SetBanner	005A1A33	006C7DC0	Library::DKW::GPC::FUN_006c7dc0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_FSGSTy_006C7D20;/undefined4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_FSGSTy_006C7D20	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_FSGSTy_006C7D20 through COPY/CAST/INDIRECT; consumer anchors=[005A1A3A:null-test, 005A1A3C:neutral-store, 005A1A63:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	005A1F00	FSGSTy::AddMessage	005A2036	006AAC10	Library::DKW::LIB::MemAllocClear	none	/winnt.h/LPSTR	high	one exact direct CALL result reaches only the concrete pointer view /winnt.h/LPSTR through COPY/CAST/INDIRECT; consumer anchors=[005A2036:machine-call-boundary, 005A203D:null-test, 005A205E]; transport callee ABI pointer:/void is retained
1	apply	005A1F00	FSGSTy::AddMessage	005A20E3	007121F0	ccFntTy::FormSarr	none	pointer:/SubmarineTitans/Recovered/DArrayTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArrayTy through COPY/CAST/INDIRECT; consumer anchors=[005A20E3, 005A212C:null-test, 005A2138, 005A2138:typed-argument, 005A2143:load-base, 005A2161:load-base, 005A2171:load-base, 005A217E:load-base, 005A2195:load-base, 005A219E:typed-argument]; transport callee ABI pointer:/uint is retained
1	apply	005A3AB0	FSGSTy::SetInfo	005A3BA6	00403EC7	thunk_FUN_0055d590	none	pointer:/char	high	one exact direct CALL result reaches only the concrete pointer view pointer:/char through COPY/CAST/INDIRECT; consumer anchors=[005A3BA6:machine-call-boundary, 005A3BAE:null-test]; transport callee ABI pointer:/byte is retained
1	apply	005A3AB0	FSGSTy::SetInfo	005A3BF1	00403EC7	thunk_FUN_0055d590	none	pointer:/char	high	one exact direct CALL result reaches only the concrete pointer view pointer:/char through COPY/CAST/INDIRECT; consumer anchors=[005A3BF1:machine-call-boundary, 005A3BF6:null-test]; transport callee ABI pointer:/byte is retained
1	apply	005A3AB0	FSGSTy::SetInfo	005A3C39	00403EC7	thunk_FUN_0055d590	none	pointer:/char	high	one exact direct CALL result reaches only the concrete pointer view pointer:/char through COPY/CAST/INDIRECT; consumer anchors=[005A3C39:machine-call-boundary, 005A3C3E:null-test]; transport callee ABI pointer:/byte is retained
