apply	address	function	current_signature	current_calling_convention	signature_source	calls	direct_calls	thunk_calls	ecx_pointer_setup	ecx_scalar_setup	ecx_live_prior	ecx_unknown	caller_cleanup_calls	caller_cleanup_bytes	callee_ret_pop_bytes	expected_stack_bytes	incoming_ecx_used	exact_stack_argument_calls	classification	suggested_calling_convention	confidence	reason	error
0	004AD360	FUN_004ad360	undefined __thiscall FUN_004ad360(void * this, undefined4 param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004AD380	FUN_004ad380	void __thiscall FUN_004ad380(void * this, uint param_1, uint param_2)	__thiscall	ANALYSIS	7	0	7	7	0	0	0	0		8	8	1	7	thiscall_supported	__thiscall	high	7 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004AD400	FUN_004ad400	undefined __thiscall FUN_004ad400(void * this, undefined4 * param_1, undefined4 * param_2, undefined4 * param_3)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		12	12	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004AD460	FUN_004ad460	undefined __thiscall FUN_004ad460(void * this, int param_1)	__thiscall	ANALYSIS	41	0	41	40	0	0	1	0		4	4	1	41	thiscall_supported	__thiscall	high	40 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004AD4A0	FUN_004ad4a0	int __thiscall FUN_004ad4a0(void * this, int * param_1, char * text)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004AD630	FUN_004ad630	undefined __thiscall FUN_004ad630(void * this, undefined4 param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004AD670	FUN_004ad670	int __thiscall FUN_004ad670(void * this, char param_1)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		4	4	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004AE080	FUN_004ae080	undefined __thiscall FUN_004ae080(void * this, int param_1, int param_2, byte param_3)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		12	12	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004B6E30	FUN_004b6e30	undefined4 __thiscall FUN_004b6e30(void * this, int param_1, Global_sub_004B6E30_param_2Enum param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004B7B20	FUN_004b7b20	undefined __thiscall FUN_004b7b20(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004B7D00	FUN_004b7d00	int __thiscall FUN_004b7d00(void * this, STBoatC * param_1)	__thiscall	ANALYSIS	4	0	4	4	0	0	0	0		4	4	1	4	thiscall_supported	__thiscall	high	4 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004B7D50	FUN_004b7d50	bool __thiscall FUN_004b7d50(void * this, STBoatC * param_1)	__thiscall	ANALYSIS	10	0	10	5	0	0	5	0		4	4	1	10	thiscall_supported	__thiscall	high	5 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004B7E30	FUN_004b7e30	undefined4 __thiscall FUN_004b7e30(void * this, STBoatC_field_06F7State param_1, int param_2, int param_3)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004B9BB0	FUN_004b9bb0	undefined4 __thiscall FUN_004b9bb0(void * this, int param_1, ushort param_2, undefined2 param_3)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		12	12	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004B9D20	FUN_004b9d20	undefined4 __thiscall FUN_004b9d20(void * this, STBoatC * param_1)	__thiscall	ANALYSIS	3	0	3	0	0	0	3	0		4	4	1	3	stdcall_or_preserved_this_candidate		review	callee RET pops [4] but observed callers do not prepare ECX	-
0	004C21A0	FUN_004c21a0	undefined4 __thiscall FUN_004c21a0(void * this, Global_sub_004C21A0_param_1Enum param_1, int * param_2, float param_3, int param_4)	__thiscall	ANALYSIS	1	1	0	0	0	0	1	0		16	16	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [16] but observed callers do not prepare ECX	-
0	004C5980	FUN_004c5980	int __thiscall FUN_004c5980(void * this, short param_1, short param_2, short param_3)	__thiscall	ANALYSIS	1	1	0	0	0	0	1	0		24	12	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [24] but observed callers do not prepare ECX	-
0	004C6B90	sub_004167A0	void __thiscall sub_004167A0(void * this)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0			0	0	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004C6BB0	FUN_004c6bb0	undefined4 __thiscall FUN_004c6bb0(void * this, undefined4 param_1, undefined4 param_2, undefined4 param_3)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		12	12	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004C7730	FUN_004c7730	uint __thiscall FUN_004c7730(void * this, Global_sub_004C7730_param_1Enum param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004C7C50	FUN_004c7c50	undefined4 __thiscall FUN_004c7c50(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004C9430	FUN_004c9430	undefined4 __thiscall FUN_004c9430(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CCA00	FUN_004cca00	int __thiscall FUN_004cca00(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CCC10	FUN_004ccc10	undefined __thiscall FUN_004ccc10(void * this, int * param_1, int * param_2)	__thiscall	ANALYSIS	1	1	0	0	0	0	1	0		8	8	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [8] but observed callers do not prepare ECX	-
0	004CD3E0	FUN_004cd3e0	undefined4 __thiscall FUN_004cd3e0(void * this, uint param_1, undefined4 param_2)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		8	8	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004CDEB0	FUN_004cdeb0	undefined4 __thiscall FUN_004cdeb0(void * this, undefined4 param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CDEF0	FUN_004cdef0	undefined4 __thiscall FUN_004cdef0(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CDF80	FUN_004cdf80	undefined4 __thiscall FUN_004cdf80(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CDFD0	FUN_004cdfd0	undefined4 __thiscall FUN_004cdfd0(void * this, int param_1, int param_2, int param_3, int param_4)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		16	16	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004CE060	FUN_004ce060	int __thiscall FUN_004ce060(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004CE250	FUN_004ce250	undefined4 __thiscall FUN_004ce250(void * this, int param_1)	__thiscall	ANALYSIS	14	0	14	12	0	0	2	0		4	4	1	14	thiscall_supported	__thiscall	high	12 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004CE770	FUN_004ce770	uint __thiscall FUN_004ce770(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	4	1	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CE9E0	FUN_004ce9e0	void __thiscall FUN_004ce9e0(void * this, int * param_1, int * param_2, int * param_3)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		12	12	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004CF3E0	FUN_004cf3e0	undefined4 __thiscall FUN_004cf3e0(void * this, int param_1)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		4	4	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004CF450	FUN_004cf450	undefined4 __thiscall FUN_004cf450(void * this, int param_1)	__thiscall	ANALYSIS	0	0	0	0	0	0	0	0		4	4	1	0	unreferenced		review	no direct call reference to function or thunk entry	-
0	004CFBE0	FUN_004cfbe0	undefined __thiscall FUN_004cfbe0(void * this, Global_sub_004CFBE0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CFDE0	FUN_004cfde0	undefined __thiscall FUN_004cfde0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, uint param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004CFFF0	FUN_004cfff0	undefined __thiscall FUN_004cfff0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, int * param_3, int * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004D6360	FUN_004d6360	int __thiscall FUN_004d6360(void * this, short param_1, short param_2, short param_3)	__thiscall	ANALYSIS	1	1	0	0	0	0	1	0		24	12	1	0	stdcall_or_preserved_this_candidate		review	callee RET pops [24] but observed callers do not prepare ECX	-
0	004D6EB0	FUN_004d6eb0	void __thiscall FUN_004d6eb0(void * this, int param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004D8E70	FUN_004d8e70	undefined4 __thiscall FUN_004d8e70(void * this, int param_1, int param_2, undefined4 param_3)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		12	12	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004DBB10	FUN_004dbb10	int __thiscall FUN_004dbb10(void * this, RecoveredRecord_004DBB10_49DFDDD6 * param_1)	__thiscall	ANALYSIS	2	0	2	1	0	0	1	0		4	4	1	2	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DBB60	FUN_004dbb60	undefined4 __thiscall FUN_004dbb60(void * this, int * param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DBCC0	FUN_004dbcc0	undefined4 __thiscall FUN_004dbcc0(void * this, RecoveredRecordView_004DBCC0_6E09EFD2 * param_1, int param_2)	__thiscall	ANALYSIS	4	0	4	4	0	0	0	0		8	8	1	4	thiscall_supported	__thiscall	high	4 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004DBE00	FUN_004dbe00	undefined4 __thiscall FUN_004dbe00(void * this, RecoveredRecord_004DBE00_6A369FCE * param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004DBF30	FUN_004dbf30	undefined4 __thiscall FUN_004dbf30(void * this, RecoveredRecordView_004DBF30_6D6AEAAB * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DC4B0	FUN_004dc4b0	undefined __thiscall FUN_004dc4b0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DC720	FUN_004dc720	undefined4 __thiscall FUN_004dc720(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DCAA0	FUN_004dcaa0	undefined __thiscall FUN_004dcaa0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DD6C0	FUN_004dd6c0	undefined4 __thiscall FUN_004dd6c0(void * this, undefined4 param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DD700	FUN_004dd700	undefined4 __thiscall FUN_004dd700(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DD770	FUN_004dd770	uint __thiscall FUN_004dd770(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DD7C0	FUN_004dd7c0	undefined4 __thiscall FUN_004dd7c0(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DD800	FUN_004dd800	uint __thiscall FUN_004dd800(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DDB30	FUN_004ddb30	undefined4 __thiscall FUN_004ddb30(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DDBA0	FUN_004ddba0	undefined4 __thiscall FUN_004ddba0(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DDC30	FUN_004ddc30	undefined4 __thiscall FUN_004ddc30(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		8	8	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004DE1E0	FUN_004de1e0	undefined4 __thiscall FUN_004de1e0(void * this, Global_sub_004DE1E0_param_1Enum param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DE300	FUN_004de300	undefined4 __thiscall FUN_004de300(void * this, Global_sub_004DE300_param_1Enum param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DE4F0	FUN_004de4f0	int __thiscall FUN_004de4f0(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DEA90	FUN_004dea90	undefined __thiscall FUN_004dea90(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, int * param_3, int * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DEBD0	FUN_004debd0	undefined4 __thiscall FUN_004debd0(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DEEB0	FUN_004deeb0	undefined __thiscall FUN_004deeb0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DF370	FUN_004df370	undefined4 __thiscall FUN_004df370(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DF6F0	FUN_004df6f0	undefined __thiscall FUN_004df6f0(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004DFC70	FUN_004dfc70	int __thiscall FUN_004dfc70(void * this, int * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E15F0	FUN_004e15f0	undefined4 __thiscall FUN_004e15f0(void * this, uint param_1)	__thiscall	ANALYSIS	6	0	6	6	0	0	0	0		4	4	1	6	thiscall_supported	__thiscall	high	6 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E1690	FUN_004e1690	int __thiscall FUN_004e1690(void * this, int param_1)	__thiscall	ANALYSIS	7	0	7	6	0	0	1	0		4	4	1	7	thiscall_supported	__thiscall	high	6 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E16D0	FUN_004e16d0	undefined4 __thiscall FUN_004e16d0(void * this, int param_1)	__thiscall	ANALYSIS	7	0	7	7	0	0	0	0		4	4	1	7	thiscall_supported	__thiscall	high	7 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E18E0	FUN_004e18e0	undefined4 __thiscall FUN_004e18e0(void * this, int param_1)	__thiscall	ANALYSIS	5	0	5	5	0	0	0	0		4	4	1	5	thiscall_supported	__thiscall	high	5 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E1930	FUN_004e1930	int __thiscall FUN_004e1930(void * this, int * param_1, int param_2)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		8	8	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E1D70	FUN_004e1d70	void __thiscall FUN_004e1d70(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	6	0	6	6	0	0	0	0		8	8	1	6	thiscall_supported	__thiscall	high	6 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E1EB0	FUN_004e1eb0	int __thiscall FUN_004e1eb0(void * this, int param_1, int param_2, int param_3)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		12	12	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E1F70	FUN_004e1f70	int __thiscall FUN_004e1f70(void * this, int param_1)	__thiscall	ANALYSIS	2	0	2	1	0	1	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E1FB0	FUN_004e1fb0	int __thiscall FUN_004e1fb0(void * this, int param_1, uint param_2)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		8	8	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E2000	FUN_004e2000	int __thiscall FUN_004e2000(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		8	8	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E20D0	FUN_004e20d0	undefined4 __thiscall FUN_004e20d0(void * this, int param_1, int param_2, STBoatC_field_06F7State param_3, undefined4 param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E2190	FUN_004e2190	undefined4 __thiscall FUN_004e2190(void * this, int * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E2200	FUN_004e2200	undefined4 __thiscall FUN_004e2200(void * this, int param_1, int param_2, undefined4 param_3)	__thiscall	ANALYSIS	2	0	2	1	0	0	1	0		12	12	1	2	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E22A0	FUN_004e22a0	undefined4 __thiscall FUN_004e22a0(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		8	8	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E22F0	FUN_004e22f0	int __thiscall FUN_004e22f0(void * this, int param_1)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E2340	FUN_004e2340	int __thiscall FUN_004e2340(void * this, uint param_1, int param_2, undefined4 * param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E3790	FUN_004e3790	int __thiscall FUN_004e3790(void * this, uint param_1, int param_2, int param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E3800	FUN_004e3800	int __thiscall FUN_004e3800(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E4E90	FUN_004e4e90	undefined4 __thiscall FUN_004e4e90(void * this, int param_1, int param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	8	1	0	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E8B10	FUN_004e8b10	int __thiscall FUN_004e8b10(void * this, uint param_1)	__thiscall	ANALYSIS	5	0	5	5	0	0	0	0		8	4	1	0	thiscall_supported	__thiscall	high	5 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E8E50	FUN_004e8e50	undefined __thiscall FUN_004e8e50(void * this, TLOBaseTy_sub_004CAFC0_param_1Enum param_1, int param_2, uint * param_3, uint * param_4)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		16	16	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E91E0	FUN_004e91e0	int __thiscall FUN_004e91e0(void * this, STBoatC * param_1)	__thiscall	ANALYSIS	3	0	3	3	0	0	0	0		4	4	1	3	thiscall_supported	__thiscall	high	3 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E95C0	FUN_004e95c0	undefined4 __thiscall FUN_004e95c0(void * this, STBoatC * param_1)	__thiscall	ANALYSIS	7	0	7	7	0	0	0	0		4	4	1	7	thiscall_supported	__thiscall	high	7 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E9650	FUN_004e9650	undefined4 __thiscall FUN_004e9650(void * this, undefined4 * param_1, undefined4 * param_2, undefined4 * param_3)	__thiscall	ANALYSIS	2	0	2	1	0	0	1	0		12	12	1	2	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E96C0	FUN_004e96c0	undefined4 __thiscall FUN_004e96c0(void * this, int * param_1)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		4	4	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E9960	FUN_004e9960	undefined4 __thiscall FUN_004e9960(void * this, undefined4 * param_1, undefined4 * param_2, undefined4 * param_3)	__thiscall	ANALYSIS	2	0	2	2	0	0	0	0		12	12	1	2	thiscall_supported	__thiscall	high	2 callsites explicitly load ECX; no caller stack cleanup observed	-
0	004E99E0	FUN_004e99e0	undefined4 __thiscall FUN_004e99e0(void * this, undefined4 param_1, undefined4 param_2, undefined4 param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E9B10	FUN_004e9b10	undefined4 __thiscall FUN_004e9b10(void * this, RecoveredRecord_004E9B10_29E30AA9 * param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004E9BB0	FUN_004e9bb0	undefined4 __thiscall FUN_004e9bb0(void * this, RecoveredRecord_004E9BB0_CD9D470B * param_1)	__thiscall	ANALYSIS	1	0	1	0	0	0	1	0		4	4	1	1	stdcall_or_preserved_this_candidate		review	callee RET pops [4] but observed callers do not prepare ECX	-
0	004EA460	FUN_004ea460	undefined4 __thiscall FUN_004ea460(void * this, int param_1, RecoveredRecordView_004EA460_01FB090B * param_2)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		8	8	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004EA530	FUN_004ea530	undefined4 __thiscall FUN_004ea530(void * this, short param_1, short param_2, short param_3)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		12	12	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
0	004EB150	FUN_004eb150	undefined4 __thiscall FUN_004eb150(void * this, int param_1)	__thiscall	ANALYSIS	1	0	1	1	0	0	0	0		4	4	1	1	thiscall_supported	__thiscall	medium	ECX is explicitly prepared at observed callsite; callee RET pops stack arguments	-
