apply	kind	function_address	expected_function	expected_signature	stack_offset	length	proposed_name	expected_overlaps	site	reason	evidence
0	fixed_zero	0053DEA0	UPanelTy::CreateBut	undefined4 __thiscall CreateBut(undefined4 param_1, int param_2, int param_3, int param_4, byte param_5, LPSTR param_6, undefined4 param_7, undefined4 param_8, short param_9, ushort param_10, undefined4 param_11, char * param_12, undefined4 param_13, undefined4 param_14)	-464	380	stack_bytes_neg_1D0	Stack[-0x114]:4:local_114:/undefined4:DEFAULT: | Stack[-0x11c]:4:local_11c:/undefined4:DEFAULT: | Stack[-0x11e]:2:local_11e:/undefined2:DEFAULT: | Stack[-0x120]:2:local_120:/undefined2:DEFAULT: | Stack[-0x124]:4:local_124:/undefined4:DEFAULT: | Stack[-0x128]:4:local_128:/undefined4:DEFAULT: | Stack[-0x12c]:4:local_12c:/undefined4:DEFAULT: | Stack[-0x138]:4:local_138:/undefined4:DEFAULT: | Stack[-0x140]:4:local_140:/undefined4:DEFAULT: | Stack[-0x142]:2:local_142:/undefined2:DEFAULT: | Stack[-0x144]:2:local_144:/undefined2:DEFAULT: | Stack[-0x148]:4:local_148:/undefined4:DEFAULT: | Stack[-0x14c]:4:local_14c:/undefined4:DEFAULT: | Stack[-0x150]:4:local_150:/undefined4:DEFAULT: | Stack[-0x168]:4:local_168:/undefined4:DEFAULT: | Stack[-0x16c]:4:local_16c:/undefined4:DEFAULT: | Stack[-0x170]:4:local_170:/undefined4:DEFAULT: | Stack[-0x1a8]:4:local_1a8:/undefined4:DEFAULT: | Stack[-0x1ac]:4:local_1ac:/undefined4:DEFAULT: | Stack[-0x1b0]:4:local_1b0:/undefined4:DEFAULT: | Stack[-0x1bc]:4:local_1bc:/undefined4:DEFAULT: | Stack[-0x1c0]:4:local_1c0:/undefined4:DEFAULT: | Stack[-0x1c4]:4:local_1c4:/undefined4:DEFAULT: | Stack[-0x1c8]:4:local_1c8:/undefined4:DEFAULT: | Stack[-0x1cc]:4:local_1cc:/undefined4:DEFAULT: | Stack[-0x1d0]:4:local_1d0:/undefined4:DEFAULT: | Stack[-0xa8]:4:local_a8:/undefined4:DEFAULT: | Stack[-0xac]:4:local_ac:/undefined4:DEFAULT: | Stack[-0xc4]:4:local_c4:/undefined4:DEFAULT: | Stack[-0xc8]:4:local_c8:/undefined4:DEFAULT:	0053DEEF STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00541030	DelAllAccelerators	undefined __stdcall DelAllAccelerators(void)	-180	76	stack_bytes_neg_B4	Stack[-0xb4]:1:local_b4:/undefined:DEFAULT:	0054104B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005412B0	FUN_005412b0	HDC __cdecl FUN_005412b0(ushort * param_1, undefined * param_2, BYTE param_3)	-204	60	stack_bytes_neg_CC	Stack[-0xb0]:1:local_b0:/undefined:DEFAULT: | Stack[-0xb1]:1:local_b1:/undefined1:DEFAULT: | Stack[-0xb2]:1:local_b2:/undefined1:DEFAULT: | Stack[-0xb3]:1:local_b3:/undefined1:DEFAULT: | Stack[-0xb4]:1:local_b4:/undefined1:DEFAULT: | Stack[-0xb5]:1:local_b5:/undefined1:DEFAULT: | Stack[-0xb6]:1:local_b6:/undefined1:DEFAULT: | Stack[-0xb7]:1:local_b7:/undefined1:DEFAULT: | Stack[-0xb8]:1:local_b8:/undefined1:DEFAULT: | Stack[-0xbc]:4:local_bc:/undefined4:DEFAULT: | Stack[-0xc0]:4:local_c0:/undefined4:DEFAULT: | Stack[-0xc4]:4:local_c4:/undefined4:DEFAULT: | Stack[-0xc8]:4:local_c8:/undefined4:DEFAULT: | Stack[-0xcc]:4:local_cc:/undefined4:DEFAULT:	005412C9 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005416A0	FUN_005416a0	HDC __cdecl FUN_005416a0(int param_1, undefined * param_2, BYTE param_3)	-176	60	stack_bytes_neg_B0	Stack[-0x94]:1:local_94:/undefined:DEFAULT: | Stack[-0x95]:1:local_95:/undefined1:DEFAULT: | Stack[-0x96]:1:local_96:/undefined1:DEFAULT: | Stack[-0x97]:1:local_97:/undefined1:DEFAULT: | Stack[-0x98]:1:local_98:/undefined1:DEFAULT: | Stack[-0x99]:1:local_99:/undefined1:DEFAULT: | Stack[-0x9a]:1:local_9a:/undefined1:DEFAULT: | Stack[-0x9b]:1:local_9b:/undefined1:DEFAULT: | Stack[-0x9c]:1:local_9c:/undefined1:DEFAULT: | Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xa4]:4:local_a4:/undefined4:DEFAULT: | Stack[-0xa8]:4:local_a8:/undefined4:DEFAULT: | Stack[-0xac]:4:local_ac:/undefined4:DEFAULT: | Stack[-0xb0]:4:local_b0:/undefined4:DEFAULT:	005416B9 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005419E0	FUN_005419e0	HDC __cdecl FUN_005419e0(int param_1, undefined * param_2, BYTE param_3)	-164	60	stack_bytes_neg_A4	Stack[-0x88]:1:local_88:/undefined:DEFAULT: | Stack[-0x89]:1:local_89:/undefined1:DEFAULT: | Stack[-0x8a]:1:local_8a:/undefined1:DEFAULT: | Stack[-0x8b]:1:local_8b:/undefined1:DEFAULT: | Stack[-0x8c]:1:local_8c:/undefined1:DEFAULT: | Stack[-0x8d]:1:local_8d:/undefined1:DEFAULT: | Stack[-0x8e]:1:local_8e:/undefined1:DEFAULT: | Stack[-0x8f]:1:local_8f:/undefined1:DEFAULT: | Stack[-0x90]:1:local_90:/undefined1:DEFAULT: | Stack[-0x94]:4:local_94:/undefined4:DEFAULT: | Stack[-0x98]:4:local_98:/undefined4:DEFAULT: | Stack[-0x9c]:4:local_9c:/undefined4:DEFAULT: | Stack[-0xa0]:4:local_a0:/undefined4:DEFAULT: | Stack[-0xa4]:4:local_a4:/undefined4:DEFAULT:	005419F9 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00541CF0	FUN_00541cf0	HDC __cdecl FUN_00541cf0(ushort * param_1, undefined * param_2, BYTE param_3)	-144	60	stack_bytes_neg_90	Stack[-0x74]:1:local_74:/undefined:DEFAULT: | Stack[-0x75]:1:local_75:/undefined1:DEFAULT: | Stack[-0x76]:1:local_76:/undefined1:DEFAULT: | Stack[-0x77]:1:local_77:/undefined1:DEFAULT: | Stack[-0x78]:1:local_78:/undefined1:DEFAULT: | Stack[-0x79]:1:local_79:/undefined1:DEFAULT: | Stack[-0x7a]:1:local_7a:/undefined1:DEFAULT: | Stack[-0x7b]:1:local_7b:/undefined1:DEFAULT: | Stack[-0x7c]:1:local_7c:/undefined1:DEFAULT: | Stack[-0x80]:4:local_80:/undefined4:DEFAULT: | Stack[-0x84]:4:local_84:/undefined4:DEFAULT: | Stack[-0x88]:4:local_88:/undefined4:DEFAULT: | Stack[-0x8c]:4:local_8c:/undefined4:DEFAULT: | Stack[-0x90]:4:local_90:/undefined4:DEFAULT:	00541D0A STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00541F60	FUN_00541f60	HDC __cdecl FUN_00541f60(ushort * param_1, undefined * param_2, BYTE param_3)	-144	60	stack_bytes_neg_90	Stack[-0x74]:1:local_74:/undefined:DEFAULT: | Stack[-0x75]:1:local_75:/undefined1:DEFAULT: | Stack[-0x76]:1:local_76:/undefined1:DEFAULT: | Stack[-0x77]:1:local_77:/undefined1:DEFAULT: | Stack[-0x78]:1:local_78:/undefined1:DEFAULT: | Stack[-0x79]:1:local_79:/undefined1:DEFAULT: | Stack[-0x7a]:1:local_7a:/undefined1:DEFAULT: | Stack[-0x7b]:1:local_7b:/undefined1:DEFAULT: | Stack[-0x7c]:1:local_7c:/undefined1:DEFAULT: | Stack[-0x80]:4:local_80:/undefined4:DEFAULT: | Stack[-0x84]:4:local_84:/undefined4:DEFAULT: | Stack[-0x88]:4:local_88:/undefined4:DEFAULT: | Stack[-0x8c]:4:local_8c:/undefined4:DEFAULT: | Stack[-0x90]:4:local_90:/undefined4:DEFAULT:	00541F79 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005421D0	FUN_005421d0	HDC __cdecl FUN_005421d0(ushort * param_1, undefined * param_2, BYTE param_3)	-144	60	stack_bytes_neg_90	Stack[-0x74]:1:local_74:/undefined:DEFAULT: | Stack[-0x75]:1:local_75:/undefined1:DEFAULT: | Stack[-0x76]:1:local_76:/undefined1:DEFAULT: | Stack[-0x77]:1:local_77:/undefined1:DEFAULT: | Stack[-0x78]:1:local_78:/undefined1:DEFAULT: | Stack[-0x79]:1:local_79:/undefined1:DEFAULT: | Stack[-0x7a]:1:local_7a:/undefined1:DEFAULT: | Stack[-0x7b]:1:local_7b:/undefined1:DEFAULT: | Stack[-0x7c]:1:local_7c:/undefined1:DEFAULT: | Stack[-0x80]:4:local_80:/undefined4:DEFAULT: | Stack[-0x84]:4:local_84:/undefined4:DEFAULT: | Stack[-0x88]:4:local_88:/undefined4:DEFAULT: | Stack[-0x8c]:4:local_8c:/undefined4:DEFAULT: | Stack[-0x90]:4:local_90:/undefined4:DEFAULT:	005421E9 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	005424A0	InterSystemC::CreateInterfObjects	undefined4 __thiscall CreateInterfObjects(void)	-388	380	stack_bytes_neg_184	Stack[-0x100]:4:local_100:/undefined4:DEFAULT: | Stack[-0x104]:4:local_104:/undefined4:DEFAULT: | Stack[-0x11c]:4:local_11c:/undefined4:DEFAULT: | Stack[-0x120]:4:local_120:/undefined4:DEFAULT: | Stack[-0x124]:4:local_124:/undefined4:DEFAULT: | Stack[-0x15c]:4:local_15c:/undefined4:DEFAULT: | Stack[-0x160]:4:local_160:/undefined4:DEFAULT: | Stack[-0x164]:4:local_164:/undefined4:DEFAULT: | Stack[-0x170]:4:local_170:/undefined4:DEFAULT: | Stack[-0x174]:4:local_174:/undefined4:DEFAULT: | Stack[-0x178]:4:local_178:/undefined4:DEFAULT: | Stack[-0x17c]:4:local_17c:/undefined4:DEFAULT: | Stack[-0x180]:4:local_180:/undefined4:DEFAULT: | Stack[-0x184]:4:local_184:/undefined4:DEFAULT: | Stack[-0x5c]:4:local_5c:/undefined4:DEFAULT: | Stack[-0x60]:4:local_60:/undefined4:DEFAULT: | Stack[-0xc8]:4:local_c8:/undefined4:DEFAULT: | Stack[-0xd0]:4:local_d0:/undefined4:DEFAULT: | Stack[-0xd2]:2:local_d2:/undefined2:DEFAULT: | Stack[-0xd4]:2:local_d4:/undefined2:DEFAULT: | Stack[-0xd8]:4:local_d8:/undefined4:DEFAULT: | Stack[-0xdc]:4:local_dc:/undefined4:DEFAULT: | Stack[-0xe0]:4:local_e0:/undefined4:DEFAULT: | Stack[-0xec]:4:local_ec:/undefined4:DEFAULT: | Stack[-0xf4]:4:local_f4:/undefined4:DEFAULT: | Stack[-0xf6]:2:local_f6:/undefined2:DEFAULT: | Stack[-0xf8]:2:local_f8:/undefined2:DEFAULT: | Stack[-0xfc]:4:local_fc:/undefined4:DEFAULT:	005425AF STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-644	33	stack_bytes_neg_284	Stack[-0x267]:4:local_267:/undefined4:DEFAULT: | Stack[-0x284]:1:local_284:/undefined:DEFAULT:	005499C6 STOSD.REP ES:EDI | 005499C8 STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-608	33	stack_bytes_neg_260	Stack[-0x257]:4:local_257:/undefined4:DEFAULT: | Stack[-0x25b]:4:local_25b:/undefined4:DEFAULT: | Stack[-0x25f]:4:local_25f:/undefined4:DEFAULT: | Stack[-0x260]:1:local_260:/undefined:DEFAULT:	00549324 STOSD.REP ES:EDI | 00549326 STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-572	33	stack_bytes_neg_23C	Stack[-0x233]:4:local_233:/undefined4:DEFAULT: | Stack[-0x237]:4:local_237:/undefined4:DEFAULT: | Stack[-0x23b]:4:local_23b:/undefined4:DEFAULT: | Stack[-0x23c]:1:local_23c:/undefined:DEFAULT:	0054944D STOSD.REP ES:EDI | 0054944F STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-484	32	stack_bytes_neg_1E4	Stack[-0x1c7]:4:local_1c7:/undefined4:DEFAULT: | Stack[-0x1db]:4:local_1db:/undefined4:DEFAULT: | Stack[-0x1df]:4:local_1df:/undefined4:DEFAULT: | Stack[-0x1e3]:4:local_1e3:/undefined4:DEFAULT: | Stack[-0x1e4]:1:local_1e4:/undefined:DEFAULT:	0054A084 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-452	1	stack_bytes_neg_1C4	Stack[-0x1c7]:4:local_1c7:/undefined4:DEFAULT:	0054A089 STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-448	32	stack_bytes_neg_1C0	Stack[-0x1a3]:4:local_1a3:/undefined4:DEFAULT: | Stack[-0x1b7]:4:local_1b7:/undefined4:DEFAULT: | Stack[-0x1bb]:4:local_1bb:/undefined4:DEFAULT: | Stack[-0x1bf]:4:local_1bf:/undefined4:DEFAULT: | Stack[-0x1c0]:1:local_1c0:/undefined:DEFAULT:	00549279 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-416	1	stack_bytes_neg_1A0	Stack[-0x1a3]:4:local_1a3:/undefined4:DEFAULT:	0054927E STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-352	24	stack_bytes_neg_160	Stack[-0x159]:1:local_159:/undefined1:DEFAULT: | Stack[-0x15a]:1:local_15a:/undefined1:DEFAULT: | Stack[-0x15b]:1:local_15b:/undefined1:DEFAULT: | Stack[-0x15f]:4:local_15f:/undefined4:DEFAULT: | Stack[-0x160]:1:local_160:/undefined:DEFAULT:	005498E2 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00548C40	CursorClassTy::TakeCmdToRun	undefined __thiscall TakeCmdToRun(int param_1)	-288	24	stack_bytes_neg_120	Stack[-0x119]:1:local_119:/undefined1:DEFAULT: | Stack[-0x11a]:1:local_11a:/undefined1:DEFAULT: | Stack[-0x11b]:1:local_11b:/undefined1:DEFAULT: | Stack[-0x11f]:4:local_11f:/undefined4:DEFAULT: | Stack[-0x120]:1:local_120:/undefined:DEFAULT:	00548F84 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0054AEE0	CursorClassTy::GCGameState	void __thiscall GCGameState(int param_1)	-248	32	stack_bytes_neg_F8	Stack[-0xf8]:1:local_f8:/undefined:DEFAULT:	0054AF86 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00550DB0	TradePanelTy::InitTradePanel	undefined __thiscall InitTradePanel(void)	-1504	336	stack_bytes_neg_5E0	Stack[-0x5c8]:4:local_5c8:/undefined4:DEFAULT: | Stack[-0x5cc]:4:local_5cc:/undefined4:DEFAULT: | Stack[-0x5d0]:4:local_5d0:/undefined4:DEFAULT: | Stack[-0x5d4]:4:local_5d4:/undefined4:DEFAULT: | Stack[-0x5dc]:4:local_5dc:/undefined4:DEFAULT: | Stack[-0x5e0]:4:local_5e0:/undefined4:DEFAULT:	00550DDC STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00550DB0	TradePanelTy::InitTradePanel	undefined __thiscall InitTradePanel(void)	-1168	984	stack_bytes_neg_490	Stack[-0x2a0]:4:local_2a0:/undefined4:DEFAULT: | Stack[-0x2fc]:4:local_2fc:/undefined4:DEFAULT: | Stack[-0x308]:1:local_308:/undefined:DEFAULT: | Stack[-0x30c]:4:local_30c:/undefined4:DEFAULT: | Stack[-0x374]:4:local_374:/undefined4:DEFAULT: | Stack[-0x378]:4:local_378:/undefined4:DEFAULT: | Stack[-0x37c]:4:local_37c:/undefined4:DEFAULT: | Stack[-0x380]:4:local_380:/undefined4:DEFAULT: | Stack[-0x420]:4:local_420:/undefined4:DEFAULT: | Stack[-0x424]:4:local_424:/undefined4:DEFAULT: | Stack[-0x428]:4:local_428:/undefined4:DEFAULT: | Stack[-0x474]:4:local_474:/undefined4:DEFAULT: | Stack[-0x478]:4:local_478:/undefined4:DEFAULT: | Stack[-0x47c]:4:local_47c:/undefined4:DEFAULT: | Stack[-0x480]:4:local_480:/undefined4:DEFAULT: | Stack[-0x484]:4:local_484:/undefined4:DEFAULT: | Stack[-0x488]:4:local_488:/undefined4:DEFAULT: | Stack[-0x48c]:4:local_48c:/undefined4:DEFAULT: | Stack[-0x490]:4:local_490:/undefined4:DEFAULT: | Stack[-0xbc]:4:local_bc:/undefined4:DEFAULT: | Stack[-0xc0]:4:local_c0:/undefined4:DEFAULT: | Stack[-0xc4]:4:local_c4:/undefined4:DEFAULT: | Stack[-0xe0]:4:local_e0:/undefined4:DEFAULT: | Stack[-0xe4]:4:local_e4:/undefined4:DEFAULT: | Stack[-0xe8]:4:local_e8:/undefined4:DEFAULT:	00550DE9 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00553E20	FUN_00553e20	HDC __cdecl FUN_00553e20(int param_1, undefined * param_2, byte param_3)	-152	60	stack_bytes_neg_98	Stack[-0x7c]:1:local_7c:/undefined:DEFAULT: | Stack[-0x7d]:1:local_7d:/undefined1:DEFAULT: | Stack[-0x7e]:1:local_7e:/undefined1:DEFAULT: | Stack[-0x7f]:1:local_7f:/undefined1:DEFAULT: | Stack[-0x80]:1:local_80:/undefined1:DEFAULT: | Stack[-0x81]:1:local_81:/undefined1:DEFAULT: | Stack[-0x82]:1:local_82:/undefined1:DEFAULT: | Stack[-0x83]:1:local_83:/undefined1:DEFAULT: | Stack[-0x84]:1:local_84:/undefined1:DEFAULT: | Stack[-0x88]:4:local_88:/undefined4:DEFAULT: | Stack[-0x8c]:4:local_8c:/undefined4:DEFAULT: | Stack[-0x90]:4:local_90:/undefined4:DEFAULT: | Stack[-0x94]:4:local_94:/undefined4:DEFAULT: | Stack[-0x98]:4:local_98:/undefined4:DEFAULT:	00553E3A STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	00554660	cLoadingTy::ShowScr	undefined __thiscall ShowScr(int param_1, int param_2)	-1100	1024	stack_bytes_neg_44C	Stack[-0x44c]:1:local_44c:/undefined:DEFAULT:	0055467B STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-1160	1104	stack_bytes_neg_488	Stack[-0x345]:1:local_345:/undefined1:DEFAULT: | Stack[-0x448]:1:local_448:/undefined:DEFAULT: | Stack[-0x449]:1:local_449:/undefined1:DEFAULT: | Stack[-0x488]:1:local_488:/undefined:DEFAULT:	0055C937 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-1160	1104	stack_bytes_neg_488	Stack[-0x345]:1:local_345:/undefined1:DEFAULT: | Stack[-0x448]:1:local_448:/undefined:DEFAULT: | Stack[-0x449]:1:local_449:/undefined1:DEFAULT: | Stack[-0x488]:1:local_488:/undefined:DEFAULT:	0055CA7F STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-1160	1104	stack_bytes_neg_488	Stack[-0x345]:1:local_345:/undefined1:DEFAULT: | Stack[-0x448]:1:local_448:/undefined:DEFAULT: | Stack[-0x449]:1:local_449:/undefined1:DEFAULT: | Stack[-0x488]:1:local_488:/undefined:DEFAULT:	0055CB32 STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-1160	1104	stack_bytes_neg_488	Stack[-0x345]:1:local_345:/undefined1:DEFAULT: | Stack[-0x448]:1:local_448:/undefined:DEFAULT: | Stack[-0x449]:1:local_449:/undefined1:DEFAULT: | Stack[-0x488]:1:local_488:/undefined:DEFAULT:	0055CCBE STOSD.REP ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-1160	1105	stack_bytes_neg_488	Stack[-0x345]:1:local_345:/undefined1:DEFAULT: | Stack[-0x448]:1:local_448:/undefined:DEFAULT: | Stack[-0x449]:1:local_449:/undefined1:DEFAULT: | Stack[-0x488]:1:local_488:/undefined:DEFAULT:	0055CD7D STOSD.REP ES:EDI | 0055CD7F STOSB ES:EDI	overlapping_stack_lifetimes	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-56	1	stack_bytes_neg_38		0055C944 STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-56	1	stack_bytes_neg_38		0055CA8C STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-56	1	stack_bytes_neg_38		0055CB3F STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	fixed_zero	0055C830	FUN_0055c830	undefined __thiscall FUN_0055c830(Global_sub_0055C830_param_1Enum param_1, byte * param_2, undefined4 param_3, byte * param_4, char * param_5)	-56	1	stack_bytes_neg_38		0055CCCB STOSB ES:EDI	exact_zero_span_unclaimed	exact zero-valued REP STOS span rooted in EBP-relative local storage
0	dynamic_alloca	0055EE70	FUN_0055ee70	int __stdcall FUN_0055ee70(byte * param_1, int param_2, int param_3)	0	0	dynamic_stack_0055EEAA		0055EEAA	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F0C0	FUN_0055f0c0	int * __stdcall FUN_0055f0c0(int * param_1, uint param_2, uint param_3, int param_4, uint param_5, callback_0055F0C0_p5 * param_6, callback_0055F0C0_p6 * param_7)	0	0	dynamic_stack_0055F10D		0055F10D	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F0C0	FUN_0055f0c0	int * __stdcall FUN_0055f0c0(int * param_1, uint param_2, uint param_3, int param_4, uint param_5, callback_0055F0C0_p5 * param_6, callback_0055F0C0_p6 * param_7)	0	0	dynamic_stack_0055F121		0055F121	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F0C0	FUN_0055f0c0	int * __stdcall FUN_0055f0c0(int * param_1, uint param_2, uint param_3, int param_4, uint param_5, callback_0055F0C0_p5 * param_6, callback_0055F0C0_p6 * param_7)	0	0	dynamic_stack_0055F13F		0055F13F	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F62E		0055F62E	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F643		0055F643	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F655		0055F655	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
0	dynamic_alloca	0055F410	AiCalcDispositionAreas	undefined __stdcall AiCalcDispositionAreas(uint param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, int param_8, int param_9, uint param_10)	0	0	dynamic_stack_0055F66C		0055F66C	runtime_extent_review	call target has the machine-verified MSVC alloca_probe p-code fixup; the resulting ESP-rooted object has runtime extent and cannot be a fixed Listing local
