item_kind	item_id	locator	status	detail
type	AnonShape_006E8EA0_4CEC1163	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006E8EA0_4CEC1163	disabled	apply=0
type	AnonShape_006E9490_1E4C9BFC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006E9490_1E4C9BFC	disabled	apply=0
type	AnonShape_006E9CB0_3E9AE260	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006E9CB0_3E9AE260	disabled	apply=0
type	AnonShape_006E9D40_9F8B294C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006E9D40_9F8B294C	disabled	apply=0
type	AnonShape_006E9DD0_F05AE3E5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006E9DD0_F05AE3E5	disabled	apply=0
type	AnonShape_006E9E60_8FAC707A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006E9E60_8FAC707A	disabled	apply=0
type	AnonShape_006EB540_A3400F06	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006EB540_A3400F06	disabled	apply=0
type	AnonShape_006EF410_73A88844	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006EF410_73A88844	disabled	apply=0
type	AnonShape_006F0E30_E46FC23B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006F0E30_E46FC23B	disabled	apply=0
type	AnonShape_006F0E30_F311FECB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006F0E30_F311FECB	disabled	apply=0
type	AnonShape_006F0EA0_D55EB521	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006F0EA0_D55EB521	disabled	apply=0
type	AnonShape_006F2D10_2C6A4914	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006F2D10_2C6A4914	disabled	apply=0
type	AnonShape_006F31D0_78B2E322	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006F31D0_78B2E322	disabled	apply=0
type	AnonShape_0070B3C0_68B37622	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0070B3C0_68B37622	disabled	apply=0
type	AnonShape_0070B3D0_A2BA8A38	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0070B3D0_A2BA8A38	disabled	apply=0
type	AnonShape_0070B410_DB9C2937	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0070B410_DB9C2937	disabled	apply=0
type	AnonShape_0070B670_4073A4BF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0070B670_4073A4BF	disabled	apply=0
type	AnonShape_0070B6B0_9E472F39	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0070B6B0_9E472F39	disabled	apply=0
type	AnonShape_0070CB20_44158EDF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0070CB20_44158EDF	disabled	apply=0
type	AnonShape_007111C0_C04D120D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007111C0_C04D120D	disabled	apply=0
type	AnonShape_00711260_5F344EA1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00711260_5F344EA1	disabled	apply=0
type	AnonShape_007121A0_1B02775B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007121A0_1B02775B	disabled	apply=0
type	AnonShape_007140E0_81B1AB4F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007140E0_81B1AB4F	disabled	apply=0
type	AnonShape_00714FB0_0BB1BE85	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00714FB0_0BB1BE85	disabled	apply=0
type	AnonShape_0071B970_0621E2F4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0071B970_0621E2F4	disabled	apply=0
type	AnonShape_0071B970_E2FEF369	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0071B970_E2FEF369	disabled	apply=0
type	AnonShape_0071C7C0_B392249F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0071C7C0_B392249F	disabled	apply=0
type	AnonShape_0071C9F0_5E31D1C4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0071C9F0_5E31D1C4	disabled	apply=0
type	AnonShape_00721520_76D85261	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00721520_76D85261	disabled	apply=0
type	AnonShape_00721830_297AC067	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00721830_297AC067	disabled	apply=0
type	AnonShape_00721A20_D210E3DE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00721A20_D210E3DE	disabled	apply=0
type	AnonShape_00726CE0_5F21D14F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00726CE0_5F21D14F	disabled	apply=0
type	AnonShape_00726CE0_B9FB2C5D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00726CE0_B9FB2C5D	disabled	apply=0
type	AnonShape_007279B0_99D820F0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007279B0_99D820F0	disabled	apply=0
type	AnonShape_007285D0_033BCCA5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007285D0_033BCCA5	disabled	apply=0
type	AnonShape_007285D0_B1C1C37A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007285D0_B1C1C37A	disabled	apply=0
type	AnonShape_00728640_387F93E5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00728640_387F93E5	disabled	apply=0
type	AnonShape_007288A0_38E675C4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007288A0_38E675C4	disabled	apply=0
type	AnonShape_00728DA0_24BC0B58	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00728DA0_24BC0B58	disabled	apply=0
type	AnonShape_007297E0_51D5B900	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007297E0_51D5B900	disabled	apply=0
type	AnonShape_00746C5E_CF937FDB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00746C5E_CF937FDB	disabled	apply=0
type	AnonShape_00746E32_BD8EE0B5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00746E32_BD8EE0B5	disabled	apply=0
type	AnonShape_0074706A_488FFC41	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074706A_488FFC41	disabled	apply=0
type	AnonShape_0074728A_77E50A11	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074728A_77E50A11	disabled	apply=0
type	AnonShape_0074731F_89C4F33F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074731F_89C4F33F	disabled	apply=0
type	AnonShape_00747406_5AE56BC6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747406_5AE56BC6	disabled	apply=0
type	AnonShape_00747429_6F3F8E66	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747429_6F3F8E66	disabled	apply=0
type	AnonShape_0074756B_96076918	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074756B_96076918	disabled	apply=0
type	AnonShape_00747874_2320CF85	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747874_2320CF85	disabled	apply=0
type	AnonShape_00747BB4_685C2A5E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747BB4_685C2A5E	disabled	apply=0
type	AnonShape_00747CE5_BE2B6FFD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747CE5_BE2B6FFD	disabled	apply=0
type	AnonShape_00747E65_ABAA61F6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747E65_ABAA61F6	disabled	apply=0
type	AnonShape_00748186_6B5D81C3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748186_6B5D81C3	disabled	apply=0
type	AnonShape_007482AB_2EB648DC	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007482AB_2EB648DC	disabled	apply=0
type	AnonShape_0074854F_0D83CE1E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074854F_0D83CE1E	disabled	apply=0
type	AnonShape_007485C5_7FF39E52	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007485C5_7FF39E52	disabled	apply=0
type	AnonShape_00748946_48ADA58B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748946_48ADA58B	disabled	apply=0
type	AnonShape_0074896B_CE92DB54	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074896B_CE92DB54	disabled	apply=0
type	AnonShape_00748B48_26E53CF6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748B48_26E53CF6	disabled	apply=0
type	AnonShape_00748DAE_008A8343	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748DAE_008A8343	disabled	apply=0
type	AnonShape_00749091_E1A4C814	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749091_E1A4C814	disabled	apply=0
type	AnonShape_00749299_5ECC4DF2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749299_5ECC4DF2	disabled	apply=0
type	AnonShape_00749A26_EE8F87AD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749A26_EE8F87AD	disabled	apply=0
type	AnonShape_00749A5E_F42B4B40	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749A5E_F42B4B40	disabled	apply=0
type	AnonShape_00749BE1_9DD58F06	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749BE1_9DD58F06	disabled	apply=0
type	AnonShape_00749D5F_88AB28BB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749D5F_88AB28BB	disabled	apply=0
type	AnonShape_00749DF1_21EFE06A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749DF1_21EFE06A	disabled	apply=0
type	AnonShape_0074A193_F35DFAC8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A193_F35DFAC8	disabled	apply=0
type	AnonShape_0074A277_4F0B8BBA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A277_4F0B8BBA	disabled	apply=0
type	AnonShape_0074A2AB_DE5617A0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A2AB_DE5617A0	disabled	apply=0
type	AnonShape_0074A347_CF3DEAF8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A347_CF3DEAF8	disabled	apply=0
type	AnonShape_0074A36E_FF8798CF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A36E_FF8798CF	disabled	apply=0
type	AnonShape_0074A39B_A99FC08E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A39B_A99FC08E	disabled	apply=0
type	AnonShape_0074A5D8_987C0FB3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A5D8_987C0FB3	disabled	apply=0
type	AnonShape_0074A760_0658D0E1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A760_0658D0E1	disabled	apply=0
type	AnonShape_0074A9C2_2A1D7D5F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A9C2_2A1D7D5F	disabled	apply=0
type	AnonShape_0074AA28_7820B059	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074AA28_7820B059	disabled	apply=0
type	AnonShape_0074AA87_1D7B2BBE	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074AA87_1D7B2BBE	disabled	apply=0
type	AnonShape_0074AAF7_D7AE3644	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074AAF7_D7AE3644	disabled	apply=0
type	AnonShape_0074AB15_59387055	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074AB15_59387055	disabled	apply=0
type	AnonShape_0074AE16_925FB5AB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074AE16_925FB5AB	disabled	apply=0
type	AnonShape_0074B06D_5FFEFC3B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074B06D_5FFEFC3B	disabled	apply=0
type	AnonShape_0074B469_AA21E70C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074B469_AA21E70C	disabled	apply=0
type	AnonShape_0074B49D_CF2E82BD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074B49D_CF2E82BD	disabled	apply=0
type	AnonShape_0074B99C_90BA0D42	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074B99C_90BA0D42	disabled	apply=0
type	AnonShape_0074BBC6_9995E9F0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BBC6_9995E9F0	disabled	apply=0
type	AnonShape_0074BE76_296BEA31	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BE76_296BEA31	disabled	apply=0
type	AnonShape_0074BFBF_25C920EA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BFBF_25C920EA	disabled	apply=0
type	AnonShape_0074BFBF_3F1968BA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BFBF_3F1968BA	disabled	apply=0
type	AnonShape_0074C115_92B6CB00	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C115_92B6CB00	disabled	apply=0
type	AnonShape_0074C32D_1C96726E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C32D_1C96726E	disabled	apply=0
type	AnonShape_0074C3F4_E1D2D201	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C3F4_E1D2D201	disabled	apply=0
type	AnonShape_0074C41B_AD8E3BA4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C41B_AD8E3BA4	disabled	apply=0
type	AnonShape_0074C434_F315B9E6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C434_F315B9E6	disabled	apply=0
type	AnonShape_0074C45B_400C9D0E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C45B_400C9D0E	disabled	apply=0
type	AnonShape_0074C49C_A9675054	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C49C_A9675054	disabled	apply=0
type	AnonShape_0074C4BF_2AFC08F6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C4BF_2AFC08F6	disabled	apply=0
type	AnonShape_0074C5D2_A76C5B9C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C5D2_A76C5B9C	disabled	apply=0
type	AnonShape_0074C77C_23247D2F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C77C_23247D2F	disabled	apply=0
type	AnonShape_0074C7CF_AF9A39E1	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C7CF_AF9A39E1	disabled	apply=0
type	AnonShape_0074C81F_586806C9	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C81F_586806C9	disabled	apply=0
type	AnonShape_0074C96C_6A33BE31	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C96C_6A33BE31	disabled	apply=0
type	AnonShape_0074CA21_D8F01A45	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CA21_D8F01A45	disabled	apply=0
type	AnonShape_0074CAA4_90BCF1C0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CAA4_90BCF1C0	disabled	apply=0
type	AnonShape_0074CB34_1C659738	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CB34_1C659738	disabled	apply=0
type	AnonShape_0074CCE2_ABB0D94E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CCE2_ABB0D94E	disabled	apply=0
type	AnonShape_0074CE2D_55789C42	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CE2D_55789C42	disabled	apply=0
type	AnonShape_0074CF58_FE34818C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074CF58_FE34818C	disabled	apply=0
type	AnonShape_0074D042_6BEF5C25	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D042_6BEF5C25	disabled	apply=0
type	AnonShape_0074D07D_47F257EA	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D07D_47F257EA	disabled	apply=0
type	AnonShape_0074D156_36A9B53D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D156_36A9B53D	disabled	apply=0
type	AnonShape_0074D283_B999CEE7	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D283_B999CEE7	disabled	apply=0
type	AnonShape_0074D38B_6E5ABA77	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D38B_6E5ABA77	disabled	apply=0
type	AnonShape_0074DEBA_EBD4664A	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074DEBA_EBD4664A	disabled	apply=0
type	AnonShape_0074DED7_35B6DF3E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074DED7_35B6DF3E	disabled	apply=0
type	AnonShape_0074DF72_2F2B013D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074DF72_2F2B013D	disabled	apply=0
type	AnonShape_0074E079_4086DFE5	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E079_4086DFE5	disabled	apply=0
type	AnonShape_0074E17D_D8181E54	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E17D_D8181E54	disabled	apply=0
type	AnonShape_0074E2C1_D4942C47	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E2C1_D4942C47	disabled	apply=0
type	AnonShape_0074E88E_91E8F49B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E88E_91E8F49B	disabled	apply=0
type	AnonShape_0074E8DF_0A57AC5F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E8DF_0A57AC5F	disabled	apply=0
type	AnonShape_0074F5D8_435A16B4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F5D8_435A16B4	disabled	apply=0
type	AnonShape_0074FC49_207C9CC4	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FC49_207C9CC4	disabled	apply=0
type	AnonShape_0074FDEB_BD1872A3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FDEB_BD1872A3	disabled	apply=0
type	AnonShape_0074FEA4_D17AA05B	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FEA4_D17AA05B	disabled	apply=0
type	AnonShape_0075022F_44237119	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075022F_44237119	disabled	apply=0
type	AnonShape_007516F0_6354DBDD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007516F0_6354DBDD	disabled	apply=0
type	AnonShape_00751F90_A3F2D002	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00751F90_A3F2D002	disabled	apply=0
type	AnonShape_00752030_828E6372	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00752030_828E6372	disabled	apply=0
type	AnonShape_00752060_B3F98700	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00752060_B3F98700	disabled	apply=0
type	AnonShape_00752080_C15D4E0F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00752080_C15D4E0F	disabled	apply=0
type	AnonShape_007550C0_39545027	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_39545027	disabled	apply=0
type	AnonShape_00755D40_97E6B3C8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755D40_97E6B3C8	disabled	apply=0
type	AnonShape_00756E50_AF67EA5D	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756E50_AF67EA5D	disabled	apply=0
type	AnonShape_00757070_508B7B82	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757070_508B7B82	disabled	apply=0
type	AnonShape_00757330_D61336A2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757330_D61336A2	disabled	apply=0
type	AnonShape_007574C0_96B4D703	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007574C0_96B4D703	disabled	apply=0
type	AnonShape_007576C0_30DE796E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007576C0_30DE796E	disabled	apply=0
type	AnonShape_007579A0_4F672792	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007579A0_4F672792	disabled	apply=0
type	AnonShape_0075A640_28AA4B51	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A640_28AA4B51	disabled	apply=0
type	AnonShape_0075A670_EE0D550C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A670_EE0D550C	disabled	apply=0
type	AnonShape_0075AE60_40844552	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075AE60_40844552	disabled	apply=0
type	AnonShape_0075AF80_1CB2725C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075AF80_1CB2725C	disabled	apply=0
type	AnonShape_0075B800_A23E79EB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075B800_A23E79EB	disabled	apply=0
type	AnonShape_0075B8E0_0BFBB4AB	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075B8E0_0BFBB4AB	disabled	apply=0
type	AnonShape_0075BED0_B3917790	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075BED0_B3917790	disabled	apply=0
type	AnonShape_0075C180_73A43719	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075C180_73A43719	disabled	apply=0
type	AnonShape_0075CB40_F517851C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075CB40_F517851C	disabled	apply=0
type	AnonShape_0075CDF0_76EF4ECD	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075CDF0_76EF4ECD	disabled	apply=0
type	AnonShape_0075D490_9F0106DF	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D490_9F0106DF	disabled	apply=0
type	AnonShape_0075D5F0_87E35102	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D5F0_87E35102	disabled	apply=0
type	AnonShape_0075D680_3F45445C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D680_3F45445C	disabled	apply=0
type	AnonShape_0075D680_D06DA6D8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D680_D06DA6D8	disabled	apply=0
type	AnonShape_0075D740_27A5DA7F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D740_27A5DA7F	disabled	apply=0
type	AnonShape_0075D740_A4C7EF79	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D740_A4C7EF79	disabled	apply=0
type	AnonShape_0075DC70_56915257	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075DC70_56915257	disabled	apply=0
type	AnonShape_0075DD00_D1F50353	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075DD00_D1F50353	disabled	apply=0
type	AnonShape_0075E0C0_CC576606	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075E0C0_CC576606	disabled	apply=0
type	AnonShape_0075E580_80AFEA30	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075E580_80AFEA30	disabled	apply=0
type	AnonShape_0075E980_F2A1EC97	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075E980_F2A1EC97	disabled	apply=0
type	AnonShape_0075EFE0_EBB05E23	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075EFE0_EBB05E23	disabled	apply=0
type	AnonShape_0075F720_F65A13E6	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075F720_F65A13E6	disabled	apply=0
type	AnonShape_0075FB50_03F4A8A8	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075FB50_03F4A8A8	disabled	apply=0
type	AnonShape_0075FCA0_CCBC7450	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075FCA0_CCBC7450	disabled	apply=0
type	AnonShape_007603B0_A9712D31	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007603B0_A9712D31	disabled	apply=0
type	AnonShape_00760970_7CF04A9C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00760970_7CF04A9C	disabled	apply=0
type	AnonShape_00760DF0_63A8792E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00760DF0_63A8792E	disabled	apply=0
type	AnonShape_007611C0_40C97570	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007611C0_40C97570	disabled	apply=0
type	AnonShape_00761550_95FF8642	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00761550_95FF8642	disabled	apply=0
type	AnonShape_00761550_CADEBB1C	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00761550_CADEBB1C	disabled	apply=0
type	AnonShape_00761770_BECA703F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00761770_BECA703F	disabled	apply=0
type	AnonShape_00761770_EA1E009F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00761770_EA1E009F	disabled	apply=0
type	AnonShape_GLOBAL_0080679C_C17653E3	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0080679C_C17653E3	disabled	apply=0
type	AnonShape_GLOBAL_0080877A_6F58C42F	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0080877A_6F58C42F	disabled	apply=0
type	AnonShape_GLOBAL_00811764_28121389	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00811764_28121389	disabled	apply=0
type	AnonShape_GLOBAL_008489B4_1AF69257	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_008489B4_1AF69257	disabled	apply=0
type	AnonShape_GLOBAL_008489B8_DC8AF166	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_008489B8_DC8AF166	disabled	apply=0
type	AnonShape_GLOBAL_00848A14_C85D0659	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A14_C85D0659	disabled	apply=0
type	AnonShape_GLOBAL_00848A3C_26A0DC8E	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A3C_26A0DC8E	disabled	apply=0
type	AnonShape_GLOBAL_00854EB8_C786A4C2	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00854EB8_C786A4C2	disabled	apply=0
type	AnonShape_GLOBAL_00857110_09AA4C40	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00857110_09AA4C40	disabled	apply=0
target		007FA130	disabled	apply=0
target		007FA150	disabled	apply=0
target		007FA154	disabled	apply=0
target		007FA158	disabled	apply=0
target		007FA15C	disabled	apply=0
target		007FA160	disabled	apply=0
target		007FA164	disabled	apply=0
target		007FA16C	disabled	apply=0
target		007FA170	disabled	apply=0
target		007FA174	disabled	apply=0
target		008016D8	disabled	apply=0
target		008016DC	disabled	apply=0
target		00802A28	disabled	apply=0
target		00802A30	disabled	apply=0
target		00802A38	disabled	apply=0
target	global:PTR_00802a4c	00802A4C	applied	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00802A4C_E3045C67 -> pointer:/SubmarineTitans/Recovered/DArrayTy
target		00802A58	disabled	apply=0
target		00802A7C	disabled	apply=0
target		00802A88	disabled	apply=0
target		00806724	disabled	apply=0
target	global:PTR_00806740	00806740	applied	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00806740_0AFD1484 -> pointer:/SubmarineTitans/Recovered/DArrayTy
target		00806754	disabled	apply=0
target		00806758	disabled	apply=0
target		0080675C	disabled	apply=0
target		00806760	disabled	apply=0
target		00806770	disabled	apply=0
target		00806780	disabled	apply=0
target		00806790	disabled	apply=0
target		0080679C	disabled	apply=0
target		00807598	disabled	apply=0
target		0080759C	disabled	apply=0
target	global:DAT_008075a8	008075A8	applied	/undefined4 -> pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_006B1B10_121F236C
target		0080760C	disabled	apply=0
target		00807618	disabled	apply=0
target		0080877A	disabled	apply=0
target		0080C4C7	disabled	apply=0
target		0080C4CB	disabled	apply=0
target	global:PTR_0080c502	0080C502	applied	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0080C502_B8708D85 -> pointer:/SubmarineTitans/Recovered/DArrayTy
target		00811758	disabled	apply=0
target		00811764	disabled	apply=0
target		0081176C	disabled	apply=0
target		008489B4	disabled	apply=0
target		008489B8	disabled	apply=0
target		00848A14	disabled	apply=0
target	global:PTR_00848a28	00848A28	applied	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A28_2C89E502 -> pointer:/SubmarineTitans/Recovered/DArrayTy
target	global:PTR_00848a30	00848A30	applied	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00848A30_5E88A82B -> pointer:/SubmarineTitans/Recovered/DArrayTy
