caller_address	caller	call_site	direct_address	direct_function	resolved_address	resolved_function	thunk_chain	observed_stack_args	expected_stack_args	stack_arguments	register_arguments	status
00430620	STAllPlayersC::IsTorpLive	00430688	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658953 at 00430683) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2054 at 00430678)		exact_address_match
00430620	STAllPlayersC::IsTorpLive	004306DA	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2059 at 004306D0) | p2=/uint (literal 0 at 004306CE) | p3=unknown | p4=/uint (literal 8015052 at 004306C8)		varargs_address_match
00430620	STAllPlayersC::IsTorpLive	004306F4	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=/uint (literal 0 at 004306F1) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2060 at 004306E7)		exact_address_match
00430750	FUN_00430750	004307B6	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2151 at 004307AC) | p2=/uint (literal 0 at 004307AA) | p3=/uint (literal 0 at 004307A8) | p4=/uint (literal 8015052 at 004307A3)		varargs_address_match
00430960	STAllPlayersC::UnRegisterTorpedo	0043097E	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0 Library::MSVCRT::__setjmp3	3	2	p0=unknown | p1=/uint (literal 0 at 00430972)		varargs_address_match
00430960	STAllPlayersC::UnRegisterTorpedo	004309A0	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=unknown | EDX=/short (STAllPlayersC::UnRegisterTorpedo parameter param_1; MOVSX at 00430996 establishes signed source width 2)	exact_address_match
00430960	STAllPlayersC::UnRegisterTorpedo	004309C5	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=/uint (literal 2952658946 at 004309C0) | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2179 at 004309B5)		exact_address_match
00430960	STAllPlayersC::UnRegisterTorpedo	004309DD	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr (data at 007FA130) | p1=unknown | p2=unknown		exact_address_match
00430960	STAllPlayersC::UnRegisterTorpedo	00430A19	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2184 at 00430A0A) | p2=/uint (literal 0 at 00430A08) | p3=unknown | p4=/uint (literal 8015052 at 00430A02)		varargs_address_match
00430960	STAllPlayersC::UnRegisterTorpedo	00430A33	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=/uint (literal 0 at 00430A30) | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2185 at 00430A26)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430AB7	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0 Library::MSVCRT::__setjmp3	5	2	p0=unknown | p1=/uint, source=/uint, zero-extended/0 (zeroed full register at 00430AA1)		varargs_address_match
00430A90	STAllPlayersC::GetMessage	00430AD2	006E5FD0	FUN_006e5fd0	006E5FD0	FUN_006e5fd0	006E5FD0 FUN_006e5fd0	1	1	p1=pointer:/SubmarineTitans/Recovered/STMessage (STAllPlayersC::GetMessage parameter message)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430B25	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430B23) | p1=/uint (literal 0 at 00430B21) | p2=/uint (literal 4 at 00430B1F) | p3=/uint (literal 1 at 00430B1D) | p4=/uint (literal 4206715 at 00430B18)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430B3C	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430B35) | p1=/uint (literal 0 at 00430B33) | p2=/uint (literal 4 at 00430B31) | p3=/uint (literal 1 at 00430B2F) | p4=/uint (literal 4206715 at 00430B2A)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430B53	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430B4C) | p1=/uint (literal 0 at 00430B4A) | p2=/uint (literal 4 at 00430B48) | p3=/uint (literal 1 at 00430B46) | p4=/uint (literal 4206715 at 00430B41)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430B6A	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430B63) | p1=/uint (literal 0 at 00430B61) | p2=/uint (literal 4 at 00430B5F) | p3=/uint (literal 1 at 00430B5D) | p4=/uint (literal 4206715 at 00430B58)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430B81	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430B7A) | p1=/uint (literal 0 at 00430B78) | p2=/uint (literal 4 at 00430B76) | p3=/uint (literal 1 at 00430B74) | p4=/uint (literal 4206715 at 00430B6F)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430B98	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430B91) | p1=/uint (literal 0 at 00430B8F) | p2=/uint (literal 4 at 00430B8D) | p3=/uint (literal 1 at 00430B8B) | p4=/uint (literal 4206715 at 00430B86)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430BBF	006F2D90	Library::Ourlib::MFAOBJ::mfAObjLoad	006F2D90	Library::Ourlib::MFAOBJ::mfAObjLoad	006F2D90 Library::Ourlib::MFAOBJ::mfAObjLoad	4	4	p0=unknown | p1=pointer:/char (string at 007A67D8) | p2=/uint (literal 0 at 00430BB7) | p3=/uint (literal 0 at 00430BB5)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430BE5	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430BE3) | p1=/uint (literal 15 at 00430BE1) | p2=/uint (literal 4 at 00430BDF) | p3=/uint (literal 5 at 00430BDD) | p4=/uint (literal 4206715 at 00430BD8)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430BFA	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430BF5) | p1=/uint (literal 15 at 00430BF3) | p2=/uint (literal 4 at 00430BF1) | p3=/uint (literal 5 at 00430BEF) | p4=/uint (literal 4206715 at 00430BEA)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C04	00403E90	thunk_FUN_004b6fc0	004B6FC0	FUN_004b6fc0	00403E90 thunk_FUN_004b6fc0 -> 004B6FC0 FUN_004b6fc0	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C1E	00405A92	thunk_FUN_00444e70	00444E70	FUN_00444e70	00405A92 thunk_FUN_00444e70 -> 00444E70 FUN_00444e70	1	1	p1=pointer:/ushort (return of Library::Ourlib::MFAOBJ::mfAObjLoad)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C2D	006F20E0	cMf32::RecMemFree	006F20E0	cMf32::RecMemFree	006F20E0 cMf32::RecMemFree	1	1	p1=address of return of Library::Ourlib::MFAOBJ::mfAObjLoad		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C5F	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430C5D) | p1=/uint (literal 15 at 00430C5B) | p2=/uint (literal 4 at 00430C59) | p3=/uint (literal 5 at 00430C57) | p4=/uint (literal 4206715 at 00430C52)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C74	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310	Library::DKW::TBL::DArrayCreateTracked	006AE310 Library::DKW::TBL::DArrayCreateTracked	5	5	p0=/uint (literal 0 at 00430C6F) | p1=/uint (literal 15 at 00430C6D) | p2=/uint (literal 4 at 00430C6B) | p3=/uint (literal 5 at 00430C69) | p4=/uint (literal 4206715 at 00430C64)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C82	004045C0	thunk_FUN_004e5140	004E5140	FUN_004e5140	004045C0 thunk_FUN_004e5140 -> 004E5140 FUN_004e5140	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C8E	00401FC8	STAllPlayersC::sub_004EB010	004EB010	STAllPlayersC::sub_004EB010	00401FC8 STAllPlayersC::sub_004EB010 -> 004EB010 STAllPlayersC::sub_004EB010	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430C97	0040517D	thunk_FUN_004d73b0	004D73B0	FUN_004d73b0	0040517D thunk_FUN_004d73b0 -> 004D73B0 FUN_004d73b0	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430CA0	00403E90	thunk_FUN_004b6fc0	004B6FC0	FUN_004b6fc0	00403E90 thunk_FUN_004b6fc0 -> 004B6FC0 FUN_004b6fc0	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430CBA	004035EE	thunk_FUN_004e51b0	004E51B0	FUN_004e51b0	004035EE thunk_FUN_004e51b0 -> 004E51B0 FUN_004e51b0	3	3	p0=unknown | p1=/byte, source=/byte, zero-extended/1 (zero-filled partial register load at 00430CB2) | p2=/byte, source=/byte, zero-extended/1 (zero-filled partial register load at 00430CAA)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430CCC	004030EE	thunk_FUN_004d86a0	004D86A0	FUN_004d86a0	004030EE thunk_FUN_004d86a0 -> 004D86A0 FUN_004d86a0	2	2	p1=unknown | p2=/uint, source=/byte, zero-extended/1 (zero-filled partial register load at 00430CC1)	ECX=pointer:/STAllPlayersC (STAllPlayersC::GetMessage this)	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430CD5	004028F6	thunk_FUN_004d78e0	004D78E0	FUN_004d78e0	004028F6 thunk_FUN_004d78e0 -> 004D78E0 FUN_004d78e0	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430CF7	00403364	thunk_FUN_004d8110	004D8110	FUN_004d8110	00403364 thunk_FUN_004d8110 -> 004D8110 FUN_004d8110	1	1	p0=/uint (literal 0 at 00430CF3)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430D0B	00401F37	thunk_FUN_004d8760	004D8760	FUN_004d8760	00401F37 thunk_FUN_004d8760 -> 004D8760 FUN_004d8760	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430D18	006AAC70	Library::DKW::LIB::MemAlloc	006AAC70	Library::DKW::LIB::MemAlloc	006AAC70 Library::DKW::LIB::MemAlloc	1	1	p0=/int, source=/SubmarineTitans/Recovered/GlobalRecords/STWorldGrid, sign-extended/2 (data at 007FB240; MOVSX at 00430D10 establishes signed source width 2)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430D78	004017FD	STAllPlayersC::OptimizeGuardBoats	00446AA0	STAllPlayersC::OptimizeGuardBoats	004017FD STAllPlayersC::OptimizeGuardBoats -> 00446AA0 STAllPlayersC::OptimizeGuardBoats	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430D80	0040100A	STAllPlayersC::DistributeGuardBoats	00446F80	STAllPlayersC::DistributeGuardBoats	0040100A STAllPlayersC::DistributeGuardBoats -> 00446F80 STAllPlayersC::DistributeGuardBoats	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430D90	004059C5	thunk_FUN_004eb150	004EB150	FUN_004eb150	004059C5 thunk_FUN_004eb150 -> 004EB150 FUN_004eb150	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430DB0	004028F6	thunk_FUN_004d78e0	004D78E0	FUN_004d78e0	004028F6 thunk_FUN_004d78e0 -> 004D78E0 FUN_004d78e0	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430DCF	004050E7	thunk_FUN_004da9c0	004DA9C0	FUN_004da9c0	004050E7 thunk_FUN_004da9c0 -> 004DA9C0 FUN_004da9c0	0	0		ECX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430DD6	004035CB	thunk_FUN_004d8360	004D8360	FUN_004d8360	004035CB thunk_FUN_004d8360 -> 004D8360 FUN_004d8360	0	0			exact_address_match
00430A90	STAllPlayersC::GetMessage	00430DF1	00404F7A	thunk_FUN_00446a70	00446A70	FUN_00446a70	00404F7A thunk_FUN_00446a70 -> 00446A70 FUN_00446a70	0	0		ECX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430E1F	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=unknown | EDX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430E35	0040432C	STPlaySystemC::sub_0054CF70	0054CF70	STPlaySystemC::sub_0054CF70	0040432C STPlaySystemC::sub_0054CF70 -> 0054CF70 STPlaySystemC::sub_0054CF70	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430E47	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=unknown | p1=unknown | p2=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430E65	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=unknown | EDX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430E7B	0040432C	STPlaySystemC::sub_0054CF70	0054CF70	STPlaySystemC::sub_0054CF70	0040432C STPlaySystemC::sub_0054CF70 -> 0054CF70 STPlaySystemC::sub_0054CF70	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430E8D	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=unknown | p1=unknown | p2=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430EA0	0040299B	thunk_FUN_004d7430	004D7430	FUN_004d7430	0040299B thunk_FUN_004d7430 -> 004D7430 FUN_004d7430	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430EA8	00403071	thunk_FUN_004b7030	004B7030	FUN_004b7030	00403071 thunk_FUN_004b7030 -> 004B7030 FUN_004b7030	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430EE2	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA154) | EDX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430EF8	0040432C	STPlaySystemC::sub_0054CF70	0054CF70	STPlaySystemC::sub_0054CF70	0040432C STPlaySystemC::sub_0054CF70 -> 0054CF70 STPlaySystemC::sub_0054CF70	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430F0A	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=unknown | p1=unknown | p2=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430F2E	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA158) | EDX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430F44	0040432C	STPlaySystemC::sub_0054CF70	0054CF70	STPlaySystemC::sub_0054CF70	0040432C STPlaySystemC::sub_0054CF70 -> 0054CF70 STPlaySystemC::sub_0054CF70	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430F56	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=unknown | p1=unknown | p2=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430F7B	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA15C) | EDX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430F91	0040432C	STPlaySystemC::sub_0054CF70	0054CF70	STPlaySystemC::sub_0054CF70	0040432C STPlaySystemC::sub_0054CF70 -> 0054CF70 STPlaySystemC::sub_0054CF70	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430FA3	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=unknown | p1=unknown | p2=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430FC8	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA160) | EDX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	00430FDE	0040432C	STPlaySystemC::sub_0054CF70	0054CF70	STPlaySystemC::sub_0054CF70	0040432C STPlaySystemC::sub_0054CF70 -> 0054CF70 STPlaySystemC::sub_0054CF70	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00430FF0	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=unknown | p1=unknown | p2=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431014	006ACC70	DArrayGetElement	006ACC70	DArrayGetElement	006ACC70 DArrayGetElement	1	1	p2=unknown	ECX=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA164) | EDX=unknown	exact_address_match
00430A90	STAllPlayersC::GetMessage	0043102A	0040432C	STPlaySystemC::sub_0054CF70	0054CF70	STPlaySystemC::sub_0054CF70	0040432C STPlaySystemC::sub_0054CF70 -> 0054CF70 STPlaySystemC::sub_0054CF70	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	0043103C	006AE140	Library::DKW::TBL::DArrayPut	006AE140	Library::DKW::TBL::DArrayPut	006AE140 Library::DKW::TBL::DArrayPut	3	3	p0=unknown | p1=unknown | p2=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431056	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	0043105E	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	0043106A	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	0043107A	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	0043109C	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	004310AE	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	004310D4	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431101	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STTorpCPtr (data at 007FA130)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431113	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA154)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431124	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA158)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431136	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA15C)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431148	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA160)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431159	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=pointer:/SubmarineTitans/Recovered/DArraySpecializations/DArrayOf_STGameObjCPtr (data at 007FA164)		exact_address_match
00430A90	STAllPlayersC::GetMessage	0043116E	006AE110	DArrayDestroy	006AE110	DArrayDestroy	006AE110 DArrayDestroy	1	1	p0=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431186	006AB060	FreeAndNull	006AB060	FreeAndNull	006AB060 FreeAndNull	1	1	p0=/uint (literal 8364392 at 00431181)		exact_address_match
00430A90	STAllPlayersC::GetMessage	004311CA	006F2D90	Library::Ourlib::MFAOBJ::mfAObjLoad	006F2D90	Library::Ourlib::MFAOBJ::mfAObjLoad	006F2D90 Library::Ourlib::MFAOBJ::mfAObjLoad	4	4	p0=unknown | p1=pointer:/char (string at 007A67D8) | p2=unknown | p3=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	004311E3	006F20E0	cMf32::RecMemFree	006F20E0	cMf32::RecMemFree	006F20E0 cMf32::RecMemFree	1	1	p1=address of return of Library::Ourlib::MFAOBJ::mfAObjLoad		exact_address_match
00430A90	STAllPlayersC::GetMessage	004311EF	00405CC2	STAllPlayersC::_MakeMDPairs	00441CE0	STAllPlayersC::_MakeMDPairs	00405CC2 STAllPlayersC::_MakeMDPairs -> 00441CE0 STAllPlayersC::_MakeMDPairs	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431201	00405CC2	STAllPlayersC::_MakeMDPairs	00441CE0	STAllPlayersC::_MakeMDPairs	00405CC2 STAllPlayersC::_MakeMDPairs -> 00441CE0 STAllPlayersC::_MakeMDPairs	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431218	00404B8D	STAllPlayersC::sub_004D8B70	004D8B70	STAllPlayersC::sub_004D8B70	00404B8D STAllPlayersC::sub_004D8B70 -> 004D8B70 STAllPlayersC::sub_004D8B70	1	1	p1=/uint (unproven partial register write at 00431211)		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431222	00401893	STAllPlayersC::sub_004B7750	004B7750	STAllPlayersC::sub_004B7750	00401893 STAllPlayersC::sub_004B7750 -> 004B7750 STAllPlayersC::sub_004B7750	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431247	004058AD	STAllPlayersC::SaveAllPlData	00443F30	STAllPlayersC::SaveAllPlData	004058AD STAllPlayersC::SaveAllPlData -> 00443F30 STAllPlayersC::SaveAllPlData	1	1	p1=unknown		exact_address_match
00430A90	STAllPlayersC::GetMessage	00431261	00401078	STPlaySystemC::SaveObjData	0054D550	STPlaySystemC::SaveObjData	00401078 STPlaySystemC::SaveObjData -> 0054D550 STPlaySystemC::SaveObjData	4	4	p1=pointer:/char (string at 007A67D8) | p2=pointer:/byte (return of STAllPlayersC::SaveAllPlData) | p3=unknown | p4=/uint (literal 12 at 00431255)		exact_address_match
00430A90	STAllPlayersC::GetMessage	0043126A	006AB060	FreeAndNull	006AB060	FreeAndNull	006AB060 FreeAndNull	1	1	p0=address of return of STAllPlayersC::SaveAllPlData		exact_address_match
00430A90	STAllPlayersC::GetMessage	004312A2	006AD4D0	ReportDebugMessage	006AD4D0	ReportDebugMessage	006AD4D0 ReportDebugMessage	6	5	p0=pointer:/char (string at 007A6004) | p1=/uint (literal 2565 at 00431292) | p2=unknown | p3=unknown | p4=/uint (literal 8015052 at 0043128B)		varargs_address_match
00430A90	STAllPlayersC::GetMessage	004312BB	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=unknown | p2=pointer:/char (string at 007A6004) | p3=/uint (literal 2566 at 004312AF)		exact_address_match
004314E0	STAllPlayersC::FramePick	00431540	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0	Library::MSVCRT::__setjmp3	0072D7F0 Library::MSVCRT::__setjmp3	5	2	p0=unknown | p1=/uint, source=/uint, zero-extended/0 (zeroed full register at 004314F7)		varargs_address_match
004314E0	STAllPlayersC::FramePick	0043159E	004028FB	STAllPlayersC::GetGObjFromZone2	0042ABE0	STAllPlayersC::GetGObjFromZone2	004028FB STAllPlayersC::GetGObjFromZone2 -> 0042ABE0 STAllPlayersC::GetGObjFromZone2	17	17	p1=/uint (STAllPlayersC::FramePick parameter param_1) | p2=/int (STAllPlayersC::FramePick parameter param_2) | p3=/int (STAllPlayersC::FramePick parameter param_3) | p4=/int (STAllPlayersC::FramePick parameter param_4) | p5=/int (STAllPlayersC::FramePick parameter param_5) | p6=unknown | p7=unknown | p8=unknown | p9=unknown | p10=unknown | p11=unknown | p12=unknown | p13=unknown | p14=unknown | p15=unknown | p16=unknown | p17=unknown		exact_address_match
