apply	anonymous_type	named_type	match_kind	length	observed_fields	concrete_fields	semantic_matches	confidence	evidence
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_003CDArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/STTmMineC_field_0336DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1E2FDArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F7CDArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_1F84DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SettMapMTy_field_2237DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00B9DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00C5DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00D1DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00DDDArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00E9DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00F5DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_0101DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_010ADArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/TraksClassTy_field_0024DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_00F4DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArraySpecializations/VisibleClassTy_field_0110DArray	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SubmarineTitans/Recovered/DArrayTy	compatible_same_length	32	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=true
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00661CA0_93A030EF_020B_27162EA8	/SystemClassTy	compatible_same_length	32	3	0	2	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=true
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006B1B10_121F236C_01B0_7CFC8645	/SubmarineTitans/Recovered/LibraryContexts/DDXEntry_008075A8_01B0	exact	212	14	14	1	review	exact full producer snapshot matches the generated semantic view which records this sole anonymous source in its provenance; a stored layout hash is verified when present
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006B1BD0_7C890E99_01B0_6D384113	/SubmarineTitans/Recovered/LibraryContexts/DDXEntry_008075A8_01B0	compatible_same_length	212	5	5	6	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006D54C0_FBA73A61_0284_041C9282	/PE/IMAGE_RESOURCE_DATA_ENTRY	compatible_same_length	16	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006D54C0_FBA73A61_0284_041C9282	/WinDef.h/tagRECT	compatible_same_length	16	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_006D54C0_FBA73A61_0284_041C9282	/crtdefs.h/localerefcount	compatible_same_length	16	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754B80_75BFDB7A_0080_4681841F	/SoundPosition	compatible_same_length	12	3	0	2	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754B80_75BFDB7A_0080_4681841F	/SubmarineTitans/Recovered/STPosition32	compatible_same_length	12	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754B80_75BFDB7A_0080_4681841F	/unknwn.h/IUnknownVtbl	compatible_same_length	12	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754B80_75BFDB7A_0080_4681841F	/winbase.h/_SECURITY_ATTRIBUTES	compatible_same_length	12	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00754B80_75BFDB7A_0080_4681841F	/wingdi.h/_ABC	compatible_same_length	12	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_00757D90_5427B306_0010_D8C59A06	/SubmarineTitans/Recovered/DArrayElements/AiTactClassTy_field_00A5Element	exact	8	2	0	0	review	the unique named geometry is not a semantic anchor; layout equality alone cannot identify a type
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0075DF10_BA4C6604_0000_7BE2CA10	/SubmarineTitans/Recovered/DArrayElements/AiTactClassTy_field_00A5Element	exact	8	2	0	0	review	the unique named geometry is not a semantic anchor; layout equality alone cannot identify a type
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0075FE30_46CD87E7_01BA_82756618	/SoundPosition	exact	12	3	3	2	review	exact layout has semantic_anchor_count=0 among named structures=[/SoundPosition, /SubmarineTitans/Recovered/STPosition32]
0	/SubmarineTitans/Recovered/PointerShapes/AnonNested_AnonShape_0075FE30_46CD87E7_01BA_82756618	/SubmarineTitans/Recovered/STPosition32	exact	12	3	3	3	review	exact layout has semantic_anchor_count=0 among named structures=[/SoundPosition, /SubmarineTitans/Recovered/STPosition32]
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006A00B0_8C09D559	/SubmarineTitans/Recovered/DArrayElements/VisibleClassTy_field_00F4Element	compatible_same_length	28	3	2	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D3C30_B7073A5B	/PE/IMAGE_RESOURCE_DATA_ENTRY	compatible_same_length	16	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D3C30_B7073A5B	/WinDef.h/tagRECT	compatible_same_length	16	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D3C30_B7073A5B	/crtdefs.h/localerefcount	compatible_same_length	16	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007282B0_AFD740A9	/SubmarineTitans/Recovered/RecursivePointees/RecursiveNode_ST3DSMAPContext_0140_DDDC9F89	compatible_same_length	76	5	5	5	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00746CDA_FC10F509	/SubmarineTitans/Recovered/SystemClassTyVTable	compatible_same_length	36	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00746CDA_FC10F509	/time.h/tm	compatible_same_length	36	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007611C0_979BF099	/inaddr.h/_struct_1227	compatible_same_length	4	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007611C0_979BF099	/wingdi.h/tagPALETTEENTRY	compatible_same_length	4	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007611C0_979BF099	/wingdi.h/tagRGBQUAD	compatible_same_length	4	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0080759C_9638EF10	/SubmarineTitans/Recovered/LibraryContexts/DDXContext	exact	1208	10	6	0	review	exact full producer snapshot matches the generated semantic view which records this sole anonymous source in its provenance; a stored layout hash is verified when present
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081194C_4D1525E6	/mmsystem.h/tMIXERCONTROLDETAILS	compatible_same_length	24	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081194C_4D1525E6	/mmsystem.h/tagMIXERLINECONTROLSA	compatible_same_length	24	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081194C_4D1525E6	/winnt.h/_RTL_CRITICAL_SECTION	compatible_same_length	24	4	0	4	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00857168_D75747E9	/PE/IMAGE_RESOURCE_DATA_ENTRY	compatible_same_length	16	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00857168_D75747E9	/WinDef.h/tagRECT	compatible_same_length	16	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_00857168_D75747E9	/crtdefs.h/localerefcount	compatible_same_length	16	3	0	3	review	all observed offsets fit the named layout, but partial geometry does not prove type identity; semantic_anchor=false
