address	name	current_type	call_boundary_types	trusted_pointer_return_store_types	constructor_store_types	address_of_uses	proposed_type	type_apply	call_boundary_sites	trusted_store_sites
0080EF1E	CHAR_00h_0080ef1e	/char	{/byte=2}	{}	{}	3		0	00652810 -> 0072E730 parameter 0 as /byte @ 00653FB6 (address-of global) | 00652810 -> 0072E730 parameter 0 as /byte @ 0065421C (address-of global)	-
0080F022	CHAR_00h_0080f022	/char	{/byte=1, /char=2}	{}	{}	3		0	005335E0 -> 006B8280 parameter 0 as /char @ 00533763 (address-of global) | 005335E0 -> 006B8280 parameter 1 as /char @ 00533763 (address-of global) | 005776D0 -> 006F0EC0 parameter 1 as /byte @ 0057788A (address-of global)	-
0080F22A	CHAR_00h_0080f22a	/char	{/char=4}	{}	{}	4		0	005B0BA0 -> 006B8280 parameter 0 as /char @ 005B1A08 (address-of global) | 005B0BA0 -> 006B8280 parameter 0 as /char @ 005B1A59 (address-of global) | 005B0BA0 -> 006B8280 parameter 1 as /char @ 005B1A08 (address-of global) | 005B0BA0 -> 006B8280 parameter 1 as /char @ 005B1A59 (address-of global)	-
0080F33A	DAT_0080f33a	/undefined4	{/byte=8, /char=126, /uint=36}	{}	{}	172		0	004FE960 -> 00711B70 parameter 1 as /char @ 004FEAF4 (address-of global) | 005044B0 -> 007119C0 parameter 1 as /char @ 005046A2 (address-of global) | 005044B0 -> 00711B70 parameter 1 as /char @ 0050462F (address-of global) | 00505DF0 -> 00711B70 parameter 1 as /char @ 00505EB8 (address-of global) | 005061C0 -> 007119C0 parameter 1 as /char @ 005064F2 (address-of global) | 005061C0 -> 00711B70 parameter 1 as /char @ 00506CB7 (address-of global) | 00507F60 -> 007119C0 parameter 1 as /char @ 00509099 (address-of global) | 00507F60 -> 00711B70 parameter 1 as /char @ 00508AA6 (address-of global) | 0050A340 -> 007119C0 parameter 1 as /char @ 0050A68D (address-of global) | 0050A340 -> 007119C0 parameter 1 as /char @ 0050B28C (address-of global) | 0050A340 -> 007119C0 parameter 1 as /char @ 0050B2CE (address-of global) | 0050A340 -> 007119C0 parameter 1 as /char @ 0050BD93 (address-of global) | 0050A340 -> 00711B70 parameter 1 as /char @ 0050ACA7 (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050CD2A (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050CF6A (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050D258 (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050D3FD (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050D46F (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050D5B7 (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050D867 (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050D8DB (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050DB92 (address-of global) | 0050C620 -> 007119C0 parameter 1 as /char @ 0050DFBB (address-of global) | 00515310 -> 007119C0 parameter 1 as /char @ 005154F6 (address-of global) | 00515310 -> 0072E560 parameter 0 as /uint @ 005154B6 (address-of global) | 00515900 -> 007119C0 parameter 1 as /char @ 00515A3A (address-of global) | 00515C00 -> 007113E0 parameter 1 as /uint @ 00515CF8 (address-of global) | 00515C00 -> 00711B70 parameter 1 as /char @ 00515D53 (address-of global) | 00515C00 -> 00712D30 parameter 1 as /char @ 00515CE8 (address-of global) | 00515C00 -> 00712D30 parameter 2 as /uint @ 00515CE8 (address-of global) | 00515E30 -> 007119C0 parameter 1 as /char @ 00516073 (address-of global) | 00515E30 -> 0072E560 parameter 0 as /uint @ 00516033 (address-of global) | 00516A40 -> 007119C0 parameter 1 as /char @ 005170D8 (address-of global) | 00516A40 -> 007119C0 parameter 1 as /char @ 0051723D (address-of global) | 00516A40 -> 007119C0 parameter 1 as /char @ 0051747A (address-of global) | 00516A40 -> 007119C0 parameter 1 as /char @ 005175D9 (address-of global) | 00516A40 -> 0072E560 parameter 0 as /uint @ 0051743A (address-of global) | 00516A40 -> 0072E560 parameter 0 as /uint @ 0051759B (address-of global) | 00517A50 -> 007113E0 parameter 1 as /uint @ 00518368 (address-of global) | 00517A50 -> 007119C0 parameter 1 as /char @ 00517D52 (address-of global) | 00517A50 -> 007119C0 parameter 1 as /char @ 00517F9C (address-of global) | 00517A50 -> 007119C0 parameter 1 as /char @ 0051814B (address-of global) | 00517A50 -> 007119C0 parameter 1 as /char @ 00518593 (address-of global) | 00517A50 -> 007119C0 parameter 1 as /char @ 0051874C (address-of global) | 00517A50 -> 00711B70 parameter 1 as /char @ 005183CD (address-of global) | 00517A50 -> 00712C10 parameter 1 as /char @ 00518358 (address-of global) | 00517A50 -> 00712C10 parameter 2 as /uint @ 00518358 (address-of global) | 00517A50 -> 0072E560 parameter 0 as /uint @ 00517D12 (address-of global) | 00517A50 -> 0072E560 parameter 0 as /uint @ 00517F5C (address-of global) | 00517A50 -> 0072E560 parameter 0 as /uint @ 0051810B (address-of global) | 00517A50 -> 0072E560 parameter 0 as /uint @ 00518555 (address-of global) | 00517A50 -> 0072E560 parameter 0 as /uint @ 0051870C (address-of global) | 00518C20 -> 007119C0 parameter 1 as /char @ 00519046 (address-of global) | 00518C20 -> 007119C0 parameter 1 as /char @ 00519154 (address-of global) | 00518C20 -> 007119C0 parameter 1 as /char @ 00519243 (address-of global) | 00518C20 -> 007119C0 parameter 1 as /char @ 0051953B (address-of global) | 00518C20 -> 007119C0 parameter 1 as /char @ 00519BB3 (address-of global) | 0051A100 -> 007119C0 parameter 1 as /char @ 0051A520 (address-of global) | 0051A100 -> 007119C0 parameter 1 as /char @ 0051A62C (address-of global) | 0051A100 -> 007119C0 parameter 1 as /char @ 0051A712 (address-of global) | 0051A100 -> 007119C0 parameter 1 as /char @ 0051AA0B (address-of global) | 0051A100 -> 007119C0 parameter 1 as /char @ 0051AF9A (address-of global) | 0051B5A0 -> 007119C0 parameter 1 as /char @ 0051B927 (address-of global) | 0051B5A0 -> 007119C0 parameter 1 as /char @ 0051BB50 (address-of global) | 0051B5A0 -> 007119C0 parameter 1 as /char @ 0051BC15 (address-of global) | 0051B5A0 -> 007119C0 parameter 1 as /char @ 0051BEFA (address-of global) | 0051B5A0 -> 007119C0 parameter 1 as /char @ 0051C0C2 (address-of global) | 0051B5A0 -> 007119C0 parameter 1 as /char @ 0051C262 (address-of global) | 0051B5A0 -> 007119C0 parameter 1 as /char @ 0051C406 (address-of global) | 0051B5A0 -> 0072E560 parameter 0 as /uint @ 0051BEBA (address-of global) | 0051B5A0 -> 0072E560 parameter 0 as /uint @ 0051C082 (address-of global) | 0051B5A0 -> 0072E560 parameter 0 as /uint @ 0051C222 (address-of global) | 0051B5A0 -> 0072E560 parameter 0 as /uint @ 0051C3C8 (address-of global) | 0051C980 -> 007113E0 parameter 1 as /uint @ 0051CD52 (address-of global) | 0051C980 -> 007119C0 parameter 1 as /char @ 0051CC00 (address-of global) | 0051C980 -> 007119C0 parameter 1 as /char @ 0051CEDB (address-of global) | 0051C980 -> 00711B70 parameter 1 as /char @ 0051CDB7 (address-of global) | 0051C980 -> 00712C10 parameter 1 as /char @ 0051CD42 (address-of global) | 0051C980 -> 00712C10 parameter 2 as /uint @ 0051CD42 (address-of global) | 0051C980 -> 0072E560 parameter 0 as /uint @ 0051CBC0 (address-of global) | 0051C980 -> 0072E560 parameter 0 as /uint @ 0051CE9B (address-of global) | 0051D540 -> 007113E0 parameter 1 as /uint @ 0051D70C (address-of global) | 0051D540 -> 00711B70 parameter 1 as /char @ 0051D765 (address-of global) | 0051D540 -> 00712D30 parameter 1 as /char @ 0051D6FC (address-of global) | 0051D540 -> 00712D30 parameter 2 as /uint @ 0051D6FC (address-of global) | 0051DDD0 -> 007119C0 parameter 1 as /char @ 0051EDF4 (address-of global) | 0051DDD0 -> 0072E560 parameter 0 as /uint @ 0051EDAC (address-of global) | 00521CF0 -> 0052D320 parameter 1 as /char @ 00521E46 (address-of global) | 00521CF0 -> 0052D320 parameter 1 as /char @ 00521E5A (address-of global) | 00521CF0 -> 0052D320 parameter 1 as /char @ 00521EEC (address-of global) | 00521CF0 -> 0052D320 parameter 1 as /char @ 00521F94 (address-of global) | 00521CF0 -> 0052D320 parameter 1 as /char @ 00522536 (address-of global) | 00521CF0 -> 0052D320 parameter 1 as /char @ 00522556 (address-of global) | 005325B0 -> 00648A30 parameter 1 as /char @ 0053281C (address-of global) | 005325B0 -> 006F0EC0 parameter 1 as /byte @ 005326BD (address-of global) | 00533D10 -> 00648A30 parameter 1 as /char @ 00534289 (address-of global) | 00533D10 -> 006F0EC0 parameter 1 as /byte @ 0053581D (address-of global) | 0053AC00 -> 00711110 parameter 1 as /char @ 0053ADE9 (address-of global) | 0053AC00 -> 007119C0 parameter 1 as /char @ 0053AE58 (address-of global) | 0053AC00 -> 0072E340 parameter 0 as /char @ 0053ADD6 (address-of global) | 0053AFB0 -> 007119C0 parameter 1 as /char @ 0053BABE (address-of global) | 005449B0 -> 0072E560 parameter 0 as /uint @ 00545AC3 (address-of global) | 005449B0 -> 0072E560 parameter 0 as /uint @ 00545B45 (address-of global) | 0054D640 -> 0052D320 parameter 1 as /char @ 0054D861 (address-of global) | 0054D640 -> 0052D320 parameter 1 as /char @ 0054D91E (address-of global) | 0054E4F0 -> 00555040 parameter 3 as /char @ 0054E734 (address-of global) | 00550830 -> 0052D320 parameter 1 as /char @ 00550879 (address-of global) | 005508F0 -> 0052D320 parameter 1 as /char @ 00550A08 (address-of global) | 0055BDD0 -> 0052D320 parameter 1 as /char @ 0055BE75 (address-of global) | 0055BDD0 -> 0072E340 parameter 0 as /char @ 0055BE55 (address-of global) | 0055BDD0 -> 0072ED50 parameter 0 as /char @ 0055BE34 (address-of global) | 005776D0 -> 0052D320 parameter 1 as /char @ 00577CE8 (address-of global) | 005776D0 -> 006F0EC0 parameter 1 as /byte @ 00577D66 (address-of global) | 005A0DC0 -> 00711B70 parameter 1 as /char @ 005A0F0A (address-of global) | 005A1160 -> 00649FF0 parameter 0 as /uint @ 005A11CE (address-of global) | 005A1430 -> 00711B70 parameter 1 as /char @ 005A1548 (address-of global) | 005A4350 -> 006B6020 parameter 2 as /char @ 005A8C6F (address-of global) | 005A4350 -> 007119C0 parameter 1 as /char @ 005A783E (address-of global) | 005A4350 -> 007119C0 parameter 1 as /char @ 005A8278 (address-of global) | 005A4350 -> 007119C0 parameter 1 as /char @ 005A8320 (address-of global) | 005A4350 -> 007119C0 parameter 1 as /char @ 005A8740 (address-of global) | 005A4350 -> EXTERNAL:000000F4 parameter 1 as /char @ 005A6E4A (address-of global) | 005A4350 -> EXTERNAL:00000107 parameter 1 as /char @ 005A573F (address-of global) | 005BD4B0 -> 007119C0 parameter 1 as /char @ 005BD5EF (address-of global) | 005BD4B0 -> 007119C0 parameter 1 as /char @ 005BD66D (address-of global) | 005BD7A0 -> 006F0EC0 parameter 1 as /byte @ 005BDB70 (address-of global) | 005BD7A0 -> 0070A9F0 parameter 1 as /char @ 005BD89D (address-of global) | 005BE5B0 -> 00711110 parameter 1 as /char @ 005BE7CB (address-of global) | 005BE5B0 -> 00711110 parameter 1 as /char @ 005BE7F8 (address-of global) | 005BE5B0 -> 00711110 parameter 1 as /char @ 005BE8A3 (address-of global) | 005BE5B0 -> 007119C0 parameter 1 as /char @ 005BE91B (address-of global) | 005BE5B0 -> 007119C0 parameter 1 as /char @ 005BEB60 (address-of global) | 005BE5B0 -> 007119C0 parameter 1 as /char @ 005BEBFA (address-of global) | 005BE5B0 -> 007119C0 parameter 1 as /char @ 005BEC5B (address-of global) | 005BE5B0 -> 007119C0 parameter 1 as /char @ 005BECBC (address-of global) | 005BE5B0 -> 007119C0 parameter 1 as /char @ 005BEDEA (address-of global) | 005BE5B0 -> 007119C0 parameter 1 as /char @ 005BF386 (address-of global) | 005BE5B0 -> 0072E340 parameter 0 as /char @ 005BE890 (address-of global) | 005BE5B0 -> 0072E340 parameter 0 as /char @ 005BE8D5 (address-of global) | 005BE5B0 -> 0072E560 parameter 0 as /uint @ 005BED9C (address-of global) | 005BFD30 -> 007119C0 parameter 1 as /char @ 005BFE3B (address-of global) | 005BFF00 -> 007119C0 parameter 1 as /char @ 005BFFA9 (address-of global) | 005BFF00 -> 007119C0 parameter 1 as /char @ 005C0012 (address-of global) | 005C0E00 -> 006F0EC0 parameter 1 as /byte @ 005C0FBD (address-of global) | 005C0E00 -> 006F1CE0 parameter 2 as /char @ 005C1048 (address-of global) | 005C1340 -> 0070A9F0 parameter 1 as /char @ 005C13F4 (address-of global) | 005C1A90 -> 005C0B00 parameter 5 as /uint @ 005C1F2B (address-of global) | 005C1A90 -> 005C0B00 parameter 5 as /uint @ 005C2033 (address-of global) | 005C1A90 -> 007119C0 parameter 1 as /char @ 005C2157 (address-of global) | 005C1A90 -> 007119C0 parameter 1 as /char @ 005C2262 (address-of global) | 005C1A90 -> 0072E560 parameter 0 as /uint @ 005C1EFC (address-of global) | 005C1A90 -> 0072E560 parameter 0 as /uint @ 005C2118 (address-of global) | 005C29B0 -> 006F0EC0 parameter 1 as /byte @ 005C2A8A (address-of global) | 005C7800 -> 006F0EC0 parameter 1 as /byte @ 005C7B83 (address-of global) | 005C8A40 -> 007119C0 parameter 1 as /char @ 005CAAD4 (address-of global) | 005C8A40 -> 007119C0 parameter 1 as /char @ 005CAC5C (address-of global) | 005C8A40 -> 007119C0 parameter 1 as /char @ 005CAD14 (address-of global) | 005D1400 -> 007119C0 parameter 1 as /char @ 005D37B4 (address-of global) | 005D1400 -> 007119C0 parameter 1 as /char @ 005D39F2 (address-of global) | 005D1400 -> 007119C0 parameter 1 as /char @ 005D3BAC (address-of global) | 005D5560 -> 007119C0 parameter 1 as /char @ 005D6C6A (address-of global) | 005D5560 -> 007119C0 parameter 1 as /char @ 005D6EA4 (address-of global) | 005DD850 -> 006B5AA0 parameter 1 as /char @ 005DD910 (address-of global) | 005DD850 -> 006B5AA0 parameter 1 as /char @ 005DD931 (address-of global) | 005DFA30 -> 006F0EC0 parameter 1 as /byte @ 005DFAEA (address-of global) | 005E7FE0 -> 005E7C00 parameter 1 as /uint @ 005E8232 (address-of global) | 005E7FE0 -> 005E7C00 parameter 1 as /uint @ 005E827D (address-of global) | 005E84D0 -> 005E7C00 parameter 1 as /uint @ 005E900F (address-of global) | 005E84D0 -> 005E7C00 parameter 1 as /uint @ 005E90D9 (address-of global) | 00652810 -> 0072F110 parameter 0 as /char @ 00654238 (address-of global)	-
00811638	g_baseSystem_00811638	pointer:/BaseSystemC	{pointer:/HoloTy=1, pointer:/int=1}	{}	{pointer:/BaseSystemC=1}	0		0	00576BB0 -> 006E4650 parameter 1 as pointer:/int @ 00576C42 (global value) | 00576CE0 -> 0072E2B0 parameter 0 as pointer:/HoloTy @ 00576D39 (global value)	-
0081163C	g_parentSystem_0081163C	pointer:/GameSystemC	{/int=4, pointer:/SystemClassTy=2, pointer:/int=1}	{}	{pointer:/GameSystemC=1}	4		0	00542D80 -> 006E4960 parameter 1 as pointer:/SystemClassTy @ 00542DFA (global value) | 0054C740 -> 006E4960 parameter 1 as pointer:/SystemClassTy @ 0054C907 (global value) | 0056C750 -> 005711D0 parameter 1 as /int @ 0056C7C3 (address-of global) | 0056FA60 -> 005711D0 parameter 1 as /int @ 0056FECA (address-of global) | 0056FA60 -> 005711D0 parameter 1 as /int @ 005701F1 (address-of global) | 0056FA60 -> 005711D0 parameter 1 as /int @ 0057043F (address-of global) | 00577280 -> 006E4650 parameter 1 as pointer:/int @ 0057731B (global value)	-
00811644	g_debugSystem_00811644	pointer:/DebugSystemC	{pointer:/DebugSystemC=1, pointer:/HoloTy=1, pointer:/int=1}	{}	{pointer:/DebugSystemC=1}	0		0	005782D0 -> 006E4650 parameter 1 as pointer:/int @ 0057831D (global value) | 00578370 -> 006E4D20 parameter 1 as pointer:/DebugSystemC @ 00578398 (global value) | 00578370 -> 0072E2B0 parameter 0 as pointer:/HoloTy @ 005783AE (global value)	-
0081174C	g_fSGS_0081174C	pointer:/FSGSTy	{}	{pointer:/FSGSTy=2}	{}	0		0		00595E40 exact CFG this store @ 00595E87 | 00595E40 stores named pointer from FSGSTy::InitFSGS this @ 00595E87
00811758	g_tagBITMAPINFO_00811758	pointer:/wingdi.h/tagBITMAPINFO	{pointer:/wingdi.h/BITMAPINFO=1}	{pointer:/wingdi.h/tagBITMAPINFO=1}	{}	0		0	005C7800 -> 006B4640 parameter 3 as pointer:/wingdi.h/BITMAPINFO @ 005C7911 (global value)	005C7800 stores named pointer from Library::DKW::DDX::FUN_006c4880 return @ 005C78D7
0081175C	PTR_0081175c	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081175C_57F682DD	{pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081175C_57F682DD=1}	{pointer:/ushort=1}	{}	0	pointer:/ushort	0	005C2760 -> 0070B3A0 parameter 0 as pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_GLOBAL_0081175C_57F682DD @ 005C27B7 (global value)	005C29B0 stores named pointer from Library::Ourlib::MFRLOAD::mfRLoad return @ 005C2D56
