function_address	function	call_address	table_register	slot_offset	observed_pushes	last_ecx_assignment	instruction
006C08E0	FUN_006c08e0	006C0E2B	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C0FB0	Library::DKW::SND::FUN_006c0fb0	006C1258	ECX	72	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x48]
006C0FB0	Library::DKW::SND::FUN_006c0fb0	006C1265	EDX	8	1		CALL dword ptr [EDX + 0x8]
006C0FB0	Library::DKW::SND::FUN_006c0fb0	006C1275	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C1530	Library::DKW::SND::FUN_006c1530	006C15DA	EDX	24	3	DWORD PTR [EBP + 0X8]	CALL dword ptr [EDX + 0x18]
006C1530	Library::DKW::SND::FUN_006c1530	006C1620	ECX	16	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x10]
006C1530	Library::DKW::SND::FUN_006c1530	006C1687	EDX	12	4		CALL dword ptr [EDX + 0xc]
006C1530	Library::DKW::SND::FUN_006c1530	006C16CF	ECX	12	4	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
006C1530	Library::DKW::SND::FUN_006c1530	006C178E	ECX	56	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x38]
006C1530	Library::DKW::SND::FUN_006c1530	006C17B7	EDX	48	4	DWORD PTR [0X007ED77C]	CALL dword ptr [EDX + 0x30]
006C1530	Library::DKW::SND::FUN_006c1530	006C17EB	EDX	0	3		CALL dword ptr [EDX]
006C1530	Library::DKW::SND::FUN_006c1530	006C185D	ECX	72	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x48]
006C1530	Library::DKW::SND::FUN_006c1530	006C1868	EDX	8	1	DWORD PTR [EAX]	CALL dword ptr [EDX + 0x8]
006C1530	Library::DKW::SND::FUN_006c1530	006C187D	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C19D0	FUN_006c19d0	006C1A14	EAX	72	1		CALL dword ptr [EAX + 0x48]
006C19D0	FUN_006c19d0	006C1A67	EDX	16	3		CALL dword ptr [EDX + 0x10]
006C19D0	FUN_006c19d0	006C1AAF	EDX	48	4		CALL dword ptr [EDX + 0x30]
006C1BA0	FUN_006c1ba0	006C1C01	ECX	72	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x48]
006C1BA0	FUN_006c1ba0	006C1C11	EDX	8	1		CALL dword ptr [EDX + 0x8]
006C1BA0	FUN_006c1ba0	006C1C27	EAX	8	1		CALL dword ptr [EAX + 0x8]
006C1CE0	Library::DKW::SND::FUN_006c1ce0	006C1D37	ECX	60	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x3c]
006C1D80	Library::DKW::SND::FUN_006c1d80	006C1DD7	ECX	64	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x40]
006C1E20	FUN_006c1e20	006C1E84	ECX	72	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x48]
006C1E20	FUN_006c1e20	006C1E91	EDX	8	1		CALL dword ptr [EDX + 0x8]
006C1E20	FUN_006c1e20	006C1EA0	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C2050	FUN_006c2050	006C20C5	ECX	72	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x48]
006C2050	FUN_006c2050	006C20D1	EDX	8	1		CALL dword ptr [EDX + 0x8]
006C2050	FUN_006c2050	006C20DC	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C2050	FUN_006c2050	006C20FA	EDX	72	1		CALL dword ptr [EDX + 0x48]
006C2050	FUN_006c2050	006C2105	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C2050	FUN_006c2050	006C2116	EDX	8	1	DWORD PTR [EAX]	CALL dword ptr [EDX + 0x8]
006C2140	FUN_006c2140	006C2155	ECX	44	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x2c]
006C2160	Library::DKW::SND::FUN_006c2160	006C217E	ECX	56	5	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x38]
006C2160	Library::DKW::SND::FUN_006c2160	006C21A9	ECX	52	8	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x34]
006C2160	Library::DKW::SND::FUN_006c2160	006C21BA	ECX	68	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x44]
006C2220	Library::DKW::SND::FUN_006c2220	006C229B	ECX	76	5	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4c]
006C2220	Library::DKW::SND::FUN_006c2220	006C22C7	ECX	68	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x44]
006C2220	Library::DKW::SND::FUN_006c2220	006C22F3	ECX	64	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x40]
006C2220	Library::DKW::SND::FUN_006c2220	006C2304	ECX	68	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x44]
006C2460	FUN_006c2460	006C2503	EDX	72	1		CALL dword ptr [EDX + 0x48]
006C2460	FUN_006c2460	006C250F	EAX	8	1		CALL dword ptr [EAX + 0x8]
006C2530	Library::DKW::SND::FUN_006c2530	006C284C	ECX	72	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x48]
006C2530	Library::DKW::SND::FUN_006c2530	006C2855	EDX	8	1	DWORD PTR [EAX]	CALL dword ptr [EDX + 0x8]
006C2530	Library::DKW::SND::FUN_006c2530	006C290D	EDX	72	1		CALL dword ptr [EDX + 0x48]
006C2530	Library::DKW::SND::FUN_006c2530	006C2919	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C2AE0	Library::DKW::DV::FUN_006c2ae0	006C2BA3	EDX	24	3	DWORD PTR [ECX + 0X4]	CALL dword ptr [EDX + 0x18]
006C2AE0	Library::DKW::DV::FUN_006c2ae0	006C2C56	EDX	8	1	DWORD PTR [ESI]	CALL dword ptr [EDX + 0x8]
006C2C80	FUN_006c2c80	006C2CA4	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C3500	FUN_006c3500	006C355E	ECX	24	5	DWORD PTR [EDX]	CALL dword ptr [ECX + 0x18]
006C3570	FUN_006c3570	006C35D0	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C3570	FUN_006c3570	006C35E0	EDX	8	1		CALL dword ptr [EDX + 0x8]
006C3630	FUN_006c3630	006C3678	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
006C3630	FUN_006c3630	006C368D	EDX	28	2		CALL dword ptr [EDX + 0x1c]
006C3720	FUN_006c3720	006C3761	ECX	32	5	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x20]
006C38F0	FUN_006c38f0	006C3A3D	ECX	28	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x1c]
006C38F0	FUN_006c38f0	006C3A57	EDX	32	1		CALL dword ptr [EDX + 0x20]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3B85	ECX	56	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x38]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3B95	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3BAD	ECX	12	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3BC9	ECX	12	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3BE5	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C15	ECX	52	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x34]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C53	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C6E	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C89	ECX	0	3	DWORD PTR [EAX]	CALL dword ptr [ECX]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3CA5	EDX	36	2		CALL dword ptr [EDX + 0x24]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3CBD	EDX	40	2		CALL dword ptr [EDX + 0x28]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3CE7	ECX	36	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x24]
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3CFF	EDX	40	2		CALL dword ptr [EDX + 0x28]
006C3F00	FUN_006c3f00	006C3F22	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C3F00	FUN_006c3f00	006C3F32	EDX	8	1		CALL dword ptr [EDX + 0x8]
006C3F00	FUN_006c3f00	006C3F42	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006C3F00	FUN_006c3f00	006C3F52	EDX	8	1		CALL dword ptr [EDX + 0x8]
006C4000	Library::DKW::DV::FUN_006c4000	006C4064	ECX	32	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x20]
006C4000	Library::DKW::DV::FUN_006c4000	006C40B4	EDX	28	1		CALL dword ptr [EDX + 0x1c]
006C4000	Library::DKW::DV::FUN_006c4000	006C40D2	EAX	36	1		CALL dword ptr [EAX + 0x24]
006C4110	Library::DKW::DV::FUN_006c4110	006C414B	ECX	20	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x14]
006C4110	Library::DKW::DV::FUN_006c4110	006C4165	EDX	28	2		CALL dword ptr [EDX + 0x1c]
006C4110	Library::DKW::DV::FUN_006c4110	006C417F	ECX	32	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x20]
006C4110	Library::DKW::DV::FUN_006c4110	006C4199	EDX	16	2		CALL dword ptr [EDX + 0x10]
006C4110	Library::DKW::DV::FUN_006c4110	006C41B3	ECX	12	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0xc]
006C4110	Library::DKW::DV::FUN_006c4110	006C41CD	EDX	24	2		CALL dword ptr [EDX + 0x18]
006C4110	Library::DKW::DV::FUN_006c4110	006C41E0	ECX	36	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x24]
006C43B0	Library::DKW::DDX::FUN_006c43b0	006C43FD	EDX	88	3		CALL dword ptr [EDX + 0x58]
006C44E0	Library::DKW::DDX::FUN_006c44e0	006C4523	ECX	88	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x58]
006C4630	Library::DKW::DDX::FUN_006c4630	006C467D	ECX	88	3	DWORD PTR [EBX]	CALL dword ptr [ECX + 0x58]
006C4630	Library::DKW::DDX::FUN_006c4630	006C4789	ECX	16	5	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x10]
006C4880	Library::DKW::DDX::FUN_006c4880	006C48C4	ECX	68	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x44]
006C4880	Library::DKW::DDX::FUN_006c4880	006C4969	ECX	104	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x68]
006C5210	FUN_006c5210	006C5279	ECX	20	9	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x14]
006C52E0	FUN_006c52e0	006C5349	EDX	20	9	DWORD PTR [EBP + 0X8]	CALL dword ptr [EDX + 0x14]
006C6AE0	FUN_006c6ae0	006C6AF3	ESI	66	7		CALL dword ptr [ESI + 0x42]
006C6AE0	FUN_006c6ae0	006C6B32	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6AE0	FUN_006c6ae0	006C6B8C	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6AE0	FUN_006c6ae0	006C6BAC	ESI	74	1		CALL dword ptr [ESI + 0x4a]
006C6BE0	FUN_006c6be0	006C6BF8	ESI	66	5		CALL dword ptr [ESI + 0x42]
006C6BE0	FUN_006c6be0	006C6C22	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6C80	FUN_006c6c80	006C6C96	ESI	66	7		CALL dword ptr [ESI + 0x42]
006C6C80	FUN_006c6c80	006C6CC8	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6C80	FUN_006c6c80	006C6CF8	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6C80	FUN_006c6c80	006C6D4F	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6C80	FUN_006c6c80	006C6D74	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6C80	FUN_006c6c80	006C6DEC	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6E30	FUN_006c6e30	006C6E4C	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C6E30	FUN_006c6e30	006C6EBC	ESI	66	3		CALL dword ptr [ESI + 0x42]
006C7030	FUN_006c7030	006C703C	ESI	78	4		CALL dword ptr [ESI + 0x4e]
006C7700	FUN_006c7700	006C7723	EBX	54	7		CALL dword ptr [EBX + 0x36]
006C7700	FUN_006c7700	006C7871	EBX	54	3		CALL dword ptr [EBX + 0x36]
006C7700	FUN_006c7700	006C78A6	EBX	54	3		CALL dword ptr [EBX + 0x36]
006C83B0	Library::DKW::DDX::FUN_006c83b0	006C8516	ECX	20	6	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x14]
006CE770	Library::DKW::DDX::FUN_006ce770	006CE7DD	ECX	68	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x44]
006CE8C0	Library::DKW::DDX::FUN_006ce8c0	006CE903	ECX	104	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x68]
006CEC40	FUN_006cec40	006CEC55	ECX	108	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x6c]
006CEC40	FUN_006cec40	006CEC62	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006CEC40	FUN_006cec40	006CEC7E	ECX	108	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x6c]
006CEC40	FUN_006cec40	006CEC9A	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006CECB0	FUN_006cecb0	006CED5A	EDX	24	4		CALL dword ptr [EDX + 0x18]
006CECB0	FUN_006cecb0	006CED78	EDX	8	1		CALL dword ptr [EDX + 0x8]
006CECB0	FUN_006cecb0	006CED8B	ECX	56	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x38]
006CECB0	FUN_006cecb0	006CEDB3	ECX	44	3	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x2c]
006CECB0	FUN_006cecb0	006CEDF6	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006CEE60	FUN_006cee60	006CEE9C	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006CEE60	FUN_006cee60	006CEEB9	ECX	108	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x6c]
006CEF60	FUN_006cef60	006CF06F	ECX	20	6	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x14]
006CEF60	FUN_006cef60	006CF440	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
006CEF60	FUN_006cef60	006CF908	EDX	128	2	DWORD PTR [EAX]	CALL dword ptr [EDX + 0x80]
006CF950	FUN_006cf950	006CFB83	ECX	88	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x58]
006CFBE0	FUN_006cfbe0	006CFCD9	ECX	88	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x58]
006D0A20	Library::DKW::DDX::FUN_006d0a20	006D0AE4	EAX	100	5	0X1F	CALL dword ptr [EAX + 0x64]
006D0A20	Library::DKW::DDX::FUN_006d0a20	006D0AF8	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006D0A20	Library::DKW::DDX::FUN_006d0a20	006D0BAE	EAX	128	2		CALL dword ptr [EAX + 0x80]
006D3730	Library::DKW::DDX::FUN_006d3730	006D3960	EDX	20	6		CALL dword ptr [EDX + 0x14]
006D4EF0	FUN_006d4ef0	006D4F3B	EDX	0	3	DWORD PTR [EBP + 0XC]	CALL dword ptr [EDX]
006D4F50	FUN_006d4f50	006D4F5E	EAX	12	1		CALL dword ptr [EAX + 0xc]
006D4F70	FUN_006d4f70	006D4FBB	EDX	0	3	DWORD PTR [EBP + 0XC]	CALL dword ptr [EDX]
006D4FD0	FUN_006d4fd0	006D4FDE	EAX	12	1		CALL dword ptr [EAX + 0xc]
006D5110	FUN_006d5110	006D5124	ECX	0	4	DWORD PTR [EAX]	CALL dword ptr [ECX]
006D5130	FUN_006d5130	006D513C	ECX	4	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
006D5150	FUN_006d5150	006D515C	ECX	8	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D54C0	FUN_006d54c0	006D560B	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006D54C0	FUN_006d54c0	006D5628	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
006D54C0	FUN_006d54c0	006D5638	EDX	8	1		CALL dword ptr [EDX + 0x8]
006D5790	FUN_006d5790	006D57A4	ECX	0	4	DWORD PTR [EAX]	CALL dword ptr [ECX]
006D57B0	FUN_006d57b0	006D57BC	ECX	4	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
006D57D0	FUN_006d57d0	006D57DC	ECX	8	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D5820	FUN_006d5820	006D587C	EDX	8	1		CALL dword ptr [EDX + 0x8]
006D5820	FUN_006d5820	006D589B	EDX	4	1		CALL dword ptr [EDX + 0x4]
006D5820	FUN_006d5820	006D58A4	ECX	4	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
006D5D20	FUN_006d5d20	006D5D34	ECX	0	4	DWORD PTR [EAX]	CALL dword ptr [ECX]
006D5D40	FUN_006d5d40	006D5D4C	ECX	4	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
006D5D60	FUN_006d5d60	006D5D6C	ECX	8	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D5DB0	FUN_006d5db0	006D5DD7	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D5ED0	FUN_006d5ed0	006D6062	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D6090	FUN_006d6090	006D60C3	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D6090	FUN_006d6090	006D60E1	EAX	84	1		CALL dword ptr [EAX + 0x54]
006D6120	FUN_006d6120	006D612F	ECX	4	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
006D6140	FUN_006d6140	006D614F	ECX	8	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D61E0	FUN_006d61e0	006D6207	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
006D6290	FUN_006d6290	006D634E	ECX	108	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x6c]
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D6444	EDX	12	2		CALL dword ptr [EDX + 0xc]
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D663B	ECX	100	5	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x64]
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D685A	ECX	128	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D687C	EDX	68	2		CALL dword ptr [EDX + 0x44]
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D698D	EAX	104	2	DWORD PTR [EBP + 0XFFFFFF50]	CALL dword ptr [EAX + 0x68]
006D6A10	FUN_006d6a10	006D6B6E	EAX	128	2		CALL dword ptr [EAX + 0x80]
006D6A10	FUN_006d6a10	006D6C57	ECX	132	6	DWORD PTR [EBX]	CALL dword ptr [ECX + 0x84]
006D6A10	FUN_006d6a10	006D6C7E	EDX	20	6	DWORD PTR [EAX + 0X28]	CALL dword ptr [EDX + 0x14]
006D6A10	FUN_006d6a10	006D6C95	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006D6A10	FUN_006d6a10	006D6D42	EAX	128	2		CALL dword ptr [EAX + 0x80]
006D6A10	FUN_006d6a10	006D6DEA	EAX	128	2		CALL dword ptr [EAX + 0x80]
006D6A10	FUN_006d6a10	006D6EF9	EDX	20	6	DWORD PTR [EAX + 0X28]	CALL dword ptr [EDX + 0x14]
006D6A10	FUN_006d6a10	006D6F10	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006D7000	FUN_006d7000	006D7034	ECX	44	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x2c]
006D7100	FUN_006d7100	006D7114	ECX	0	4	DWORD PTR [EAX]	CALL dword ptr [ECX]
006D7120	FUN_006d7120	006D712C	ECX	4	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x4]
006D7140	FUN_006d7140	006D714C	ECX	8	2	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D71D0	FUN_006d71d0	006D72C1	EDX	12	1		CALL dword ptr [EDX + 0xc]
006D71D0	FUN_006d71d0	006D72D8	EAX	12	1		CALL dword ptr [EAX + 0xc]
006D71D0	FUN_006d71d0	006D72F3	EDX	12	1		CALL dword ptr [EDX + 0xc]
006D7380	FUN_006d7380	006D73B9	EDX	32	2		CALL dword ptr [EDX + 0x20]
006D7380	FUN_006d7380	006D73CA	EDX	32	2		CALL dword ptr [EDX + 0x20]
006D7380	FUN_006d7380	006D740C	ECX	32	2	DWORD PTR [ESI]	CALL dword ptr [ECX + 0x20]
006D7380	FUN_006d7380	006D7420	ECX	32	2	DWORD PTR [ESI]	CALL dword ptr [ECX + 0x20]
006D8260	Library::DKW::DDX::FUN_006d8260	006D8607	EBP	16	5		CALL dword ptr [EBP + 0x10]
006D9F30	FUN_006d9f30	006D9F65	ECX	8	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x8]
006D9F30	FUN_006d9f30	006DA00B	EDX	20	6	DWORD PTR [ECX + 0X44]	CALL dword ptr [EDX + 0x14]
006D9F30	FUN_006d9f30	006DA025	EDX	108	1		CALL dword ptr [EDX + 0x6c]
006DA080	FUN_006da080	006DA0DE	ECX	108	1	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x6c]
006DA080	FUN_006da080	006DA15F	EDX	128	2		CALL dword ptr [EDX + 0x80]
006E3BF0	AppClassTy::SendMessageToAllSystemsInArr	006E3C80	EBX	32	1	EAX	CALL dword ptr [EBX + 0x20]
006E3DD0	AppClassTy::SendMessage	006E3E7C	EAX	0	1	DWORD PTR [EBP + -0XC]	CALL dword ptr [EAX]
006E3DD0	AppClassTy::SendMessage	006E3F4A	EDX	0	1	DWORD PTR [ECX + 0X4]	CALL dword ptr [EDX]
006E3DD0	AppClassTy::SendMessage	006E3FE4	EAX	24	1	EDI	CALL dword ptr [EAX + 0x18]
006E3DD0	AppClassTy::SendMessage	006E4020	EDX	32	1	DWORD PTR [EAX + 0X4]	CALL dword ptr [EDX + 0x20]
006E3DD0	AppClassTy::SendMessage	006E402B	EAX	24	1	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x18]
006E4650	AppClassTy::AddSystem	006E4707	EAX	24	1	ESI	CALL dword ptr [EAX + 0x18]
006E4650	AppClassTy::AddSystem	006E475C	EDX	24	1	ESI	CALL dword ptr [EDX + 0x18]
006E47E0	AppClassTy::AddSystem	006E4888	EAX	24	1	ESI	CALL dword ptr [EAX + 0x18]
006E47E0	AppClassTy::AddSystem	006E48DD	EDX	24	1	ESI	CALL dword ptr [EDX + 0x18]
006E4960	AppClassTy::AddChildSystem	006E4A6A	EDX	24	1	ESI	CALL dword ptr [EDX + 0x18]
006E4960	AppClassTy::AddChildSystem	006E4AED	EDX	24	1	ESI	CALL dword ptr [EDX + 0x18]
006E4BB0	FUN_006e4bb0	006E4BDA	EAX	32	1	DWORD PTR [ESI + 0X4]	CALL dword ptr [EAX + 0x20]
006E4D70	AppClassTy::LifeToAllSystem	006E4DEB	EDX	28	0	EAX	CALL dword ptr [EDX + 0x1c]
006E4EE0	FUN_006e4ee0	006E4F7E	EAX	20	0	ESI	CALL dword ptr [EAX + 0x14]
006E4FC0	AppClassTy::RunApp	006E508E	EDX	16	1	ESI	CALL dword ptr [EDX + 0x10]
006E4FC0	AppClassTy::RunApp	006E50C5	EAX	4	0	ESI	CALL dword ptr [EAX + 0x4]
006E4FC0	AppClassTy::RunApp	006E512D	EAX	8	0	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x8]
006E51F0	SystemClassTy::InitSystem	006E5255	EAX	20	0	ESI	CALL dword ptr [EAX + 0x14]
006E52D0	FUN_006e52d0	006E5309	EAX	0	1	EDI	CALL dword ptr [EAX]
006E5580	SystemClassTy::CreateObject	006E55EB	EAX	0	1	EDX	CALL dword ptr [EAX]
006E5670	FUN_006e5670	006E5687	EAX	8	6		CALL dword ptr [EAX + 0x8]
006E5690	FUN_006e5690	006E56A3	EAX	8	6		CALL dword ptr [EAX + 0x8]
006E56B0	StartSystemTy::sub_006E56B0	006E56E8	EDX	0	1	DWORD PTR [EBP + -0X4]	CALL dword ptr [EDX]
006E5740	FUN_006e5740	006E5778	EAX	0	1	ESI	CALL dword ptr [EAX]
006E57B0	FUN_006e57b0	006E57EE	EAX	0	1		CALL dword ptr [EAX]
006E5970	SystemClassTy::SendMessage	006E59E5	EDX	24	1	DWORD PTR [EAX + 0X18]	CALL dword ptr [EDX + 0x18]
006E5970	SystemClassTy::SendMessage	006E59F3	EAX	32	1	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x20]
006E5970	SystemClassTy::SendMessage	006E5A34	EAX	0	1	DWORD PTR [EBP + -0XC]	CALL dword ptr [EAX]
006E5970	SystemClassTy::SendMessage	006E5AF7	EDX	0	1	DWORD PTR [ECX + 0X4]	CALL dword ptr [EDX]
006E5970	SystemClassTy::SendMessage	006E5B95	EDX	32	1	EDI	CALL dword ptr [EDX + 0x20]
006E5C70	SystemClassTy::GetToAllObjects	006E5CE0	EDX	0	1	EAX	CALL dword ptr [EDX]
006E5D90	SystemClassTy::Life	006E5DE7	EAX	24	1	ESI	CALL dword ptr [EAX + 0x18]
006E5D90	SystemClassTy::Life	006E5E7C	EDX	24	1	ESI	CALL dword ptr [EDX + 0x18]
006E6060	FUN_006e6060	006E6078	EDX	24	2	DWORD PTR [ECX + 0XC]	CALL dword ptr [EDX + 0x18]
006E6130	FUN_006e6130	006E6141	EAX	12	5		CALL dword ptr [EAX + 0xc]
006E6150	FUN_006e6150	006E6167	EAX	8	6		CALL dword ptr [EAX + 0x8]
006E6170	SystemWithNamedObjClassTy::CreateObject	006E61C5	EAX	0	2	EDX	CALL dword ptr [EAX]
006E6200	Library::Ourlib::SAPP::FUN_006e6200	006E628C	EAX	0	1	DWORD PTR [EBP + 0XC]	CALL dword ptr [EAX]
006E6330	SystemWithNamedObjClassTy::SendMessage	006E6382	EDX	0	1	DWORD PTR [EBP + -0X4]	CALL dword ptr [EDX]
006EB540	FUN_006eb540	006EB552	ECX	128	4	DWORD PTR [EAX]	CALL dword ptr [ECX + 0x80]
006EC010	FUN_006ec010	006ECA01	EDX	128	2	DWORD PTR [EBX + 0X4]	CALL dword ptr [EDX + 0x80]
